,Tag,Frequency
0,pop,815
1,rock,596
2,alternative,445
3,singer-songwriter,400
4,Love,397
5,favorites,378
6,indie,378
7,dance,368
8,00s,356
9,electronic,339
10,beautiful,334
11,chillout,305
12,Mellow,284
13,soul,281
14,sexy,260
15,chill,251
16,folk,241
17,american,229
18,jazz,225
19,rnb,216
20,90s,213
21,electronica,204
22,british,189
23,Awesome,187
24,cool,183
25,party,175
26,Favorite,170
27,catchy,169
28,alternative rock,164
29,Favourites,163
30,acoustic,160
31,easy listening,159
32,80s,158
33,fun,153
34,oldies,151
35,indie rock,150
36,indie pop,142
37,vocal,141
38,relax,138
39,lounge,136
40,sad,136
41,melancholy,135
42,favourite,133
43,happy,128
44,favorite songs,126
45,Ballad,125
46,romantic,123
47,pop rock,122
48,ambient,117
49,trip-hop,108
50,piano,108
51,country,107
52,downtempo,106
53,blues,106
54,70s,105
55,funk,103
56,relaxing,102
57,melancholic,102
58,loved,97
59,soft,97
60,Dreamy,97
61,seen live,96
62,upbeat,96
63,experimental,96
64,sweet,95
65,classic,93
66,love songs,93
67,lovely,92
68,Disco,91
69,punk,91
70,summer,91
71,slow,90
72,Soundtrack,90
73,amazing,89
74,USA,88
75,classic rock,88
76,cover,87
77,electro,87
78,2000s,87
79,english,86
80,guitar,84
81,60s,83
82,love at first listen,83
83,nice,83
84,funky,82
85,atmospheric,81
86,smooth,80
87,metal,80
88,drjazzmrfunkmusic,79
89,Love it,78
90,Hip-Hop,77
91,new wave,77
92,House,74
93,soft rock,73
94,Favourite Songs,73
95,good,72
96,top 40,71
97,best,71
98,trance,71
99,UK,70
100,covers,70
101,hip hop,69
102,Guilty Pleasures,69
103,heard on Pandora,69
104,sensual,68
105,memories,67
106,world,67
107,RB,66
108,emotional,66
109,urban,65
110,rhythm and blues,65
111,love song,65
112,great,65
113,feel good,64
114,guilty pleasure,63
115,dark,63
116,vocal jazz,63
117,electropop,63
118,techno,62
119,club,62
120,Canadian,62
121,fav,61
122,r&b,61
123,favorite by this singer,60
124,synthpop,60
125,r and b,58
126,cute,57
127,epic,57
128,Smooth Jazz,57
129,punk rock,56
130,britpop,56
131,songs I absolutely love,55
132,Energetic,55
133,girl power,54
134,groovy,53
135,jazz vocal,52
136,hot,52
137,ethereal,51
138,latin,51
139,pretty,51
140,2009,51
141,brilliant,50
142,2008,49
143,post-punk,49
144,Uplifting,49
145,jazzy,48
146,sex,48
147,perfect,48
148,german,47
149,2007,46
150,psychedelic,46
151,calm,46
152,easy,46
153,folk rock,46
154,chill out,46
155,french,45
156,vocal trance,45
157,haunting,45
158,eurodance,44
159,out of our heads,44
160,trip hop,44
161,Neo-Soul,44
162,live,43
163,motown,43
164,adult contemporary,43
165,diva,43
166,swedish,42
167,soulful,41
168,Gothic,41
169,dream pop,41
170,groove,41
171,friendsofthekingofrummelpop,40
172,Driving,40
173,Progressive rock,40
174,dance-pop,40
175,vocalization,39
176,dance pop,38
177,instrumental,38
178,Pop-Rock,38
179,hard rock,38
180,nostalgia,38
181,all the best,37
182,Gothic Metal,37
183,<3,37
184,new,37
185,Favorite Artists,37
186,alternative pop,36
187,Good Stuff,35
188,singer songwriter,35
189,nu jazz,35
190,emo,35
191,UK top 40,35
192,top,35
193,Retro,34
194,attitude,34
195,remix,34
196,Alternative  Punk,33
197,musicspirit,33
198,americana,32
199,Old School soul,32
200,irish,32
201,synth pop,32
202,indie folk,32
203,folk-rock,32
204,spanish,32
205,great lyrics,32
206,nostalgic,31
207,ballads,31
208,reggae,31
209,rock n roll,31
210,sing along,31
211,loneliness after dusk,30
212,rap,30
213,celtic,30
214,alt rock,30
215,swing,30
216,acid jazz,30
217,i am a party girl here is my soundtrack,29
218,My pop music,29
219,slow jams,29
220,favs,29
221,scandinavian,29
222,melodic,29
223,romantic tension,29
224,gute laune,28
225,other,28
226,My Favorites,28
227,1990s,28
228,I like,28
229,Lo-Fi,28
230,Alt-country,28
231,powerful,28
232,energy,28
233,77davez-all-tracks,28
234,chilled,28
235,Bittersweet,27
236,Neo Soul,27
237,vocals,27
238,the best,27
239,World Music,27
240,heavy metal,27
241,my music,27
242,teen pop,27
243,funny,27
244,interesting,27
245,deutsch,27
246,good song,27
247,girls,27
248,Voice,27
249,Bossa Nova,27
250,2006,26
251,pozytywne wibracje,26
252,Sentimental,26
253,old school,26
254,2005,26
255,riot grrrl,26
256,winter,26
257,Gothic Rock,26
258,pop music tag,25
259,Grunge,25
260,chick rock,25
261,classic soul,25
262,sleek,25
263,australian,25
264,1970s,25
265,electro-pop,25
266,Progressive,25
267,2004,24
268,best songs of the 00s,24
269,indietronica,24
270,Electroclash,24
271,brasil,24
272,50s,24
273,Sleep,24
274,Girl Groups,24
275,divas,23
276,night,23
277,bouncy,23
278,Masterpiece,23
279,great song,23
280,4,23
281,close harmony,23
282,romance,23
283,new age,23
284,Scottish,23
285,symphonic metal,23
286,girl group,22
287,morning,22
288,poprock,22
289,late night,22
290,triphop,22
291,italian,22
292,industrial,22
293,influential,22
294,Jills Station,22
295,brazilian,22
296,feelgood,22
297,Soundtrack Of My Life,22
298,FUCKING AWESOME,22
299,favorite song,22
300,-favorites-,22
301,soothing,22
302,goth,22
303,personal favourites,21
304,Like,21
305,hardcore,21
306,Europop,21
307,r'n'b,21
308,beautiful voice,21
309,intense,21
310,lush,21
311,lyrics,21
312,mpb,21
313,addictive,21
314,peaceful,21
315,relaxed,21
316,kot,21
317,Fusion,21
318,blues rock,21
319,heartbreak,20
320,Foxy Lady,20
321,check out,20
322,quiet storm,20
323,loves it,20
324,top artists,20
325,classic country,20
326,tantotempotaste,20
327,1980s,20
328,5,20
329,miianens playlist,20
330,my favorite,19
331,hypermusic,19
332,Electro Pop,19
333,Soundtracks,19
334,girlish,19
335,annymix,19
336,death metal,19
337,best songs ever,19
338,80's,19
339,fon,19
340,affirming,19
341,soul tag,19
342,yeah,19
343,angry,19
344,popular,19
345,new york,19
346,RockPop,19
347,darkwave,19
348,gotanygoodmusic,18
349,like it,18
350,women,18
351,me,18
352,nu-jazz,18
353,Progressive metal,18
354,handclaps,18
355,lovesongs,18
356,england,18
357,Pop Music,18
358,rex ferric faves,18
359,2001,18
360,garage,18
361,Dark metal,18
362,art rock,18
363,work,18
364,norwegian,18
365,quiet,18
366,Power metal,18
367,my soundtrack,18
368,woman,18
369,-chill-trip-lounge-down-,18
370,synth,18
371,power pop,18
372,latin pop,18
373,Pop Life,18
374,post-rock,18
375,depressing,18
376,positive,18
377,hiphop,17
378,web-found,17
379,pop dance,17
380,cover songs,17
381,laptop,17
382,Classical,17
383,rhythum and blues tag,17
384,1,17
385,best of 2009,17
386,loved tracks,17
387,California,17
388,good music,17
389,clean,17
390,NYC,17
391,unique,17
392,Adult Alternative,17
393,moody,17
394,20th Century,17
395,progressive trance,17
396,bubblegum,17
397,High School,17
398,all time faves,17
399,christmas,17
400,singer,17
401,metro downtempo,17
402,shoegaze,17
403,chanson francaise,17
404,crowe,16
405,Radio,16
406,1996,16
407,twee,16
408,canada,16
409,dj,16
410,danceable,16
411,f singer-songwriter,16
412,magic,16
413,bluegrass,16
