,Tag,Frequency
0,pop,748
1,rock,499
2,alternative,380
3,Love,373
4,dance,355
5,favorites,337
6,00s,332
7,singer-songwriter,331
8,indie,326
9,beautiful,320
10,electronic,312
11,soul,275
12,chillout,263
13,Mellow,260
14,jazz,238
15,folk,224
16,sexy,218
17,chill,210
18,90s,190
19,cool,181
20,electronica,175
21,american,174
22,acoustic,173
23,rnb,170
24,Awesome,166
25,Favorite,159
26,easy listening,156
27,british,153
28,alternative rock,151
29,indie pop,144
30,relax,143
31,party,138
32,catchy,137
33,oldies,134
34,Favourites,133
35,favourite,129
36,sad,127
37,vocal,126
38,indie rock,124
39,80s,123
40,lounge,120
41,fun,113
42,pop rock,113
43,melancholy,113
44,romantic,112
45,downtempo,108
46,ambient,106
47,Ballad,106
48,piano,104
49,relaxing,103
50,sweet,102
51,blues,99
52,electro,99
53,Soundtrack,98
54,smooth,98
55,happy,98
56,summer,96
57,country,95
58,seen live,93
59,melancholic,92
60,trip-hop,92
61,favorite songs,91
62,soft,91
63,loved,88
64,amazing,85
65,cover,84
66,love songs,83
67,experimental,82
68,Love it,80
69,lovely,79
70,classic,79
71,world,79
72,memories,78
73,funk,78
74,nice,78
75,classic rock,77
76,upbeat,77
77,House,76
78,slow,75
79,60s,75
80,metal,74
81,punk,72
82,atmospheric,71
83,soft rock,71
84,Dreamy,71
85,Hip-Hop,70
86,vocal jazz,70
87,trance,70
88,sensual,68
89,Disco,68
90,guitar,66
91,latin,66
92,favorite by this singer,65
93,funky,63
94,UK,63
95,english,63
96,best,63
97,good,63
98,covers,63
99,Canadian,63
100,drjazzmrfunkmusic,63
101,Favourite Songs,62
102,Smooth Jazz,61
103,USA,61
104,love at first listen,60
105,jazz vocal,60
106,britpop,59
107,jazzy,58
108,calm,58
109,great,57
110,electropop,57
111,2000s,57
112,70s,57
113,feel good,56
114,new wave,55
115,techno,55
116,dark,55
117,rhythm and blues,54
118,fav,54
119,RB,54
120,hip hop,54
121,heard on Pandora,54
122,diva,53
123,songs I absolutely love,53
124,club,53
125,urban,53
126,ethereal,53
127,top 40,52
128,Uplifting,51
129,love song,51
130,instrumental,51
131,swedish,51
132,r&b,50
133,spanish,50
134,2008,50
135,french,48
136,Pop-Rock,48
137,cute,48
138,hard rock,48
139,hot,47
140,Energetic,47
141,chill out,47
142,synthpop,47
143,Gothic,47
144,guilty pleasure,46
145,Guilty Pleasures,46
146,trip hop,46
147,german,44
148,acid jazz,44
149,groovy,43
150,2009,42
151,girl power,41
152,Neo-Soul,41
153,soulful,41
154,2007,40
155,Good Stuff,40
156,dream pop,39
157,epic,39
158,pretty,39
159,vocal trance,39
160,folk rock,39
161,nostalgia,38
162,Driving,38
163,<3,38
164,Gothic Metal,38
165,r and b,37
166,melodic,37
167,77davez-all-tracks,37
168,i am a party girl here is my soundtrack,37
169,Foxy Lady,37
170,haunting,36
171,brilliant,36
172,emotional,36
173,vocalization,36
174,indietronica,35
175,Bittersweet,35
176,easy,35
177,singer songwriter,35
178,great lyrics,34
179,swing,33
180,punk rock,33
181,groove,32
182,dance-pop,32
183,Retro,32
184,ballads,32
185,new age,32
186,eurodance,32
187,psychedelic,32
188,musicspirit,31
189,chilled,31
190,synth pop,31
191,rock n roll,31
192,Faves,31
193,World Music,31
194,great song,31
195,1990s,31
196,interesting,31
197,adult contemporary,30
198,perfect,30
199,rap,30
200,night,30
201,teen pop,30
202,indie folk,30
203,celtic,30
204,deutsch,30
205,new,29
206,folk-rock,29
207,goth,29
208,my favorite,29
209,attitude,29
210,My Favorites,29
211,emo,29
212,sex,29
213,electro-pop,28
214,symphonic metal,28
215,Gothic Rock,28
216,motown,28
217,friendsofthekingofrummelpop,28
218,post-punk,28
219,Lo-Fi,28
220,heavy metal,28
221,Favorite Artists,27
222,live,27
223,the best,27
224,Alt-country,27
225,UK top 40,26
226,christmas,26
227,chick rock,26
228,vocals,26
229,alt rock,26
230,irish,26
231,out of our heads,26
232,nu jazz,26
233,feelgood,25
234,dance pop,25
235,women,25
236,reggae,25
237,sing along,25
238,top artists,25
239,My pop music,25
240,divas,25
241,Sentimental,25
242,slow jams,25
243,americana,25
244,Alternative  Punk,25
245,powerful,24
246,loneliness after dusk,24
247,romantic tension,24
248,emotive,24
249,nostalgic,24
250,other,24
251,all the best,24
252,Dream,24
253,beautiful voices,24
254,latino,24
255,Grunge,24
256,brazilian,24
257,soothing,23
258,quirky,23
259,Old School soul,23
260,industrial,23
261,2003,23
262,intense,23
263,tantotempotaste,23
264,Neo Soul,23
265,Fusion,22
266,energy,22
267,peaceful,22
268,alternative pop,22
269,darkwave,22
270,2006,22
271,Sommer,22
