,Tag,Frequency
0,pop,420
1,rock,409
2,favorites,281
3,Love,270
4,alternative,260
5,00s,209
6,beautiful,206
7,indie,201
8,singer-songwriter,192
9,Mellow,184
10,american,179
11,dance,169
12,chillout,157
13,chill,153
14,oldies,151
15,alternative rock,150
16,classic rock,150
17,soul,144
18,Awesome,144
19,electronic,131
20,Favorite,126
21,Favourites,125
22,90s,123
23,british,123
24,indie rock,121
25,sexy,118
26,folk,113
27,cool,113
28,easy listening,112
29,acoustic,112
30,80s,108
31,catchy,106
32,rnb,103
33,70s,103
34,favourite,102
35,pop rock,98
36,favorite songs,98
37,party,98
38,blues,92
39,fun,92
40,60s,92
41,happy,92
42,classic,88
43,jazz,88
44,upbeat,87
45,romantic,86
46,guitar,85
47,melancholy,83
48,hard rock,83
49,sad,82
50,loved,81
51,seen live,81
52,country,78
53,amazing,77
54,electronica,77
55,indie pop,73
56,Soundtrack,73
57,relax,73
58,summer,72
59,Ballad,70
60,love songs,69
61,soft rock,68
62,USA,68
63,punk,65
64,2000s,63
65,relaxing,63
66,metal,63
67,funk,63
68,memories,61
69,Love it,61
70,rhythm and blues,60
71,r&b,59
72,UK,58
73,english,57
74,melancholic,57
75,piano,54
76,smooth,53
77,love at first listen,53
78,funky,52
79,sweet,52
80,good,52
81,vocal,51
82,Favourite Songs,50
83,britpop,50
84,punk rock,50
85,rock n roll,50
86,slow,48
87,live,47
88,Energetic,46
89,lounge,46
90,Hip-Hop,45
91,ambient,45
92,lovely,44
93,experimental,44
94,top 40,43
95,downtempo,43
96,RB,42
97,Alternative  Punk,42
98,soft,42
99,new wave,41
100,77davez-all-tracks,41
101,best,41
102,urban,41
103,FUCKING AWESOME,40
104,r and b,39
105,Good Stuff,39
106,cover,39
107,nice,39
108,hip hop,38
109,fav,38
110,feelgood,37
111,Disco,37
112,all the best,36
113,Rock and Roll,36
114,Guilty Pleasures,36
115,psychedelic,36
116,love song,35
117,heavy metal,35
118,50s,35
119,cute,35
120,epic,35
121,Progressive rock,35
122,blues rock,34
123,great,34
124,the best,34
125,electro,34
126,<3,34
127,brilliant,34
128,emo,34
129,great lyrics,33
130,atmospheric,33
131,soulful,33
132,dark,33
133,folk rock,33
134,drjazzmrfunkmusic,33
135,Neo-Soul,32
136,guilty pleasure,32
137,major key tonality,32
138,2007,32
139,groovy,32
140,great song,32
141,Dreamy,32
142,adult contemporary,31
143,Uplifting,31
144,2009,31
145,my favorite,31
146,2008,31
147,synthpop,30
148,close harmony,30
149,latin,30
150,songs I absolutely love,29
151,vocals,29
152,covers,29
153,post-punk,29
154,friendsofthekingofrummelpop,29
155,emotional,29
156,heard on Pandora,29
157,1970s,28
158,electropop,28
159,other,28
160,Pop-Rock,28
161,Canadian,28
162,sensual,27
163,perfect,27
164,feel good,27
165,Bittersweet,27
166,House,27
167,Driving,27
168,pretty,27
169,alt rock,27
170,nostalgia,26
171,poprock,26
172,calm,26
173,world,26
174,melodic,26
175,trip-hop,26
176,vocal jazz,26
177,glam rock,25
178,my music,25
179,motown,25
180,easy,25
181,legend,25
182,My pop music,25
183,groove,25
184,rap,25
185,americana,24
186,ballads,24
187,haunting,24
188,hot,23
189,favorite by this singer,23
190,classic country,23
191,80's,23
192,favs,23
193,Garage Rock,23
194,annymix,23
195,70's,22
196,Faves,22
197,heartbreak,22
198,title is a full sentence,22
199,Soundtrack Of My Life,21
200,1980s,21
201,swedish,21
202,a subtle use of vocal harmony,21
203,All time favourites,21
204,reggae,21
205,Like,21
206,jazzy,21
207,diva,20
208,dance-pop,20
209,GH10,20
210,techno,20
211,Neo Soul,20
212,classic soul,20
213,Retro,20
214,club,20
215,synth pop,20
216,My Favorites,20
217,rockabilly,20
218,sing along,20
219,2005,20
220,2006,20
221,ethereal,20
222,brit pop,20
223,indie folk,20
224,folk-rock,20
225,jazz vocal,20
226,Gothic,20
227,powerful,19
228,energy,19
229,spanish,19
230,french,19
231,fH Projex,19
232,singer songwriter,19
233,brit rock,19
234,California,19
235,instrumental,19
236,genius,19
237,top 2000,18
238,i am a party girl here is my soundtrack,18
239,rockin,18
240,1990s,18
241,england,18
242,vocalization,18
243,Psychedelic Rock,18
244,pop punk,18
245,Alt-country,18
246,intense,18
247,Grunge,18
248,Gothic Metal,18
249,swing,18
250,1960s,17
251,Favorite Artists,17
252,gh 3,17
253,nostalgic,17
254,acclaimed music top 3000,17
255,old school,17
256,Black,17
257,60's,17
258,top artists,17
259,billboard number ones,17
260,personal favourites,17
261,indietronica,17
262,extensive vamping,17
263,moody,17
264,angry,17
265,Jills Station,17
266,classics,17
267,UK top 40,16
268,Scottish,16
269,soul and rnb classics,16
270,dramatic,16
271,Radiotsar approved,16
272,quiet storm,16
273,best songs ever,16
274,slow jams,16
275,alternative pop,16
276,Foxy Lady,16
277,interesting,16
278,funny,16
279,Progressive,16
280,20th Century,16
281,quiet,16
282,tantotempotaste,16
283,Sentimental,16
284,soul tag,16
285,good song,15
286,a vocal-centric aesthetic,15
287,quirky,15
288,synth,15
289,blues-rock,15
290,night,15
291,breakup,15
292,political,15
293,favouritestreamable,15
294,r'n'b,15
295,trance,15
296,Old School soul,15
297,Excellent tune,15
298,winter,15
299,chill out,15
300,best songs of the 00s,15
301,morning,15
302,best song ever,15
303,Britrock,15
304,Masterpiece,15
305,aitch,15
306,powerpop,15
307,4,15
308,irish,15
309,gh fgh,14
310,60s Gold,14
311,girl power,14
312,power pop,14
313,german,14
314,favourite artists,14
315,guitar virtuoso,14
316,repetitive melodic phrasing,14
317,mixed acoustic and electric instrumentation,14
318,new age,14
319,sex,14
320,80s Pop,14
321,scandinavian,14
322,british rock,14
323,new york,14
324,Rock  Roll,14
325,gute laune,14
326,sixties,14
327,hiphop,14
328,Lo-Fi,14
329,hardcore,14
330,Sleep,14
331,strings,14
332,out of our heads,14
333,Brems Tagg radio,13
334,addictive,13
335,new,13
336,favorite song,13
337,songs i love,13
338,gospel,13
339,collection,13
340,Adult Alternative,13
341,teen pop,13
342,australian,13
343,work,13
344,trip hop,13
345,alternative metal,13
346,lyrics,13
347,Smooth Jazz,13
348,canada,13
349,chilled,13
350,acoustic rhythm guitars,12
351,50's,12
352,christian,12
353,yeah,12
354,ik ben,12
355,names,12
356,2004,12
357,Official UK Chart Number 1,12
358,clean,12
359,handclaps,12
360,drums,12
361,1,12
362,RandB,12
363,slgdmbestof,12
364,romantic tension,12
365,RockPop,12
366,soothing,12
367,the singles,12
368,ok,12
369,like it,12
370,gotanygoodmusic,12
371,black music,12
372,popular,12
373,blue,12
374,Southern Rock,12
375,us,12
376,goth,12
377,songwriter,12
378,peaceful,12
379,attitude,12
380,late night,12
381,all time favorites,12
382,Progressive metal,12
383,Pop-punk,12
384,2giveme5,11
385,basic rock song structures,11
386,album rock,11
387,light,11
388,90's,11
389,us number one,11
390,synthesizer,11
391,dance pop,11
392,1966,11
393,acoustic rhythm piano,11
394,crowe,11
395,golden oldies,11
396,contemporary rnb,11
397,1993,11
398,good music,11
399,rock ballad,11
400,vocal trance,11
401,alt country,11
402,all of my songs,11
403,emotive,11
404,Brit,11
405,slordig,11
406,Great Lyricists,11
407,heavy,11
408,danceable,11
409,freakey stylish,11
410,yes,11
411,groovyacousticsoul,11
412,romance,11
413,party music,11
414,4 Stars,11
