,Tag,Frequency
0,pop,792
1,rock,537
2,alternative,429
3,Love,413
4,favorites,370
5,singer-songwriter,366
6,dance,366
7,indie,345
8,electronic,340
9,00s,340
10,beautiful,339
11,chillout,328
12,Mellow,282
13,soul,277
14,sexy,266
15,jazz,237
16,folk,236
17,chill,221
18,90s,200
19,rnb,197
20,american,196
21,Awesome,195
22,electronica,192
23,easy listening,190
24,british,183
25,acoustic,171
26,alternative rock,167
27,cool,165
28,Favorite,161
29,oldies,161
30,catchy,160
31,sad,160
32,80s,155
33,vocal,153
34,Favourites,151
35,party,141
36,relax,140
37,downtempo,138
38,melancholy,134
39,pop rock,134
40,fun,131
41,favourite,129
42,Ballad,127
43,indie pop,127
44,blues,127
45,happy,126
46,indie rock,120
47,ambient,120
48,favorite songs,118
49,romantic,117
50,lounge,115
51,love songs,114
52,upbeat,110
53,loved,107
54,sweet,107
55,relaxing,104
56,amazing,104
57,soft,100
58,english,100
59,piano,100
60,2000s,98
61,funk,97
62,melancholic,97
63,smooth,96
64,Soundtrack,94
65,country,92
66,classic rock,92
67,70s,90
68,60s,90
69,electro,90
70,cover,89
71,Love it,89
72,lovely,89
73,trip-hop,88
74,summer,88
75,Favourite Songs,87
76,classic,86
77,Disco,86
78,seen live,85
79,experimental,85
80,memories,83
81,trance,82
82,House,81
83,Dreamy,81
84,punk,81
85,sensual,81
86,world,80
87,slow,80
88,guitar,79
89,Hip-Hop,78
90,metal,77
91,latin,77
92,soft rock,76
93,love at first listen,76
94,atmospheric,76
95,funky,75
96,rhythm and blues,75
97,club,74
98,RB,72
99,USA,72
100,best,72
101,vocal jazz,71
102,UK,70
103,Guilty Pleasures,70
104,nice,70
105,top 40,68
106,covers,68
107,guilty pleasure,64
108,fav,64
109,r&b,64
110,dark,63
111,good,63
112,Canadian,63
113,great,63
114,heard on Pandora,62
115,jazz vocal,62
116,calm,61
117,nostalgia,61
118,urban,60
119,new wave,59
120,techno,58
121,groovy,58
122,diva,58
123,cute,57
124,Smooth Jazz,57
125,2008,56
126,2007,56
127,feel good,55
128,ethereal,54
129,Pop-Rock,54
130,vocal trance,54
131,Energetic,54
132,love song,54
133,french,53
134,r and b,53
135,hip hop,52
136,electropop,52
137,britpop,52
138,favorite by this singer,51
139,<3,51
140,folk rock,51
141,hot,51
142,easy,50
143,emotional,50
144,instrumental,49
145,girl power,49
146,soulful,48
147,drjazzmrfunkmusic,48
148,adult contemporary,48
149,haunting,48
150,pretty,47
151,hard rock,47
152,new age,47
153,Neo-Soul,47
154,2009,47
155,chill out,47
156,songs I absolutely love,46
157,punk rock,46
158,new,46
159,spanish,46
160,swedish,45
161,jazzy,45
162,irish,45
163,german,45
164,epic,44
165,Gothic,43
166,sex,43
167,eurodance,43
168,all the best,42
169,rap,42
170,Driving,42
171,brilliant,41
172,Good Stuff,41
173,Neo Soul,41
174,celtic,40
175,psychedelic,40
176,remix,40
177,nostalgic,39
178,feelgood,39
179,groove,39
180,out of our heads,38
181,singer songwriter,38
182,emo,38
183,My pop music,37
184,the best,37
185,Uplifting,37
186,77davez-all-tracks,37
187,Gothic Metal,36
188,Retro,36
189,sing along,36
190,synthpop,36
191,My Favorites,35
192,dance-pop,35
193,heavy metal,34
194,ballads,34
195,attitude,34
196,2006,33
197,other,33
198,Foxy Lady,33
199,dream pop,33
200,Jills Station,33
201,reggae,33
202,trip hop,33
203,perfect,33
204,melodic,33
205,live,32
206,Bittersweet,32
207,vocalization,32
208,1990s,32
209,brazilian,32
210,dance pop,31
211,heartbreak,31
212,night,31
213,close harmony,31
214,swing,31
215,i am a party girl here is my soundtrack,30
216,50s,30
217,Grunge,30
218,brasil,30
219,World Music,30
220,motown,30
221,soul tag,30
222,post-punk,30
223,my favorite,29
224,synth pop,29
225,progressive trance,29
226,FUCKING AWESOME,29
227,acid jazz,29
228,Electroclash,28
229,pop punk,28
230,top artists,28
231,tantotempotaste,28
232,UK top 40,28
233,musicspirit,28
234,top,28
235,Bossa Nova,28
236,loneliness after dusk,27
237,Alternative  Punk,27
238,teen pop,27
239,2003,27
240,indie folk,27
241,Sentimental,27
242,girls,27
243,singer,27
244,vocals,26
245,poprock,26
246,handclaps,26
247,scandinavian,26
248,angry,26
249,powerful,26
250,symphonic metal,26
251,divas,25
252,lush,25
253,title is a full sentence,25
254,Old School soul,25
255,interesting,25
256,funny,25
257,great lyrics,25
258,Favorite Artists,25
259,genius,25
260,latin pop,25
261,soothing,25
262,favs,24
263,great song,24
264,romance,24
265,I like,24
266,Voice,24
267,quirky,24
268,chick rock,23
269,gute laune,23
270,strings,23
271,rock n roll,23
272,Faves,23
273,lovesongs,23
274,Sleep,23
275,chilled,23
276,RockPop,23
277,Girl Groups,23
278,1980s,23
279,energy,23
280,blues rock,23
281,good song,23
282,woman,23
283,friendsofthekingofrummelpop,22
284,nu jazz,22
285,indietronica,22
286,political,22
287,morning,22
288,annymix,22
289,4 Stars,22
290,80's,22
291,best songs ever,22
292,gospel,22
293,beautiful voice,22
294,beautiful voices,22
295,chanson,22
296,Fusion,22
297,riot grrrl,22
298,Like,21
299,Dream,21
300,canada,21
301,crowe,21
302,f singer-songwriter,21
303,americana,21
304,my music,21
305,Progressive rock,21
306,NYC,21
307,quiet,21
308,Lo-Fi,21
309,1960s,21
310,kot,21
311,addictive,21
312,Scottish,21
313,2000,21
314,alternative pop,21
315,super,21
316,girl group,20
317,hits,20
318,breakup,20
319,women,20
320,personal favourites,20
321,industrial,20
322,most loved,20
323,slow jams,20
324,r'n'b,20
325,new york,20
326,christian,20
327,Soundtracks,19
328,Pop Music,19
329,late night,19
330,work,19
331,italian,19
332,20th Century,19
333,san francisco,19
334,blue,19
335,cool down,19
336,alt rock,19
337,synth,19
338,miianens playlist,19
339,major key tonality,18
340,names,18
341,2004,18
342,laptop,18
343,fH Projex,18
344,classic soul,18
345,affirming,18
346,2010,18
347,Workout,18
348,Black,18
349,best song ever,18
350,linedance,18
351,moody,18
352,Garage Rock,18
353,brit pop,18
354,sleek,18
355,Europop,18
356,folk-rock,18
357,2005,18
358,romantic tension,18
359,emotive,18
360,shoegaze,18
361,darkwave,18
362,francais,18
363,sixties,17
364,duet,17
365,danceable,17
366,pop dance,17
367,rain,17
368,rex ferric faves,17
369,good music,17
370,klasse,17
371,art rock,17
