,Tag,Frequency
0,pop,810
1,rock,544
2,alternative,417
3,Love,395
4,singer-songwriter,368
5,indie,364
6,dance,349
7,favorites,348
8,00s,324
9,electronic,321
10,beautiful,314
11,chillout,302
12,Mellow,266
13,soul,255
14,sexy,229
15,90s,221
16,chill,215
17,jazz,209
18,folk,209
19,electronica,199
20,british,196
21,american,184
22,Favorite,175
23,rnb,175
24,easy listening,169
25,indie pop,161
26,cool,159
27,catchy,158
28,acoustic,156
29,alternative rock,155
30,Awesome,149
31,Favourites,148
32,80s,142
33,oldies,138
34,relax,137
35,pop rock,135
36,melancholy,132
37,party,130
38,indie rock,130
39,favourite,127
40,happy,126
41,fun,125
42,ambient,123
43,Ballad,122
44,sad,122
45,piano,119
46,sweet,116
47,country,115
48,vocal,115
49,lounge,114
50,downtempo,114
51,relaxing,113
52,romantic,113
53,favorite songs,108
54,Soundtrack,104
55,upbeat,103
56,loved,101
57,seen live,98
58,electro,98
59,melancholic,97
60,classic rock,94
61,cover,92
62,soft,92
63,smooth,92
64,trip-hop,89
65,guitar,86
66,lovely,85
67,House,84
68,love songs,83
69,Dreamy,83
70,Disco,82
71,summer,82
72,amazing,81
73,blues,81
74,70s,79
75,Hip-Hop,78
76,2000s,78
77,Love it,77
78,atmospheric,77
79,trance,76
80,punk,74
81,60s,73
82,funk,73
83,UK,73
84,good,73
85,soft rock,72
86,love at first listen,72
87,electropop,71
88,USA,70
89,RB,70
90,classic,69
91,nice,68
92,covers,67
93,latin,67
94,metal,67
95,world,66
96,rhythm and blues,66
97,funky,65
98,english,65
99,urban,65
100,slow,65
101,synthpop,64
102,pretty,64
103,memories,63
104,r&b,63
105,great,63
106,guilty pleasure,61
107,best,61
108,top 40,61
109,experimental,61
110,favorite by this singer,60
111,ethereal,60
112,britpop,59
113,Guilty Pleasures,58
114,Favourite Songs,58
115,new wave,58
116,dark,57
117,2008,57
118,drjazzmrfunkmusic,57
119,vocal jazz,57
120,cute,54
121,love song,54
122,spanish,54
123,instrumental,53
124,club,53
125,<3,53
126,techno,53
127,fav,53
128,jazzy,53
129,hip hop,52
130,Pop-Rock,52
131,Smooth Jazz,52
132,girl power,52
133,vocal trance,51
134,Canadian,51
135,trip hop,51
136,sensual,51
137,Gothic,50
138,epic,49
139,swedish,49
140,jazz vocal,49
141,nostalgia,49
142,songs I absolutely love,48
143,folk rock,47
144,german,47
145,calm,46
146,Energetic,46
147,easy,45
148,heard on Pandora,45
149,french,45
150,hard rock,44
151,chill out,44
152,Good Stuff,43
153,Uplifting,43
154,brilliant,42
155,vocalization,42
156,2009,42
157,emotional,41
158,r and b,41
159,groovy,40
160,Alternative  Punk,40
161,post-punk,40
162,hot,39
163,great lyrics,39
164,new age,38
165,feel good,37
166,all the best,37
167,2007,37
168,new,37
169,chick rock,36
170,rock n roll,36
171,1990s,36
172,sex,36
173,emo,36
174,rap,36
175,Gothic Metal,36
176,Neo-Soul,36
177,dance pop,35
178,punk rock,35
179,irish,35
180,Driving,35
181,diva,35
182,haunting,35
183,Old School soul,34
184,soulful,34
185,scandinavian,34
186,Bittersweet,34
187,Alt-country,34
188,My pop music,34
189,musicspirit,34
190,alternative pop,34
191,americana,33
192,celtic,33
193,adult contemporary,33
194,acid jazz,33
195,motown,32
196,attitude,32
197,top artists,32
198,night,32
199,World Music,32
200,friendsofthekingofrummelpop,32
201,live,32
202,out of our heads,32
203,Retro,31
204,my favorite,31
205,dream pop,31
206,melodic,31
207,singer songwriter,30
208,eurodance,30
209,Neo Soul,30
210,interesting,30
211,favs,30
212,Foxy Lady,29
213,work,29
214,psychedelic,29
215,great song,29
216,Like,29
217,2005,29
218,Favorite Artists,29
219,groove,29
220,77davez-all-tracks,29
221,quirky,29
222,handclaps,28
223,2003,28
224,brazilian,28
225,vocals,28
226,intense,28
227,brasil,28
228,miianens playlist,28
229,feelgood,28
230,nostalgic,27
231,sing along,27
232,synth pop,27
233,deutsch,27
234,norwegian,27
235,lush,27
236,top,27
237,goth,27
238,darkwave,27
239,close harmony,26
240,ballads,26
241,title is a full sentence,26
242,heavy metal,26
243,indie folk,26
244,industrial,26
245,perfect,26
246,Scottish,26
247,FUCKING AWESOME,26
248,remix,26
249,kot,26
250,favouritestreamable,25
251,80's,25
252,riot grrrl,25
253,loneliness after dusk,25
254,sleek,24
255,australian,24
256,Grunge,24
257,alt rock,24
258,dance-pop,24
259,indietronica,24
260,divas,23
261,reggae,23
262,Jills Station,23
263,I like,23
264,poprock,23
265,i am a party girl here is my soundtrack,23
266,Progressive rock,23
267,good music,23
268,latin pop,23
269,UK top 40,23
270,addictive,23
271,energy,23
272,girls,23
273,symphonic metal,23
274,Gothic Rock,23
275,Radiotsar approved,22
276,gute laune,22
277,funny,22
278,other,22
279,italian,22
280,Dream,22
281,tantotempotaste,22
282,twee,22
283,progressive trance,22
284,quiet,22
285,My Favorites,22
286,emotive,22
287,quiet storm,21
288,Faves,21
289,soul tag,21
290,metro downtempo,21
291,northern soul,20
292,50s,20
293,classic soul,20
294,best songs of the 00s,20
295,halftoned singles club,20
296,2006,20
297,real,20
298,Electroclash,20
299,Lo-Fi,20
300,strings,20
301,morning,20
302,swing,20
303,Avant-Garde,20
304,nu jazz,20
305,synth,20
306,1980s,20
307,Bossa Nova,20
308,chilled,20
309,late night,19
310,hypermusic,19
311,Sommer,19
312,Europop,19
313,inspirational,19
314,2004,19
315,1997,19
316,fon,19
317,deep,19
318,duet,19
319,slow jams,19
320,loved tracks,19
321,heartbreak,19
322,Sentimental,19
323,favourite tracks,19
324,wow,19
325,all of my songs,19
326,Girl Groups,19
327,folk-rock,19
328,super,19
329,christmas,19
330,peaceful,19
331,winter,19
332,girl group,18
333,yay and hooray and yippee and huzzah,18
334,favorite by this group,18
335,Pop Music,18
336,pozytywne wibracje,18
337,moody,18
338,the best,18
339,women,18
340,Sleep,18
341,f singer-songwriter,18
342,annymix,18
343,check out,18
344,mpb,18
345,Brems Tagg radio,18
346,relaxed,18
347,Pop Life,18
348,nu soul,18
349,billboard number ones,17
350,me,17
351,ladies,17
352,music,17
353,hits,17
354,old school,17
355,major key tonality,17
356,affirming,17
357,political,17
358,magic,17
359,beautiful voices,17
360,violin,17
361,good shit,17
362,deep house,17
363,mood music,17
364,lacrimaindarkness,17
365,4ad,17
366,1960s,17
367,soul and rnb classics,17
368,electro-pop,17
369,Playful,17
370,romantic tension,17
371,Progressive,17
372,powerful,17
373,blues rock,17
374,Voice,17
375,shoegaze,17
376,music to fall asleep to,17
377,GH10,16
378,malloy2000 playlist - top songs - classical to metal,16
379,gotanygoodmusic,16
380,Nu Metal,16
381,Rock and Roll,16
382,pop dance,16
383,like it,16
384,Masterpiece,16
385,lyrics,16
386,Tag,16
387,autumn,16
388,hardcore,16
389,Rainy Day,16
390,rhythum and blues tag,16
391,ok,16
392,cabaret,16
393,NYC,16
394,doom metal,16
395,High School,16
396,good song,16
397,soothing,16
398,buy,16
399,sunday morning,16
400,girl band,16
401,-favorites-,16
402,RockPop,16
403,dramatic,16
404,singer,16
405,Mellow Babes,16
406,60's,15
407,performed on top of the pops,15
408,amazing voice,15
409,influential,15
410,lyricism,15
411,r'n'b,15
412,2010,15
413,blingtacular,15
414,bass,15
415,pop singles,15
416,1999,15
417,teen pop,15
418,cover songs,15
419,4,15
420,samba,15
421,england,15
422,crowe,15
423,san francisco,15
424,I Like It,15
425,hypnotic,15
426,beautiful voice,15
427,Post punk,15
428,country pop,15
429,spanish pop,15
430,Classical,15
