,Tag,Frequency
0,rock,1111
1,pop,1104
2,alternative,725
3,favorites,709
4,Love,703
5,indie,560
6,00s,533
7,singer-songwriter,527
8,beautiful,522
9,Mellow,446
10,american,443
11,dance,430
12,Awesome,419
13,alternative rock,389
14,oldies,376
15,electronic,362
16,classic rock,356
17,Favourites,355
18,chill,355
19,british,354
20,chillout,346
21,Favorite,343
22,soul,333
23,90s,328
24,sexy,308
25,cool,305
26,indie rock,302
27,folk,298
28,acoustic,298
29,easy listening,297
30,80s,284
31,favourite,280
32,favorite songs,275
33,catchy,262
34,party,257
35,fun,253
36,sad,249
37,pop rock,249
38,70s,243
39,classic,237
40,guitar,237
41,electronica,233
42,happy,231
43,rnb,230
44,melancholy,227
45,blues,225
46,romantic,217
47,jazz,212
48,60s,211
49,hard rock,210
50,amazing,207
51,Soundtrack,207
52,loved,203
53,Ballad,198
54,seen live,195
55,indie pop,190
56,upbeat,190
57,Favourite Songs,180
58,soft rock,176
59,relax,170
60,love songs,168
61,punk,168
62,USA,166
63,Love it,163
64,good,163
65,sweet,162
66,melancholic,162
67,piano,162
68,2000s,160
69,memories,159
70,country,159
71,relaxing,158
72,love at first listen,155
73,UK,154
74,summer,154
75,metal,152
76,smooth,149
77,funk,145
78,english,145
79,britpop,139
80,slow,138
81,rhythm and blues,136
82,vocal,134
83,electro,133
84,lounge,132
85,Energetic,126
86,ambient,125
87,nice,125
88,funky,124
89,great,124
90,epic,123
91,lovely,121
92,soft,120
93,Hip-Hop,120
94,rock n roll,119
95,cover,118
96,best,118
97,downtempo,113
98,new wave,113
99,Good Stuff,109
100,fav,108
101,Rock and Roll,108
102,experimental,107
103,Disco,107
104,Dreamy,106
105,psychedelic,104
106,emo,103
107,dark,101
108,punk rock,101
109,live,100
110,calm,97
111,folk rock,96
112,FUCKING AWESOME,95
113,great song,94
114,r&b,93
115,Progressive rock,93
116,heard on Pandora,93
117,heavy metal,92
118,atmospheric,91
119,nostalgia,90
120,great lyrics,90
121,post-punk,90
122,House,89
123,Driving,89
124,top 40,88
125,love song,88
126,emotional,88
127,blues rock,87
128,77davez-all-tracks,84
129,Uplifting,84
130,songs I absolutely love,83
131,cute,83
132,2008,82
133,electropop,82
134,hip hop,81
135,guilty pleasure,80
136,feel good,80
137,synthpop,80
138,<3,80
139,covers,78
140,trip-hop,78
141,RB,78
142,perfect,78
143,Alternative  Punk,77
144,My pop music,76
145,Guilty Pleasures,76
146,club,76
147,groovy,75
148,feelgood,74
149,Pop-Rock,74
150,close harmony,73
151,50s,72
152,singer songwriter,72
153,my favorite,72
154,swedish,72
155,rap,71
156,all the best,71
157,world,71
158,latin,71
159,brilliant,70
160,urban,70
161,ballads,70
162,alt rock,69
163,melodic,68
164,sensual,68
165,americana,67
166,Grunge,67
167,drjazzmrfunkmusic,67
168,Retro,66
169,sex,66
170,techno,65
171,Psychedelic Rock,65
172,haunting,65
173,Gothic,64
174,instrumental,64
175,nostalgic,63
176,other,63
177,r and b,63
178,funny,63
179,My Favorites,63
180,Smooth Jazz,62
181,easy,62
182,2007,61
183,ethereal,61
184,new,61
185,adult contemporary,61
186,Favorite Artists,61
187,the best,60
188,poprock,60
189,2009,59
190,old school,58
191,jazzy,58
192,Progressive,57
193,soulful,57
194,1960s,57
195,powerful,57
196,Canadian,57
197,vocal jazz,56
198,friendsofthekingofrummelpop,55
199,trance,55
200,hot,54
201,2005,54
202,motown,53
203,sing along,53
204,Faves,53
205,jazz vocal,52
206,groove,52
207,chill out,52
208,legend,52
209,i am a party girl here is my soundtrack,51
210,favorite by this singer,51
211,1980s,51
212,reggae,51
213,pretty,51
214,favs,50
215,Bittersweet,50
216,Soundtrack Of My Life,50
217,rockin,49
218,GH10,49
219,Radiotsar approved,49
220,Old School soul,49
221,best songs ever,49
222,major key tonality,48
223,handclaps,48
224,Neo-Soul,48
225,All time favourites,48
226,80's,48
227,scandinavian,48
228,vocals,47
229,spanish,47
230,Masterpiece,47
231,classics,47
232,acclaimed music top 3000,46
233,fH Projex,46
234,1970s,46
235,glam rock,46
236,swing,46
237,Soundtracks,45
238,UK top 40,45
239,genius,45
240,classic country,45
241,garage,45
242,interesting,45
243,1990s,45
244,girl power,44
245,angry,44
246,Garage Rock,44
247,rockabilly,44
248,Sentimental,44
249,slow jams,44
250,heavy,44
251,trip hop,44
252,german,43
253,quirky,43
254,Gothic Rock,43
255,good song,43
256,top artists,43
257,art rock,43
258,intense,43
259,piano rock,42
260,pop punk,42
261,night,42
262,RockPop,42
263,Like,42
264,indietronica,41
265,2006,41
266,Gothic Metal,41
267,heartbreak,40
268,soothing,40
269,new york,40
270,goth,40
271,title is a full sentence,40
272,synth pop,40
273,indie folk,40
274,gute laune,39
275,hardcore,39
276,best songs of the 00s,39
277,french,39
278,good music,39
279,lyrics,39
280,england,39
281,Alt-country,39
282,sixties,38
283,classic soul,38
284,World Music,38
285,energy,38
286,chilled,38
287,slgdmbestof,38
288,slgdm,37
289,ik ben,37
290,a subtle use of vocal harmony,37
291,yeah,37
292,download,37
293,Rock  Roll,37
294,60's,37
295,2003,37
296,Lo-Fi,37
297,music,36
298,dance pop,36
299,aitch,36
300,NYC,36
301,Jills Station,35
302,Progressive metal,35
303,dance-pop,35
304,names,35
305,Electro Pop,35
306,diva,35
307,australian,35
308,1,35
309,malloy2000 playlist - top songs - classical to metal,34
310,political,34
311,linedance,34
312,freedom,34
313,personal favourites,34
314,synth,34
315,gh 3,34
316,4,34
317,2001,34
318,golden oldies,33
319,makes me happy,33
320,I like,33
321,industrial,33
322,power pop,33
323,folk-rock,33
324,wow,33
325,darkwave,33
326,beat,33
327,California,33
328,good shit,33
329,morning,32
330,late night,32
331,my music,32
332,irish,32
333,Power metal,32
334,strings,32
335,2004,32
336,i feel good,32
337,High School,32
338,favourite tracks,32
339,Fusion,32
340,favouritestreamable,32
341,great songs,32
342,moody,32
343,rock ballad,32
344,bass,31
345,out of our heads,31
346,ok,31
347,annymix,31
348,Sweden,31
349,christian,31
350,1950s,31
351,billboard number ones,31
352,san francisco,31
353,brit pop,31
354,dream pop,30
355,to classify,30
356,Adult Alternative,30
357,work,30
358,guitar virtuoso,30
359,brit rock,30
360,5,30
361,70's,30
362,favorite song,30
363,british rock,30
364,20th Century,30
365,attitude,30
366,Southern Rock,30
367,tantotempotaste,30
368,ska,30
369,quiet,30
370,Post punk,29
371,songwriter,29
372,alternative metal,29
373,canada,29
374,acid jazz,29
375,symphonic metal,29
376,lovesongs,29
377,solx,29
378,teen pop,29
379,80s Pop,29
380,loved tracks,29
381,post-grunge,29
