,Tag,Frequency
0,pop,1144
1,rock,1125
2,alternative,779
3,favorites,718
4,Love,690
5,indie,591
6,singer-songwriter,567
7,beautiful,557
8,00s,534
9,american,461
10,Mellow,443
11,Awesome,426
12,dance,415
13,oldies,412
14,alternative rock,411
15,classic rock,386
16,chillout,382
17,soul,380
18,chill,375
19,Favorite,375
20,electronic,354
21,Favourites,348
22,british,344
23,folk,339
24,cool,331
25,sexy,327
26,easy listening,326
27,indie rock,323
28,90s,310
29,acoustic,303
30,catchy,297
31,80s,296
32,favourite,286
33,rnb,260
34,pop rock,259
35,guitar,259
36,sad,256
37,fun,254
38,jazz,252
39,party,244
40,favorite songs,243
41,happy,241
42,70s,237
43,classic,232
44,melancholy,226
45,electronica,225
46,60s,215
47,loved,213
48,amazing,211
49,Soundtrack,209
50,romantic,206
51,Ballad,203
52,seen live,199
53,soft rock,194
54,indie pop,190
55,blues,190
56,relax,190
57,punk,187
58,melancholic,186
59,hard rock,184
60,country,179
61,upbeat,178
62,piano,173
63,relaxing,169
64,vocal,166
65,funk,163
66,smooth,162
67,2000s,161
68,Love it,159
69,love songs,156
70,USA,154
71,sweet,154
72,metal,152
73,UK,151
74,experimental,146
75,memories,145
76,english,144
77,summer,143
78,soft,142
79,good,141
80,great,141
81,Favourite Songs,141
82,funky,139
83,britpop,138
84,lovely,136
85,Dreamy,131
86,rhythm and blues,131
87,slow,130
88,lounge,126
89,Hip-Hop,126
90,love at first listen,124
91,nice,124
92,epic,123
93,ambient,120
94,cover,120
95,live,118
96,heard on Pandora,115
97,best,112
98,downtempo,112
99,Disco,111
100,electro,110
101,punk rock,110
102,dark,108
103,r&b,107
104,atmospheric,107
105,emo,107
106,rock n roll,106
107,folk rock,106
108,love song,104
109,psychedelic,104
110,great song,103
111,Good Stuff,103
112,new wave,102
113,top 40,101
114,Rock and Roll,100
115,nostalgia,99
116,Energetic,98
117,RB,98
118,songs I absolutely love,97
119,FUCKING AWESOME,94
120,trip-hop,94
121,emotional,93
122,fav,93
123,great lyrics,92
124,easy,90
125,singer songwriter,89
126,Progressive rock,88
127,feel good,88
128,Uplifting,87
129,Alternative  Punk,87
130,My pop music,86
131,all the best,83
132,my favorite,83
133,heavy metal,83
134,Pop-Rock,82
135,Guilty Pleasures,81
136,brilliant,81
137,drjazzmrfunkmusic,80
138,post-punk,80
139,77davez-all-tracks,80
140,perfect,79
141,guilty pleasure,79
142,hip hop,79
143,covers,79
144,Driving,78
145,americana,78
146,pretty,77
147,2008,77
148,50s,77
149,groovy,77
150,Retro,76
151,electropop,74
152,calm,74
153,blues rock,73
154,adult contemporary,72
155,r and b,71
156,close harmony,71
157,Gothic,71
158,melodic,70
159,Old School soul,70
160,2007,70
161,ballads,68
162,My Favorites,68
163,House,68
164,rap,68
165,sensual,67
166,major key tonality,67
167,friendsofthekingofrummelpop,66
168,vocal jazz,66
169,Radiotsar approved,65
170,Smooth Jazz,64
171,hot,64
172,groove,64
173,Canadian,63
174,synthpop,63
175,urban,63
176,world,63
177,folk-rock,62
178,alt rock,62
179,nostalgic,62
180,Bittersweet,62
181,haunting,61
182,<3,61
183,jazzy,61
184,cute,60
185,latin,60
186,spanish,59
187,the best,59
188,favs,59
189,2006,58
190,soulful,58
191,old school,58
192,favorite by this singer,58
193,80's,57
194,trance,57
195,instrumental,57
196,jazz vocal,57
197,Masterpiece,56
198,pop punk,56
199,poprock,56
200,1970s,55
201,Favorite Artists,55
202,Grunge,55
203,ethereal,55
204,1960s,54
205,reggae,54
206,best songs ever,54
207,powerful,53
208,glam rock,53
209,chill out,53
210,techno,53
211,Psychedelic Rock,52
212,genius,52
213,classic country,52
214,sex,52
215,Progressive,52
216,german,52
217,acclaimed music top 3000,52
218,2005,51
219,motown,51
220,funny,51
221,indie folk,51
222,other,51
223,Neo-Soul,51
224,1990s,50
225,england,50
226,night,50
227,Garage Rock,49
228,title is a full sentence,49
229,legend,49
230,swing,49
231,club,49
232,Alt-country,49
233,2009,49
234,political,49
235,irish,49
236,industrial,49
237,lyrics,48
238,i am a party girl here is my soundtrack,48
239,new,47
240,rockabilly,47
241,All time favourites,47
242,feelgood,46
243,sing along,46
244,Like,46
245,1980s,45
246,my music,45
247,synth pop,45
248,australian,44
249,slgdm,44
250,classics,43
251,soothing,43
252,extensive vamping,43
253,addictive,42
254,trip hop,42
255,personal favourites,42
256,angry,42
257,swedish,42
258,slow jams,41
259,intense,41
260,4,41
261,aitch,41
262,vocals,41
263,UK top 40,40
264,Brems Tagg radio,40
265,top artists,40
266,handclaps,40
267,scandinavian,40
268,GH10,40
269,classic soul,40
270,Jills Station,40
271,alternative metal,40
272,60's,39
273,garage,39
274,Sentimental,39
275,Lo-Fi,39
276,french,39
277,synth,38
278,Faves,38
279,RockPop,38
280,energy,38
281,best songs of the 00s,38
282,rockin,38
283,morning,38
284,Soundtrack Of My Life,37
285,quirky,37
286,indietronica,37
287,High School,36
288,diva,36
289,goth,36
290,christian,36
291,brit pop,36
292,California,36
293,slgdmbestof,36
294,new age,36
295,70's,36
296,Nu Metal,36
297,piano rock,36
298,brit rock,36
299,out of our heads,36
300,hardcore,36
301,Southern Rock,35
302,download,35
303,power pop,35
304,a subtle use of vocal harmony,35
305,all time favorites,34
306,a vocal-centric aesthetic,34
307,winter,34
308,beat,34
309,tantotempotaste,34
310,moody,34
311,rock ballad,34
312,great songs,34
313,loved tracks,34
314,interesting,34
315,girl power,34
316,post-rock,34
317,fH Projex,34
318,repetitive melodic phrasing,34
319,Adult Alternative,34
320,positive,33
321,good song,33
322,Rock  Roll,33
323,new york,33
324,Scottish,33
325,darkwave,33
326,good shit,33
327,solx,33
328,good music,33
329,vocalization,33
330,inspirational,33
331,favorite song,33
332,strings,33
333,Progressive metal,33
334,de todo mio favoritos,32
335,rex ferric faves,32
336,Great Lyricists,32
337,Soundtracks,32
338,powerpop,32
339,golden oldies,32
340,bass,32
341,Pop Life,31
342,Gothic Rock,31
343,attitude,31
344,Makes Me Smile,31
345,heavy,31
346,art rock,31
347,super,31
348,dance pop,31
349,alternative pop,31
350,gute laune,31
351,best song ever,31
352,Post punk,31
353,dream pop,31
354,Neo Soul,31
355,i feel good,30
356,gh 3,30
357,favourite tracks,30
358,acid jazz,30
359,wow,30
360,chilled,30
361,teen pop,30
362,5,30
363,hiphop,30
364,quiet storm,30
365,I like,30
366,2giveme5,29
367,all time faves,29
368,mild rhythmic syncopation,29
369,60s Gold,29
370,my soundtrack,29
371,british rock,29
372,musicspirit,29
373,melodic metal,29
374,1,29
375,soul tag,29
376,top 2000,29
377,canada,29
378,Gothic Metal,29
379,sixties,29
380,Reflective,29
381,makes me happy,29
382,celtic,29
383,World Music,29
384,latin pop,28
385,depressing,28
386,20th Century,28
387,favouritestreamable,28
388,ska,28
389,ik ben,28
390,Rolling Stone 500 Greatest Songs of All Time,28
391,Classical,28
392,2004,28
393,chick rock,28
394,life,28
395,makes me cry,28
396,heartbreak,28
397,songwriter,28
398,deutsch,28
399,dramatic,27
400,Excellent tune,27
401,folkrock,27
402,girls,27
403,1950s,27
404,acoustic guitar,27
405,2003,27
406,2001,27
407,vocal trance,27
408,annymix,27
409,emotive,27
410,hypnotic,27
411,malloy2000 playlist - top songs - classical to metal,27
412,to classify,27
413,guitar virtuoso,27
414,Power ballad,27
415,freedom,27
416,Power metal,27
417,50's,26
418,soul and rnb classics,26
419,60s pop,26
420,lovesongs,26
421,yeah,26
422,sound storm,26
423,northern soul,26
424,most loved,26
425,late night,26
426,good mood,25
427,us,25
428,eighties,25
429,inspiring,25
430,Black,25
431,old favorites,25
432,drums,25
433,post-grunge,25
434,2002,25
435,1995,25
436,top,24
437,2000,24
438,country rock,24
439,wonderful,24
440,Rolling Stones Top 500 Songs of All Time,24
441,romance,24
442,NYC,24
443,minor key tonality,24
444,audioase,24
445,glam,24
446,singersongwriter,24
447,cheerful,24
448,albums I own,24
449,90's,24
450,music,24
451,LOVE LOVE LOVE,23
452,popular,23
453,Coldplay,23
454,singer-songwriters,23
455,Romantica,23
456,symphonic metal,23
457,mixed acoustic and electric instrumentation,23
458,influential,23
459,san francisco,23
460,names,23
461,italian,23
462,f,23
463,spiritual,23
464,cheesy,23
465,sleek,23
466,crowe,23
467,modern rock,23
468,magic,23
469,rhythum and blues tag,23
470,weallgetold,22
471,crazy,22
472,Voice,22
473,Fusion,22
474,harmony,22
475,buy,22
476,Ion B radio,22
477,Sweden,22
478,poetry,22
479,Perfection,22
480,anthem,22
481,r'n'b,22
482,eurodance,22
483,80s soul,22
484,electric guitar riffs,22
485,norwegian,22
486,quiet,22
487,rain,22
488,the singles,22
489,divas,22
490,rock and roll mia favoritos,22
491,mood music,22
492,blues-rock,22
493,women,22
494,work,22
495,Sleep,22
496,like it,22
497,sunny,22
498,4 Stars,22
499,christian rock,22
500,romantic tension,21
501,remix,21
502,electro-pop,21
503,trippy,21
504,jukebox heaven,21
505,performed on top of the pops,21
506,1970,21
507,gospel,21
508,Allgemein,21
509,leapsandloved,21
510,lyricism,21
511,harmonica,21
512,awesomeness,21
513,cool down,21
514,famisa,21
515,Oldies Tag,21
516,supercla,21
517,newbest,21
518,ok,21
519,jo,21
520,Foxy Lady,21
521,loneliness after dusk,21
522,Dream,21
523,Emotional Adult Rock,21
524,acoustic rhythm piano,21
525,british invasion,21
526,slow jam,21
527,childhood,20
528,doo wop,20
529,essential,20
530,Pop-punk,20
531,laid back,20
532,alt country,20
533,relaxed,20
534,mod,20
535,80s Pop,20
536,european,20
537,5 Star,20
538,favoritas,20
539,drugs,20
540,Avant-Garde,20
541,usa hot 100 number one hit,20
542,dance-pop,20
543,3 star,20
544,sad songs,20
545,1968,20
546,Brit,20
547,road trip,20
548,electric rock instrumentation,20
549,heartache,20
550,modern country,20
551,shoegaze,20
552,london,20
553,critically acclaimed song,20
554,500,20
555,songs i love,20
556,Guitar Solo,20
557,Girl,20
558,duet,20
559,lush,20
560,excellent,20
561,fon,20
562,nu jazz,20
563,español,20
564,metalcore,20
565,finnish,20
566,brasil,20
567,AM Gold,19
568,fhNotBad,19
569,gh fgh,19
570,australia,19
571,best songs of the 80s,19
572,stonesoup,19
573,lol,19
574,Noah Eatons All-Time Favorite Songs,19
575,90s Rock,19
576,Experimental Rock,19
577,industrial metal,19
578,singer,19
579,special to me songs,19
580,-fenol,19
581,rocknroll,19
582,billboard number ones,19
583,weird,19
584,-3,19
585,eddie,19
586,Heartbreaking,19
587,1964,19
588,britannique,19
589,breakup,19
590,dub,19
591,metro downtempo,19
592,Acoustic Rock,19
593,1999,19
594,Awesome Guitar Jams,19
595,gotanygoodmusic,19
596,proto-punk,19
597,cover songs,19
598,acoustic rhythm guitars,18
599,i love it,18
600,saxophone,18
601,80s rock,18
602,one star,18
603,I love this song,18
604,greys anatomy,18
605,One Tree Hill,18
606,zajebiste,18
607,-favorites-,18
608,wistful,18
609,sunday,18
610,Espanol,18
611,blue,18
612,Passionate,18
613,affirming,18
614,radioultra,18
615,progressive trance,18
616,brazilian,18
617,fucking brilliant,18
618,woman,18
619,prominent percussion,18
620,first person songs,18
621,sleepy,18
622,autumn,18
623,best songs of the 70s,18
624,dancing,18
625,underrated,18
626,pop music tag,18
627,uk number one,18
628,Stoner Rock,18
629,percussion,18
630,lacrimaindarkness,18
631,70s Blockbusters,17
632,rock top,17
633,best of 2008,17
634,loved tracks ocam,17
635,21st century,17
636,life song,17
637,xynod,17
638,screamo,17
639,spotify,17
640,3,17
641,catchy as hell,17
642,christmas,17
643,basic rock song structures,17
644,riot grrrl,17
645,album rock,17
646,Best Songs of the 90s,17
647,Playlist,17
648,post-hardcore,17
649,violin,17
650,test,17
651,good times,17
652,timeless,17
653,Soul And RB,17
654,Workout,17
655,halloween,17
656,90s pop,17
657,Favorite Bands,17
658,voci femminili,17
659,hippie,17
660,favorite tracks,17
661,beautiful voice,17
662,Girl Groups,17
663,singalong,17
664,duets,17
665,BeatbabeBop selection,17
666,girl group,17
667,one hit wonder,17
668,1974,17
669,me,17
670,easyrock,17
671,synth-pop,17
672,sing,17
673,fhEasy,17
674,over 5 minutes long,17
675,hair metal,17
676,fast,17
677,crossover,17
678,Melodic Death Metal,17
679,industrial rock,17
680,synthesizer,17
681,danceable,17
682,4 Star,17
683,West Coast swing,17
684,DJPMan-loved-tracks,17
685,bouncy,17
686,Old School Slow Jams,17
