,Tag,Frequency
0,pop,1203
1,rock,1178
2,alternative,763
3,favorites,758
4,Love,693
5,indie,605
6,singer-songwriter,576
7,00s,555
8,beautiful,538
9,american,505
10,dance,475
11,Mellow,465
12,Awesome,438
13,alternative rock,423
14,chill,403
15,chillout,396
16,oldies,389
17,electronic,388
18,classic rock,379
19,british,360
20,Favorite,350
21,Favourites,349
22,soul,348
23,sexy,333
24,cool,333
25,folk,332
26,catchy,327
27,90s,323
28,80s,316
29,acoustic,309
30,easy listening,299
31,party,296
32,indie rock,292
33,guitar,274
34,favourite,270
35,fun,269
36,favorite songs,267
37,jazz,263
38,pop rock,256
39,rnb,253
40,sad,251
41,70s,247
42,happy,247
43,electronica,246
44,melancholy,235
45,seen live,232
46,hard rock,231
47,classic,231
48,amazing,228
49,60s,215
50,Ballad,213
51,blues,213
52,romantic,211
53,soft rock,205
54,indie pop,205
55,relax,201
56,loved,198
57,upbeat,189
58,melancholic,183
59,Soundtrack,182
60,relaxing,180
61,country,176
62,love songs,173
63,vocal,169
64,USA,168
65,Love it,168
66,piano,168
67,metal,167
68,2000s,159
69,punk,158
70,memories,156
71,Favourite Songs,156
72,summer,155
73,UK,152
74,sweet,152
75,love at first listen,150
76,good,148
77,funk,147
78,soft,143
79,lovely,142
80,smooth,140
81,slow,139
82,english,139
83,live,138
84,great,137
85,experimental,137
86,nice,136
87,lounge,134
88,ambient,131
89,britpop,127
90,cover,125
91,rock n roll,125
92,epic,124
93,Energetic,123
94,downtempo,121
95,funky,119
96,new wave,118
97,Progressive rock,118
98,emotional,116
99,rhythm and blues,114
100,Hip-Hop,113
101,top 40,111
102,best,111
103,Dreamy,111
104,fav,110
105,emo,110
106,heard on Pandora,110
107,Guilty Pleasures,110
108,Disco,108
109,guilty pleasure,107
110,electro,107
111,punk rock,103
112,love song,103
113,folk rock,102
114,Good Stuff,101
115,feel good,99
116,FUCKING AWESOME,97
117,trip-hop,94
118,synthpop,94
119,heavy metal,93
120,great lyrics,93
121,atmospheric,93
122,hip hop,92
123,all the best,92
124,great song,92
125,cute,91
126,Driving,90
127,dark,89
128,Uplifting,89
129,covers,87
130,perfect,87
131,r&b,86
132,nostalgia,86
133,2007,85
134,songs I absolutely love,85
135,calm,85
136,urban,84
137,close harmony,84
138,singer songwriter,83
139,RB,83
140,alt rock,83
141,brilliant,82
142,House,81
143,blues rock,81
144,psychedelic,80
145,adult contemporary,80
146,Rock and Roll,80
147,post-punk,80
148,50s,79
149,techno,79
150,easy,79
151,Pop-Rock,79
152,sex,79
153,77davez-all-tracks,78
154,Alternative  Punk,78
155,Canadian,78
156,My pop music,77
157,drjazzmrfunkmusic,77
158,electropop,75
159,<3,75
160,world,75
161,2008,74
162,groovy,74
163,trance,74
164,my favorite,73
165,friendsofthekingofrummelpop,71
166,Favorite Artists,71
167,Grunge,70
168,club,70
169,vocal jazz,69
170,americana,69
171,Smooth Jazz,69
172,folk-rock,69
173,Retro,69
174,other,68
175,r and b,68
176,vocals,66
177,sensual,66
178,major key tonality,65
179,powerful,65
180,new,64
181,pretty,64
182,the best,63
183,poprock,63
184,nostalgic,63
185,synth pop,63
186,feelgood,62
187,hot,62
188,melodic,62
189,old school,62
190,My Favorites,62
191,2009,61
192,80's,61
193,Old School soul,61
194,chill out,60
195,haunting,60
196,ballads,60
197,intense,60
198,lyrics,60
199,rap,59
200,Gothic,59
201,1970s,59
202,1980s,59
203,Progressive,58
204,instrumental,58
205,Psychedelic Rock,58
206,favs,57
207,french,57
208,UK top 40,57
209,motown,57
210,Masterpiece,57
211,energy,56
212,funny,56
213,best songs ever,56
214,indie folk,56
215,german,55
216,jazzy,55
217,sing along,55
218,reggae,54
219,girl power,53
220,Radiotsar approved,53
221,jazz vocal,52
222,Bittersweet,52
223,groove,52
224,1990s,52
225,favorite by this singer,51
226,2006,51
227,2005,51
228,acclaimed music top 3000,50
229,a subtle use of vocal harmony,50
230,Soundtrack Of My Life,50
231,California,50
232,1960s,49
233,genius,49
234,classic country,49
235,ethereal,48
236,interesting,48
237,i am a party girl here is my soundtrack,47
238,soulful,47
239,GH10,47
240,glam rock,47
241,latin,47
242,australian,47
243,swedish,46
244,rockabilly,46
245,top artists,46
246,slow jams,46
247,swing,46
248,Alt-country,46
249,rockin,45
250,classic soul,45
251,classics,45
252,good music,45
253,Sentimental,45
254,my music,45
255,Garage Rock,45
256,trip hop,45
257,slgdm,44
258,yeah,44
259,handclaps,44
260,All time favourites,44
261,Faves,44
262,irish,44
263,Lo-Fi,44
264,pop punk,43
265,alternative pop,43
266,a vocal-centric aesthetic,43
267,hardcore,42
268,dance-pop,42
269,power pop,42
270,new york,42
271,heavy,42
272,slgdmbestof,42
273,dance pop,41
274,best songs of the 00s,41
275,gute laune,41
276,alternative metal,41
277,Neo-Soul,41
278,extensive vamping,41
279,scandinavian,41
280,vocal trance,41
281,dream pop,40
282,indietronica,40
283,Scottish,40
284,quiet,40
285,Gothic Metal,39
286,angry,39
287,top,39
288,synth,39
289,chilled,39
290,eurodance,39
291,post-grunge,39
292,art rock,39
293,Sleep,39
294,morning,38
295,I like,38
296,RockPop,38
297,good song,38
298,british rock,38
299,Gothic Rock,38
300,Great Lyricists,38
301,best song ever,37
302,freedom,37
303,industrial,37
304,Like,37
305,soothing,37
306,heartbreak,36
307,Jills Station,36
308,night,36
309,post-rock,36
310,favorite song,36
311,60s Gold,36
312,positive,36
313,lovesongs,36
314,attitude,36
315,beat,36
316,60's,36
317,legend,36
318,england,36
319,malloy2000 playlist - top songs - classical to metal,35
320,quiet storm,35
321,fH Projex,35
322,political,35
323,out of our heads,35
324,download,35
325,2004,35
326,Brems Tagg radio,35
327,goth,35
328,teen pop,35
329,NYC,35
330,golden oldies,34
331,top 2000,34
332,f,34
333,minor key tonality,34
334,makes me happy,34
335,personal favourites,33
336,names,33
337,spanish,33
338,remix,33
339,High School,33
340,20th Century,33
341,drums,33
342,Adult Alternative,32
343,songwriter,32
344,hiphop,32
345,70's,32
346,Rock  Roll,32
347,popular,32
348,mild rhythmic syncopation,32
349,addictive,32
350,diva,32
351,winter,32
352,solx,32
353,tantotempotaste,32
354,aitch,32
355,4,32
356,deutsch,32
357,bouncy,31
358,Radio,31
359,music,31
360,Progressive metal,31
361,me,31
362,5,31
363,seattle,31
364,all time favorites,31
365,darkwave,31
366,de todo mio favoritos,31
367,garage,31
368,rock ballad,31
369,moody,31
370,work,30
371,Neo Soul,30
372,annymix,30
373,christian,30
374,quirky,30
375,Pop Life,30
376,electro-pop,30
377,acid jazz,30
378,symphonic metal,30
379,title is a full sentence,30
380,loved tracks,30
381,80s Pop,30
382,vocalization,30
383,bass,29
384,late night,29
385,pozytywne wibracje,29
386,most loved,29
387,Nu Metal,29
388,3 star,29
389,loneliness after dusk,29
390,strings,29
391,Soundtracks,29
392,Electro Pop,29
393,dramatic,29
394,90s Rock,29
395,my soundtrack,29
396,2003,29
397,inspirational,29
398,to classify,28
399,Power ballad,28
400,piano rock,28
401,italian,28
402,LOVE LOVE LOVE,28
403,country rock,28
404,musicspirit,28
405,all time faves,28
406,wow,28
407,1,28
408,rex ferric faves,28
409,billboard number ones,28
410,glam,28
411,ska,28
412,unique,28
413,cover songs,27
414,fon,27
415,super,27
