,Tag,Frequency
0,pop,830
1,rock,554
2,alternative,411
3,dance,392
4,Love,391
5,favorites,384
6,singer-songwriter,351
7,indie,348
8,beautiful,345
9,electronic,330
10,00s,326
11,chillout,276
12,soul,272
13,Mellow,256
14,sexy,248
15,folk,238
16,american,230
17,90s,220
18,electronica,209
19,chill,205
20,jazz,204
21,rnb,196
22,british,186
23,easy listening,185
24,Favorite,184
25,Awesome,183
26,cool,171
27,catchy,160
28,Favourites,158
29,oldies,153
30,alternative rock,152
31,acoustic,151
32,fun,150
33,favourite,147
34,80s,141
35,ambient,138
36,party,138
37,indie pop,136
38,happy,134
39,sad,132
40,pop rock,131
41,lounge,125
42,vocal,124
43,relax,124
44,piano,123
45,melancholy,119
46,favorite songs,116
47,loved,115
48,romantic,114
49,indie rock,113
50,downtempo,112
51,Ballad,111
52,country,109
53,electro,108
54,relaxing,105
55,melancholic,102
56,Soundtrack,100
57,experimental,98
58,sweet,97
59,upbeat,97
60,summer,97
61,House,97
62,classic rock,94
63,2000s,94
64,trip-hop,94
65,funk,93
66,blues,93
67,seen live,92
68,amazing,91
69,Dreamy,89
70,trance,89
71,classic,88
72,rhythm and blues,86
73,70s,86
74,soft,86
75,smooth,86
76,love at first listen,85
77,funky,85
78,cover,85
79,love songs,83
80,60s,82
81,nice,82
82,Hip-Hop,82
83,lovely,82
84,Disco,81
85,favorite by this singer,79
86,Favourite Songs,78
87,good,77
88,english,76
89,Love it,76
90,punk,75
91,slow,74
92,world,72
93,metal,72
94,USA,72
95,electropop,71
96,atmospheric,70
97,RB,70
98,r&b,69
99,guitar,68
100,best,65
101,songs I absolutely love,65
102,ethereal,65
103,covers,64
104,urban,64
105,love song,64
106,sensual,63
107,soft rock,63
108,top 40,62
109,Energetic,60
110,hip hop,60
111,techno,59
112,dark,59
113,latin,58
114,memories,58
115,UK,56
116,jazzy,56
117,french,56
118,Gothic,56
119,vocalization,55
120,calm,55
121,great,55
122,britpop,55
123,vocal jazz,55
124,synthpop,54
125,club,54
126,Guilty Pleasures,54
127,Uplifting,54
128,instrumental,54
129,r and b,53
130,new wave,53
131,fav,53
132,cute,52
133,Driving,52
134,sex,51
135,epic,51
136,hard rock,51
137,2009,51
138,guilty pleasure,50
139,Neo-Soul,49
140,swedish,49
141,Pop-Rock,48
142,vocal trance,48
143,psychedelic,48
144,feel good,48
145,rap,48
146,drjazzmrfunkmusic,47
147,spanish,47
148,groovy,46
149,eurodance,46
150,<3,46
151,emotional,46
152,german,46
153,2007,46
154,Canadian,45
155,heard on Pandora,45
156,great lyrics,45
157,nostalgia,45
158,motown,44
159,post-punk,44
160,dream pop,44
161,Smooth Jazz,44
162,Gothic Metal,44
163,trip hop,43
164,attitude,43
165,folk rock,43
166,girl power,43
167,diva,43
168,2008,43
169,Retro,42
170,hot,42
171,dance-pop,42
172,50s,41
173,ballads,41
174,adult contemporary,41
175,chill out,40
176,synth pop,39
177,FUCKING AWESOME,39
178,soulful,39
179,My Favorites,38
180,perfect,38
181,dance pop,38
182,Alternative  Punk,38
183,easy,37
184,musicspirit,37
185,haunting,37
186,Good Stuff,37
187,punk rock,37
188,jazz vocal,36
189,new age,36
190,Gothic Rock,36
191,2006,36
192,night,36
193,americana,36
194,irish,35
195,UK top 40,35
196,melodic,35
197,new,35
198,alternative pop,35
199,all the best,35
200,heartbreak,35
201,nostalgic,35
202,i am a party girl here is my soundtrack,35
203,brilliant,35
204,out of our heads,34
205,live,34
206,Sentimental,33
207,1990s,33
208,rock n roll,33
209,Alt-country,33
210,top,33
211,World Music,33
212,chick rock,33
213,handclaps,32
214,title is a full sentence,32
215,77davez-all-tracks,32
216,remix,32
217,gute laune,32
218,Neo Soul,32
219,heavy metal,32
220,Old School soul,31
221,scandinavian,31
222,Lo-Fi,31
223,Progressive rock,31
224,Progressive,31
225,My pop music,31
226,brasil,31
227,soul tag,30
228,Brems Tagg radio,30
229,2005,30
230,energy,30
231,symphonic metal,30
232,goth,30
233,Like,30
234,celtic,30
235,swing,29
236,pretty,29
237,brazilian,29
238,powerful,29
239,emotive,29
240,acid jazz,29
241,girl group,29
242,close harmony,28
243,sing along,28
244,favs,28
245,Girl Groups,28
246,Scottish,28
247,Electroclash,28
248,singer songwriter,28
249,Faves,27
250,80's,27
251,indie folk,27
252,funny,27
253,beautiful voices,27
254,groove,27
255,all of my songs,27
256,chanson francaise,27
257,indietronica,27
258,Dream,27
259,top artists,26
260,old school,26
261,addictive,26
262,Favorite Artists,26
263,quirky,26
264,divas,26
265,Radio,26
266,slow jams,25
267,fH Projex,25
268,sleek,25
269,affirming,25
270,mpb,25
271,feelgood,25
272,latin pop,25
273,strings,25
274,the best,25
275,progressive trance,24
276,loved tracks,24
277,deutsch,24
278,tantotempotaste,24
279,romantic tension,24
280,folk-rock,24
281,darkwave,24
282,friendsofthekingofrummelpop,24
283,lacrimaindarkness,24
284,great song,23
285,my music,23
286,4,23
287,lyricism,23
288,2003,23
289,moody,23
290,interesting,23
291,reggae,23
292,1980s,23
293,new york,23
294,Voice,23
295,melodic metal,23
296,vocals,23
297,my favorite,23
298,loneliness after dusk,23
299,Electro Pop,23
300,mood music,23
301,I like,22
302,emo,22
303,lovesongs,22
304,australian,22
305,deep house,22
306,beautiful voice,22
307,Avant-Garde,22
308,girls,22
309,Dancemania,22
310,riot grrrl,22
311,christmas,22
312,names,22
313,duets,22
314,Bittersweet,22
315,quiet storm,22
316,2004,22
317,Grunge,22
318,makes me happy,21
319,classic country,21
320,Jills Station,21
321,deep,21
322,rex ferric faves,21
323,1960s,21
324,Soundtrack Of My Life,21
325,electro-pop,21
326,poprock,21
327,triphop,21
328,late night,21
329,twee,21
330,hypermusic,21
331,gospel,20
332,billboard number ones,20
333,teen pop,20
334,Masterpiece,20
335,chanson,20
336,favourite tracks,20
337,peaceful,20
338,angry,20
339,trippy,20
340,Fusion,20
341,soothing,20
342,metro downtempo,20
343,shoegaze,20
344,me,20
345,nu jazz,20
346,death metal,20
347,doom metal,20
348,alt rock,19
349,leapsandloved,19
350,ladies,19
351,quiet,19
352,lush,19
353,finnish,19
354,chilled,19
355,i feel good,19
356,vocal house,19
357,2000,19
358,genius,19
359,yeah,19
360,2giveme5,19
361,2002,19
362,good song,19
363,Bossa Nova,19
364,Foxy Lady,19
365,major key tonality,19
366,download,19
367,france,19
368,brazil,19
369,classics,18
370,influential,18
371,minor key tonality,18
372,intense,18
373,norwegian,18
374,1970s,18
375,f,18
376,5,18
377,francais,18
378,acclaimed music top 3000,18
379,pop singles,18
380,other,18
381,like it,18
382,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,18
383,4ad,18
384,linedance,17
385,classic soul,17
386,european,17
387,Sleep,17
388,french pop,17
389,kot,17
390,light,17
391,singer,17
392,positive,17
393,favorite by this group,17
394,Soundtracks,17
395,northern soul,17
396,hits,17
397,italian,17
398,annymix,17
399,New Soul - Hip Hop - Rap,17
400,warm,17
401,Classical,17
402,morning,17
403,rhythum and blues tag,17
404,60's,16
405,Europop,16
406,Pop Music,16
407,latino,16
408,2001,16
409,California,16
410,a long red glare,16
411,ElectronicaDance,16
412,yay and hooray and yippee and huzzah,16
413,fon,16
414,Power metal,16
415,saxophone,16
416,crazy,16
417,dutch,16
418,dramatic,16
419,nu soul,16
420,winter,16
421,idm,16
422,country pop,16
423,it is party time,16
424,laptop,16
425,hypnotic,16
426,hardcore,16
427,Progressive metal,16
428,golden oldies,15
429,favouritestreamable,15
430,r'n'b,15
431,2010,15
432,good music,15
433,lyrics,15
434,inspirational,15
435,pozytywne wibracje,15
436,Black,15
437,break up,15
438,Post punk,15
439,Disney,15
440,work,15
441,all time faves,15
442,RockPop,15
443,power pop,15
444,super,15
445,all time favorites,15
446,wow,15
447,favorite song,15
448,alt country,15
449,web-found,15
450,beyonce,15
451,bass,15
452,gotanygoodmusic,15
453,pop music tag,15
454,magic,15
455,1997,15
456,duet,15
457,malloy2000 playlist - top songs - classical to metal,15
458,metalcore,15
459,metallis,15
460,best of 2009,14
461,club-dance,14
462,witty,14
463,electronica influences,14
464,solx,14
465,misc,14
466,usa hot dance club play number one hit,14
467,Rainy Day,14
468,Tag,14
469,electro house,14
470,legal drug,14
471,cool down,14
472,1998,14
473,blue,14
474,singersongwriter,14
475,art rock,14
476,Resistance is futile,14
477,1,14
478,england,14
479,polish,14
480,doo wop,14
481,Smooth Soul,14
482,beats,14
483,woman,14
484,-favorites-,14
485,Sweden,14
486,life song,14
487,mild rhythmic syncopation,14
488,synth,14
489,90's,14
490,1995,14
491,Melodic Death Metal,14
492,personal favourites,14
493,everbest,14
494,newbest,14
495,Radiotsar approved,14
496,blingtacular,14
497,bouncy,14
498,halftoned singles club,14
499,ok,14
500,rockin,14
501,4 Stars,14
502,f singer-songwriter,14
503,underrated,14
504,piano rock,14
505,Workout,13
506,Club Dance,13
507,performed on top of the pops,13
508,60s pop,13
509,Adult Alternative,13
510,1993,13
511,goodbye,13
512,leapsandbounds favorite songs,13
513,nix partly,13
514,amazing voice,13
515,slow jams tag,13
516,my life,13
517,coy,13
518,NYC,13
519,pop punk,13
520,Girl,13
521,alternative metal,13
522,ska,13
523,geil,13
524,Symphonic Rock,13
525,quittenlikoer,13
526,chillin,13
527,glam rock,13
528,My Favourites,13
529,my gang 09,13
530,Psychedelic Rock,13
531,christian,13
532,stonesoup,13
533,Vocal Music,13
534,GH10,13
535,usa hot 100 number one hit,13
536,1999,13
537,political,13
538,slordig,13
539,best songs of the 00s,13
540,cheerful,13
541,songs i love,13
542,DJPMan-loved-tracks,13
543,excellent,13
544,uplifting trance,13
545,songwriter,13
546,death,13
547,alternative dance,12
548,1950s,12
549,to classify,12
550,Rock and Roll,12
551,80s soul,12
552,beat,12
553,flirty,12
554,audioase,12
555,repeat,12
556,gjamr,12
