,Tag,Frequency
0,pop,1144
1,rock,1125
2,alternative,779
3,favorites,718
4,Love,690
5,indie,591
6,singer-songwriter,567
7,beautiful,557
8,00s,534
9,american,461
10,Mellow,443
11,Awesome,426
12,dance,415
13,oldies,412
14,alternative rock,411
15,classic rock,386
16,chillout,382
17,soul,380
18,chill,375
19,Favorite,375
20,electronic,354
21,Favourites,348
22,british,344
23,folk,339
24,cool,331
25,sexy,327
26,easy listening,326
27,indie rock,323
28,90s,310
29,acoustic,303
30,catchy,297
31,80s,296
32,favourite,286
33,rnb,260
34,pop rock,259
35,guitar,259
36,sad,256
37,fun,254
38,jazz,252
39,party,244
40,favorite songs,243
41,happy,241
42,70s,237
43,classic,232
44,melancholy,226
45,electronica,225
46,60s,215
47,loved,213
48,amazing,211
49,Soundtrack,209
50,romantic,206
51,Ballad,203
52,seen live,199
53,soft rock,194
54,blues,190
55,indie pop,190
56,relax,190
57,punk,187
58,melancholic,186
59,hard rock,184
60,country,179
61,upbeat,178
62,piano,173
63,relaxing,169
64,vocal,166
65,funk,163
66,smooth,162
67,2000s,161
68,Love it,159
69,love songs,156
70,USA,154
71,sweet,154
72,metal,152
73,UK,151
74,experimental,146
75,memories,145
76,english,144
77,summer,143
78,soft,142
79,Favourite Songs,141
80,great,141
81,good,141
82,funky,139
83,britpop,138
84,lovely,136
85,rhythm and blues,131
86,Dreamy,131
87,slow,130
88,lounge,126
89,Hip-Hop,126
90,love at first listen,124
91,nice,124
92,epic,123
93,cover,120
94,ambient,120
95,live,118
96,heard on Pandora,115
97,best,112
98,downtempo,112
99,Disco,111
100,electro,110
101,punk rock,110
102,dark,108
103,emo,107
104,r&b,107
105,atmospheric,107
106,rock n roll,106
107,folk rock,106
108,love song,104
109,psychedelic,104
110,Good Stuff,103
111,great song,103
112,new wave,102
113,top 40,101
114,Rock and Roll,100
115,nostalgia,99
116,RB,98
117,Energetic,98
118,songs I absolutely love,97
119,FUCKING AWESOME,94
120,trip-hop,94
121,fav,93
122,emotional,93
123,great lyrics,92
124,easy,90
125,singer songwriter,89
126,feel good,88
127,Progressive rock,88
128,Alternative  Punk,87
129,Uplifting,87
130,My pop music,86
131,all the best,83
132,my favorite,83
133,heavy metal,83
134,Pop-Rock,82
135,Guilty Pleasures,81
136,brilliant,81
137,77davez-all-tracks,80
138,drjazzmrfunkmusic,80
139,post-punk,80
140,guilty pleasure,79
141,perfect,79
142,covers,79
143,hip hop,79
144,americana,78
145,Driving,78
146,pretty,77
147,50s,77
148,groovy,77
149,2008,77
150,Retro,76
151,electropop,74
152,calm,74
153,blues rock,73
154,adult contemporary,72
155,close harmony,71
156,r and b,71
157,Gothic,71
158,Old School soul,70
159,melodic,70
160,2007,70
161,ballads,68
162,My Favorites,68
163,House,68
164,rap,68
165,sensual,67
166,major key tonality,67
167,friendsofthekingofrummelpop,66
168,vocal jazz,66
169,Radiotsar approved,65
170,groove,64
171,Smooth Jazz,64
172,hot,64
173,Canadian,63
174,urban,63
175,world,63
176,synthpop,63
177,Bittersweet,62
178,nostalgic,62
179,alt rock,62
180,folk-rock,62
181,jazzy,61
182,<3,61
183,haunting,61
184,cute,60
185,latin,60
186,spanish,59
187,favs,59
188,the best,59
189,2006,58
190,soulful,58
191,favorite by this singer,58
192,old school,58
193,instrumental,57
194,80's,57
195,trance,57
196,jazz vocal,57
197,Masterpiece,56
198,poprock,56
199,pop punk,56
200,Grunge,55
201,1970s,55
202,Favorite Artists,55
203,ethereal,55
204,reggae,54
205,best songs ever,54
206,1960s,54
207,techno,53
208,chill out,53
209,powerful,53
210,glam rock,53
211,Progressive,52
212,german,52
213,classic country,52
214,sex,52
215,Psychedelic Rock,52
216,genius,52
217,acclaimed music top 3000,52
218,other,51
219,Neo-Soul,51
220,motown,51
221,funny,51
222,indie folk,51
223,2005,51
224,night,50
225,england,50
226,1990s,50
227,2009,49
228,Garage Rock,49
229,title is a full sentence,49
230,legend,49
231,swing,49
232,political,49
233,club,49
234,industrial,49
235,irish,49
236,Alt-country,49
237,lyrics,48
238,i am a party girl here is my soundtrack,48
239,rockabilly,47
240,All time favourites,47
241,new,47
242,Like,46
243,sing along,46
244,feelgood,46
245,synth pop,45
246,1980s,45
247,my music,45
248,australian,44
249,slgdm,44
250,extensive vamping,43
251,soothing,43
252,classics,43
253,personal favourites,42
254,angry,42
255,swedish,42
256,trip hop,42
257,addictive,42
258,slow jams,41
259,4,41
260,aitch,41
261,intense,41
262,vocals,41
263,GH10,40
264,top artists,40
265,scandinavian,40
266,UK top 40,40
267,Brems Tagg radio,40
268,Jills Station,40
269,classic soul,40
270,handclaps,40
271,alternative metal,40
272,french,39
273,60's,39
274,garage,39
275,Sentimental,39
276,Lo-Fi,39
277,RockPop,38
278,energy,38
279,best songs of the 00s,38
280,Faves,38
281,synth,38
282,morning,38
283,rockin,38
284,indietronica,37
285,quirky,37
286,Soundtrack Of My Life,37
287,70's,36
288,California,36
289,slgdmbestof,36
290,new age,36
291,diva,36
292,christian,36
293,goth,36
294,High School,36
295,Nu Metal,36
296,brit pop,36
297,hardcore,36
298,brit rock,36
299,piano rock,36
300,out of our heads,36
301,a subtle use of vocal harmony,35
302,power pop,35
303,download,35
304,Southern Rock,35
305,girl power,34
306,post-rock,34
307,beat,34
308,tantotempotaste,34
309,loved tracks,34
310,rock ballad,34
311,great songs,34
312,moody,34
313,interesting,34
314,all time favorites,34
315,a vocal-centric aesthetic,34
316,winter,34
317,fH Projex,34
318,repetitive melodic phrasing,34
319,Adult Alternative,34
320,favorite song,33
321,strings,33
322,good shit,33
323,solx,33
324,good music,33
325,vocalization,33
326,inspirational,33
327,new york,33
328,Rock  Roll,33
329,positive,33
330,good song,33
331,Scottish,33
332,darkwave,33
333,Progressive metal,33
334,Soundtracks,32
335,powerpop,32
336,bass,32
337,Great Lyricists,32
338,de todo mio favoritos,32
339,golden oldies,32
340,rex ferric faves,32
341,super,31
342,dance pop,31
343,alternative pop,31
344,attitude,31
345,Makes Me Smile,31
346,art rock,31
347,heavy,31
348,Pop Life,31
349,Gothic Rock,31
350,gute laune,31
351,best song ever,31
352,Neo Soul,31
353,Post punk,31
354,dream pop,31
355,5,30
356,hiphop,30
357,teen pop,30
358,i feel good,30
359,wow,30
360,gh 3,30
361,favourite tracks,30
362,acid jazz,30
363,chilled,30
364,I like,30
365,quiet storm,30
366,top 2000,29
367,canada,29
368,Reflective,29
369,Gothic Metal,29
370,soul tag,29
371,2giveme5,29
372,british rock,29
373,all time faves,29
374,mild rhythmic syncopation,29
375,60s Gold,29
376,musicspirit,29
377,my soundtrack,29
378,melodic metal,29
379,sixties,29
380,makes me happy,29
381,1,29
382,celtic,29
383,World Music,29
384,ik ben,28
385,Rolling Stone 500 Greatest Songs of All Time,28
386,Classical,28
387,heartbreak,28
388,chick rock,28
389,life,28
390,2004,28
391,favouritestreamable,28
392,ska,28
393,depressing,28
394,latin pop,28
395,songwriter,28
396,20th Century,28
397,makes me cry,28
398,deutsch,28
399,annymix,27
400,hypnotic,27
401,emotive,27
402,1950s,27
403,2001,27
404,acoustic guitar,27
405,2003,27
406,vocal trance,27
407,girls,27
408,dramatic,27
409,Excellent tune,27
410,folkrock,27
411,malloy2000 playlist - top songs - classical to metal,27
412,to classify,27
413,Power ballad,27
414,freedom,27
415,guitar virtuoso,27
416,Power metal,27
417,yeah,26
418,sound storm,26
419,60s pop,26
420,lovesongs,26
421,50's,26
422,soul and rnb classics,26
423,northern soul,26
424,late night,26
425,most loved,26
426,2002,25
427,1995,25
428,Black,25
429,old favorites,25
430,post-grunge,25
431,good mood,25
432,us,25
433,eighties,25
434,inspiring,25
435,drums,25
436,cheerful,24
437,albums I own,24
438,90's,24
439,wonderful,24
440,Rolling Stones Top 500 Songs of All Time,24
441,romance,24
442,glam,24
443,minor key tonality,24
444,NYC,24
445,audioase,24
446,singersongwriter,24
447,country rock,24
448,2000,24
449,top,24
450,music,24
451,names,23
452,modern rock,23
453,spiritual,23
454,italian,23
455,san francisco,23
456,Romantica,23
457,popular,23
458,f,23
459,LOVE LOVE LOVE,23
460,Coldplay,23
461,singer-songwriters,23
462,symphonic metal,23
463,cheesy,23
464,mixed acoustic and electric instrumentation,23
465,influential,23
466,magic,23
467,sleek,23
468,crowe,23
469,rhythum and blues tag,23
470,divas,22
471,the singles,22
472,like it,22
473,rock and roll mia favoritos,22
474,rain,22
475,blues-rock,22
476,mood music,22
477,anthem,22
478,r'n'b,22
479,electric guitar riffs,22
480,80s soul,22
481,quiet,22
482,norwegian,22
483,harmony,22
484,crazy,22
485,buy,22
486,weallgetold,22
487,Perfection,22
488,Ion B radio,22
489,Voice,22
490,Sweden,22
491,poetry,22
492,Fusion,22
493,sunny,22
494,work,22
495,women,22
496,eurodance,22
497,4 Stars,22
498,christian rock,22
499,Sleep,22
500,famisa,21
501,Oldies Tag,21
502,supercla,21
503,newbest,21
504,jo,21
505,Foxy Lady,21
506,slow jam,21
507,loneliness after dusk,21
508,Dream,21
509,Emotional Adult Rock,21
510,ok,21
511,jukebox heaven,21
512,performed on top of the pops,21
513,1970,21
514,Allgemein,21
515,gospel,21
516,leapsandloved,21
517,lyricism,21
518,harmonica,21
519,cool down,21
520,awesomeness,21
521,remix,21
522,romantic tension,21
523,electro-pop,21
524,trippy,21
525,acoustic rhythm piano,21
526,british invasion,21
527,london,20
528,usa hot 100 number one hit,20
529,dance-pop,20
530,3 star,20
531,sad songs,20
532,1968,20
533,Brit,20
534,road trip,20
535,heartache,20
536,electric rock instrumentation,20
537,shoegaze,20
538,modern country,20
539,nu jazz,20
540,mod,20
541,5 Star,20
542,80s Pop,20
543,favoritas,20
544,drugs,20
545,european,20
546,Avant-Garde,20
547,childhood,20
548,essential,20
549,doo wop,20
550,relaxed,20
551,Pop-punk,20
552,laid back,20
553,alt country,20
554,songs i love,20
555,excellent,20
556,500,20
557,critically acclaimed song,20
558,Guitar Solo,20
559,duet,20
560,lush,20
561,fon,20
562,metalcore,20
563,Girl,20
564,finnish,20
565,español,20
566,brasil,20
567,1964,19
568,dub,19
569,britannique,19
570,breakup,19
571,Acoustic Rock,19
572,metro downtempo,19
573,-fenol,19
574,rocknroll,19
575,billboard number ones,19
576,-3,19
577,eddie,19
578,Heartbreaking,19
579,AM Gold,19
580,fhNotBad,19
581,gh fgh,19
582,stonesoup,19
583,best songs of the 80s,19
584,singer,19
585,lol,19
586,Noah Eatons All-Time Favorite Songs,19
587,90s Rock,19
588,Experimental Rock,19
589,australia,19
590,industrial metal,19
591,special to me songs,19
592,gotanygoodmusic,19
593,Awesome Guitar Jams,19
594,cover songs,19
595,1999,19
596,proto-punk,19
597,weird,19
598,prominent percussion,18
599,woman,18
600,fucking brilliant,18
601,first person songs,18
602,sleepy,18
603,autumn,18
604,affirming,18
605,blue,18
606,brazilian,18
607,Passionate,18
608,radioultra,18
609,progressive trance,18
610,acoustic rhythm guitars,18
611,one star,18
612,i love it,18
613,saxophone,18
614,sunday,18
615,80s rock,18
616,I love this song,18
617,greys anatomy,18
618,One Tree Hill,18
619,wistful,18
620,-favorites-,18
621,Espanol,18
622,zajebiste,18
623,dancing,18
624,best songs of the 70s,18
625,uk number one,18
626,pop music tag,18
627,underrated,18
628,Stoner Rock,18
629,percussion,18
630,lacrimaindarkness,18
631,1974,17
632,Girl Groups,17
633,BeatbabeBop selection,17
634,girl group,17
635,one hit wonder,17
636,me,17
637,duets,17
638,easyrock,17
639,synth-pop,17
640,danceable,17
641,fhEasy,17
642,singalong,17
643,synthesizer,17
644,hair metal,17
645,over 5 minutes long,17
646,sing,17
647,fast,17
648,industrial rock,17
649,Melodic Death Metal,17
650,violin,17
651,test,17
652,good times,17
653,timeless,17
654,Workout,17
655,Soul And RB,17
656,90s pop,17
657,hippie,17
658,Favorite Bands,17
659,beautiful voice,17
660,spotify,17
661,catchy as hell,17
662,70s Blockbusters,17
663,rock top,17
664,life song,17
665,basic rock song structures,17
666,loved tracks ocam,17
667,best of 2008,17
668,album rock,17
669,xynod,17
670,riot grrrl,17
671,christmas,17
672,3,17
673,Best Songs of the 90s,17
674,Playlist,17
675,21st century,17
676,crossover,17
677,post-hardcore,17
678,screamo,17
679,Official UK Chart Number 1,17
680,high,17
681,DJPMan-loved-tracks,17
682,Old School Slow Jams,17
683,chaser i,17
684,favorite tracks,17
685,4 Star,17
