,Tag,Frequency
0,pop,825
1,rock,579
2,alternative,455
3,Love,421
4,singer-songwriter,410
5,dance,370
6,indie,366
7,favorites,354
8,beautiful,349
9,00s,336
10,electronic,325
11,chillout,308
12,soul,294
13,Mellow,274
14,sexy,262
15,folk,233
16,90s,224
17,jazz,223
18,chill,219
19,american,216
20,cool,198
21,rnb,197
22,electronica,192
23,british,188
24,Awesome,187
25,alternative rock,178
26,easy listening,177
27,Favorite,177
28,acoustic,168
29,party,158
30,indie rock,149
31,80s,143
32,favourite,142
33,catchy,142
34,indie pop,137
35,ambient,136
36,vocal,135
37,oldies,133
38,happy,132
39,pop rock,131
40,Favourites,131
41,relax,130
42,fun,128
43,romantic,126
44,sad,125
45,lounge,119
46,trip-hop,119
47,downtempo,118
48,melancholy,114
49,amazing,109
50,country,109
51,seen live,108
52,blues,106
53,sweet,106
54,funk,106
55,upbeat,105
56,Ballad,105
57,favorite songs,103
58,electro,100
59,lovely,99
60,soft,99
61,70s,97
62,Soundtrack,96
63,loved,96
64,2000s,95
65,piano,95
66,soft rock,95
67,relaxing,95
68,classic rock,93
69,melancholic,93
70,House,93
71,smooth,93
72,Disco,92
73,love songs,91
74,Love it,91
75,punk,89
76,Dreamy,89
77,experimental,85
78,classic,85
79,cover,85
80,guitar,84
81,slow,82
82,love at first listen,82
83,Favourite Songs,81
84,USA,81
85,Hip-Hop,80
86,60s,80
87,funky,80
88,english,78
89,good,78
90,nice,78
91,world,78
92,atmospheric,77
93,r&b,76
94,trance,76
95,summer,74
96,metal,74
97,favorite by this singer,74
98,club,69
99,UK,68
100,latin,68
101,memories,67
102,ethereal,67
103,RB,66
104,guilty pleasure,65
105,love song,64
106,best,64
107,rhythm and blues,63
108,electropop,63
109,fav,63
110,sensual,62
111,groovy,62
112,covers,61
113,urban,61
114,techno,61
115,Energetic,60
116,synthpop,60
117,calm,59
118,trip hop,58
119,drjazzmrfunkmusic,56
120,hip hop,56
121,cute,55
122,emotional,55
123,instrumental,55
124,epic,54
125,hard rock,54
126,swedish,54
127,Uplifting,53
128,songs I absolutely love,53
129,vocal jazz,52
130,Gothic,52
131,britpop,51
132,psychedelic,51
133,new wave,50
134,2009,50
135,chill out,50
136,Neo-Soul,50
137,Guilty Pleasures,50
138,Pop-Rock,50
139,french,50
140,2008,50
141,dark,50
142,adult contemporary,49
143,r and b,49
144,heard on Pandora,49
145,top 40,48
146,punk rock,48
147,2007,48
148,nostalgia,47
149,diva,47
150,spanish,46
151,vocal trance,46
152,Canadian,46
153,Smooth Jazz,45
154,girl power,45
155,great,45
156,Driving,45
157,feel good,45
158,all the best,45
159,pretty,44
160,jazzy,44
161,Good Stuff,43
162,german,42
163,jazz vocal,42
164,Alternative  Punk,42
165,<3,41
166,dream pop,41
167,great lyrics,40
168,rap,40
169,friendsofthekingofrummelpop,40
170,77davez-all-tracks,39
171,hot,39
172,night,39
173,soulful,39
174,haunting,38
175,sex,38
176,folk rock,38
177,scandinavian,38
178,brilliant,38
179,melodic,37
180,groove,37
181,post-punk,37
182,Retro,36
183,vocalization,36
184,easy,36
185,norwegian,36
186,live,36
187,perfect,35
188,emo,35
189,girls,34
190,new,34
191,great song,34
192,americana,34
193,singer songwriter,34
194,attitude,33
195,rock n roll,33
196,funny,33
197,eurodance,33
198,vocals,33
199,Neo Soul,33
200,My Favorites,32
201,slow jams,32
202,heavy metal,32
203,Favorite Artists,31
204,remix,31
205,Faves,31
206,indie folk,31
207,best songs of the 00s,31
208,emotive,30
209,alternative pop,30
210,riot grrrl,30
211,title is a full sentence,30
212,top artists,30
213,Masterpiece,30
214,irish,30
215,i am a party girl here is my soundtrack,30
216,chick rock,30
217,Gothic Metal,30
218,musicspirit,29
219,dance-pop,29
220,powerful,29
221,Gothic Rock,29
222,soul tag,29
223,Lo-Fi,29
224,Like,29
225,nostalgic,29
226,Bittersweet,29
227,out of our heads,29
228,feelgood,28
