,Tag,Frequency
0,pop,808
1,rock,552
2,Love,412
3,alternative,395
4,dance,394
5,favorites,371
6,singer-songwriter,362
7,beautiful,360
8,electronic,333
9,indie,333
10,00s,331
11,chillout,295
12,Mellow,288
13,soul,273
14,sexy,258
15,american,237
16,90s,232
17,folk,223
18,chill,215
19,jazz,212
20,rnb,203
21,electronica,197
22,easy listening,182
23,Awesome,182
24,Favorite,179
25,cool,169
26,british,168
27,acoustic,167
28,catchy,158
29,alternative rock,157
30,party,154
31,sad,152
32,fun,151
33,Favourites,144
34,80s,139
35,happy,137
36,oldies,134
37,indie rock,133
38,romantic,132
39,melancholy,129
40,Ballad,126
41,indie pop,125
42,favourite,123
43,favorite songs,122
44,ambient,122
45,relax,121
46,pop rock,120
47,piano,115
48,relaxing,112
49,amazing,111
50,sweet,111
51,country,109
52,lounge,109
53,soft,102
54,downtempo,102
55,lovely,101
56,love songs,101
57,loved,100
58,blues,98
59,electro,96
60,vocal,95
61,upbeat,95
62,smooth,93
63,punk,92
64,cover,91
65,funk,89
66,Hip-Hop,89
67,Dreamy,89
68,Soundtrack,88
69,melancholic,88
70,seen live,86
71,classic,85
72,House,84
73,metal,84
74,summer,84
75,classic rock,84
76,nice,84
77,Love it,83
78,trip-hop,81
79,Disco,81
80,english,81
81,love at first listen,80
82,70s,79
83,r&b,79
84,guitar,79
85,2000s,79
86,funky,78
87,favorite by this singer,78
88,slow,78
89,urban,77
90,60s,76
91,experimental,76
92,rhythm and blues,75
93,new wave,75
94,top 40,72
95,trance,72
96,sensual,71
97,dark,70
98,memories,69
99,latin,68
100,USA,66
101,world,66
102,UK,65
103,good,65
104,emotional,65
105,electropop,64
106,Guilty Pleasures,64
107,covers,64
108,synthpop,64
109,ethereal,63
110,love song,63
111,epic,63
112,soft rock,62
113,feel good,62
114,atmospheric,62
115,RB,61
116,jazzy,61
117,Favourite Songs,61
118,guilty pleasure,59
119,vocal jazz,59
120,drjazzmrfunkmusic,59
121,Gothic,58
122,Smooth Jazz,58
123,<3,57
124,pretty,57
125,Energetic,56
126,cute,56
127,jazz vocal,56
128,hip hop,55
129,soulful,55
130,great,55
131,club,55
132,spanish,54
133,best,54
134,r and b,53
135,hot,53
136,groovy,53
137,techno,52
138,diva,51
139,vocal trance,50
140,heard on Pandora,50
141,girl power,49
142,calm,49
143,Canadian,49
144,heavy metal,48
145,groove,48
146,haunting,48
147,britpop,48
148,german,48
149,Pop-Rock,48
150,trip hop,48
151,songs I absolutely love,47
152,punk rock,47
153,swedish,46
154,adult contemporary,46
155,great lyrics,46
156,Neo-Soul,46
157,post-punk,46
158,vocalization,46
159,easy,46
160,2007,45
161,Gothic Metal,45
162,hard rock,45
163,instrumental,44
164,2008,44
165,Good Stuff,44
166,fav,44
167,Uplifting,44
168,2009,44
169,folk rock,44
170,nostalgia,43
171,UK top 40,42
172,psychedelic,42
173,french,41
174,synth pop,41
175,dance pop,40
176,FUCKING AWESOME,40
177,chill out,40
178,slow jams,40
179,symphonic metal,39
180,attitude,39
181,singer songwriter,38
182,My Favorites,38
183,title is a full sentence,38
184,chick rock,37
185,i am a party girl here is my soundtrack,37
186,Bittersweet,37
187,goth,37
188,ballads,37
189,scandinavian,37
190,all the best,36
191,dream pop,36
192,dance-pop,36
193,Retro,36
194,Driving,36
195,sing along,36
196,eurodance,36
197,loneliness after dusk,35
198,favs,35
199,My pop music,35
200,friendsofthekingofrummelpop,35
201,new,35
202,77davez-all-tracks,35
203,americana,34
204,rap,34
205,brilliant,34
206,Alternative  Punk,34
207,World Music,34
208,chilled,34
209,Alt-country,34
210,Gothic Rock,33
211,sleek,33
212,sex,33
213,lush,33
214,new age,33
215,moody,33
216,brazilian,33
217,other,32
218,melodic,32
219,soul tag,32
220,my favorite,31
221,girls,31
222,motown,31
223,emo,31
224,Sentimental,31
225,celtic,30
226,musicspirit,30
227,kot,30
228,melodic metal,30
229,old school,30
230,great song,30
231,2006,29
232,the best,29
233,powerful,29
234,emotive,29
235,reggae,29
236,irish,29
237,night,28
238,quiet storm,28
239,live,28
240,Power metal,28
241,addictive,28
242,Favorite Artists,28
243,romantic tension,28
244,remix,28
245,darkwave,28
246,Old School soul,28
247,affirming,28
248,funny,28
249,interesting,28
250,nostalgic,27
251,out of our heads,27
252,2005,27
253,80's,27
254,rhythum and blues tag,26
255,Dream,26
256,brasil,26
257,soothing,26
258,quirky,26
259,top,26
260,tantotempotaste,26
261,teen pop,26
262,top artists,26
263,intense,26
264,australian,26
265,quiet,26
266,50s,25
267,Neo Soul,25
268,industrial,25
269,perfect,25
270,energy,25
271,alternative pop,25
272,latin pop,25
273,folk-rock,25
274,lyrics,25
275,indie folk,25
276,deutsch,25
277,best songs of the 00s,24
278,feelgood,24
279,acid jazz,24
280,1990s,24
281,lyricism,24
282,best songs ever,24
283,2003,24
284,I like,24
285,divas,23
286,strings,23
287,High School,23
288,blues rock,23
289,electro-pop,23
290,Progressive,23
291,Masterpiece,23
292,Europop,23
293,2010,23
294,progressive trance,23
295,swing,23
296,favorite by this group,22
297,mood music,22
298,1980s,22
299,all time faves,22
300,new york,22
301,riot grrrl,22
302,trippy,22
303,Jills Station,22
304,classic soul,22
305,rock n roll,22
306,close harmony,22
307,Faves,22
308,loved tracks,22
309,Progressive metal,21
310,power pop,21
311,all of my songs,21
312,life song,21
313,synth,21
314,2giveme5,21
315,Progressive rock,21
316,duet,20
317,acclaimed music top 3000,20
318,gute laune,20
319,heartbreak,20
320,hypnotic,20
321,Foxy Lady,20
322,light,20
323,super,20
324,Dancemania,20
325,winter,20
326,woman,20
327,shoegaze,20
328,classics,20
329,my music,20
330,influential,20
331,gjamr,20
332,Sleep,20
333,legend,20
334,mpb,20
335,major key tonality,19
336,nu jazz,19
337,women,19
338,alternative metal,19
339,f singer-songwriter,19
340,france,19
341,wow,19
342,Espanol,19
343,Voice,19
344,RockPop,19
345,christian,19
346,rex ferric faves,19
347,4,19
348,beautiful voices,19
349,femme,19
350,1,19
351,chanson,19
352,Lo-Fi,19
353,finnish,19
354,blingtacular,18
355,hypermusic,18
356,laptop,18
357,music,18
358,vocals,18
359,indietronica,18
360,autumn,18
361,political,18
362,work,18
363,Pop Life,18
364,Girl Rock,18
365,dramatic,18
366,relaxed,18
367,Scottish,18
368,good song,18
369,genius,18
370,depressing,18
371,metro downtempo,18
372,Bossa Nova,18
373,20th Century,18
374,coy,18
375,contemporary rnb,18
376,r'n'b,18
377,romance,18
378,Adult Alternative,18
379,me,17
380,duets,17
