,Tag,Frequency
0,pop,1248
1,rock,1245
2,alternative,821
3,favorites,807
4,Love,766
5,indie,611
6,singer-songwriter,599
7,beautiful,586
8,american,568
9,00s,562
10,dance,499
11,Mellow,488
12,Awesome,481
13,alternative rock,450
14,oldies,444
15,soul,417
16,Favourites,413
17,chillout,404
18,classic rock,399
19,90s,386
20,Favorite,379
21,chill,372
22,british,363
23,sexy,362
24,electronic,358
25,folk,355
26,catchy,345
27,cool,342
28,acoustic,341
29,indie rock,339
30,easy listening,329
31,favourite,325
32,80s,309
33,pop rock,301
34,rnb,300
35,favorite songs,300
36,classic,298
37,happy,296
38,party,291
39,guitar,290
40,fun,288
41,sad,278
42,70s,275
43,jazz,264
44,loved,243
45,melancholy,241
46,blues,239
47,60s,238
48,upbeat,238
49,electronica,234
50,amazing,224
51,Soundtrack,220
52,hard rock,218
53,romantic,217
54,Ballad,217
55,relax,211
56,summer,210
57,seen live,207
58,2000s,205
59,Love it,203
60,soft rock,200
61,indie pop,195
62,piano,195
63,country,192
64,memories,185
65,USA,182
66,Favourite Songs,181
67,funk,180
68,punk,180
69,sweet,176
70,UK,173
71,love songs,173
72,melancholic,172
73,english,171
74,relaxing,164
75,love at first listen,163
76,metal,162
77,smooth,161
78,good,157
79,great,156
80,lovely,153
81,vocal,147
82,britpop,147
83,epic,147
84,Disco,146
85,slow,144
86,nostalgia,143
87,experimental,138
88,funky,138
89,rhythm and blues,136
90,cover,136
91,electro,136
92,soft,135
93,Good Stuff,134
94,Hip-Hop,134
95,rock n roll,132
96,lounge,131
97,live,129
98,nice,128
99,best,127
100,Progressive rock,127
101,r&b,126
102,ambient,126
103,Energetic,123
104,Driving,119
105,love song,118
106,top 40,118
107,guilty pleasure,117
108,dark,117
109,FUCKING AWESOME,115
110,77davez-all-tracks,113
111,RB,112
112,feel good,111
113,punk rock,110
114,new wave,109
115,hip hop,108
116,Guilty Pleasures,108
117,Dreamy,107
118,psychedelic,105
119,emotional,105
120,blues rock,103
121,downtempo,100
122,2007,100
123,Pop-Rock,99
124,folk rock,99
125,emo,99
126,heard on Pandora,99
127,fav,98
128,great song,97
129,2008,95
130,great lyrics,93
131,all the best,93
132,urban,92
133,<3,92
134,atmospheric,91
135,Alternative  Punk,90
136,heavy metal,89
137,50s,88
138,Uplifting,87
139,covers,87
140,singer songwriter,87
141,brilliant,86
142,cute,86
143,perfect,85
144,Rock and Roll,85
145,My pop music,84
146,groovy,83
147,songs I absolutely love,83
148,rap,82
149,sex,82
150,electropop,81
151,synthpop,81
152,calm,81
153,vocal jazz,81
154,r and b,80
155,easy,80
156,trip-hop,78
157,ballads,78
158,latin,78
159,House,77
160,my favorite,77
161,the best,76
162,motown,75
163,world,75
164,adult contemporary,74
165,2009,74
166,Grunge,74
167,close harmony,74
168,Retro,73
169,Psychedelic Rock,72
170,Favorite Artists,72
171,swing,72
172,sensual,71
173,new,71
174,hot,71
175,jazz vocal,70
176,energy,70
177,Smooth Jazz,69
178,major key tonality,69
179,americana,69
180,jazzy,67
181,80's,67
182,alt rock,67
183,poprock,66
184,nostalgic,66
185,powerful,65
186,genius,65
187,Gothic,65
188,friendsofthekingofrummelpop,65
189,All time favourites,65
190,feelgood,64
191,melodic,64
192,vocals,64
193,Progressive,64
194,post-punk,64
195,pretty,64
196,Canadian,64
197,1970s,63
198,favorite by this singer,63
199,sing along,63
200,folk-rock,62
201,club,62
202,soulful,62
203,My Favorites,62
204,classic country,61
205,groove,61
206,other,61
207,instrumental,61
208,techno,61
209,slow jams,61
210,Old School soul,61
211,drjazzmrfunkmusic,61
212,reggae,61
213,my music,60
214,classics,60
215,Faves,60
216,1960s,59
217,acclaimed music top 3000,59
218,old school,59
219,chill out,59
220,french,59
221,UK top 40,58
222,haunting,58
223,favs,58
224,german,57
225,vocalization,56
226,funny,56
227,top artists,56
228,Garage Rock,55
229,england,54
230,1980s,53
231,fH Projex,53
232,Jills Station,53
233,rockabilly,53
234,1990s,53
235,night,52
236,quirky,51
237,girl power,51
238,trance,51
239,i am a party girl here is my soundtrack,50
240,golden oldies,50
241,rockin,50
242,Neo-Soul,50
243,legend,50
244,intense,50
245,new york,49
246,Rock  Roll,49
247,indietronica,49
248,dance pop,49
249,Bittersweet,49
250,swedish,49
251,title is a full sentence,49
252,California,49
253,interesting,49
254,irish,48
255,spanish,48
256,Gothic Metal,48
257,Masterpiece,48
258,glam rock,47
259,pop punk,47
260,extensive vamping,47
261,a subtle use of vocal harmony,47
262,classic soul,46
263,alternative metal,46
264,alternative pop,46
265,art rock,46
266,kot,45
267,synth,45
268,brit pop,45
269,brit rock,45
270,best song ever,45
271,aitch,45
272,slgdm,44
273,freedom,44
274,hardcore,44
275,Alt-country,44
276,ethereal,44
277,power pop,44
278,scandinavian,44
279,2giveme5,43
280,Brems Tagg radio,43
281,Soundtrack Of My Life,43
282,malloy2000 playlist - top songs - classical to metal,43
283,gute laune,43
284,1,43
285,piano rock,43
286,download,43
287,Radiotsar approved,43
288,angry,43
289,indie folk,43
290,heavy,43
291,political,42
292,work,42
293,makes me happy,42
294,handclaps,42
295,20th Century,42
296,Awesome Guitar Jams,42
297,2006,42
298,2004,42
299,best songs of the 00s,42
300,australian,42
301,a vocal-centric aesthetic,41
302,diva,41
303,industrial,41
304,GH10,41
305,Like,41
306,Black,41
307,synth pop,41
308,2003,41
309,addictive,40
310,yeah,40
311,Gothic Rock,40
312,guitar virtuoso,40
313,I like,40
314,70's,40
315,names,40
316,heartbreak,40
317,lovesongs,40
318,yes,40
319,lyrics,40
320,best songs ever,40
321,christian,39
322,quiet storm,39
323,Nu Metal,39
324,top 2000,39
325,slgdmbestof,39
326,teen pop,39
327,5,38
328,RockPop,38
329,music,38
330,drums,38
331,personal favourites,38
332,tantotempotaste,38
333,musicspirit,37
334,my soundtrack,37
335,goth,37
336,90s Rock,37
337,symphonic metal,37
338,Soundtracks,37
339,strings,37
340,moody,37
341,us,36
342,2005,36
343,repetitive melodic phrasing,36
344,hiphop,36
345,favorite song,36
346,4,36
347,1950s,36
348,attitude,36
349,Sentimental,36
350,post-grunge,36
351,morning,35
352,Adult Alternative,35
353,eurodance,35
354,out of our heads,35
355,soothing,35
356,billboard number ones,35
357,ska,35
358,popular,34
359,wow,34
360,late night,34
361,rex ferric faves,34
362,Britrock,34
363,dance-pop,34
364,celtic,34
365,annymix,34
366,Makes Me Smile,34
367,great songs,34
368,r'n'b,34
369,High School,33
370,linedance,33
371,Progressive metal,33
372,christian rock,33
373,modern rock,33
374,powerpop,33
375,good music,33
376,minor key tonality,33
377,garage,33
378,Excellent tune,32
379,all time favorites,32
380,pop music tag,32
381,to classify,32
382,influential,32
383,1999,32
384,Rolling Stone 500 Greatest Songs of All Time,32
385,blingtacular,32
386,woman,32
387,blues-rock,32
388,60's,32
389,performed on top of the pops,32
390,quiet,32
391,peaceful,31
392,good song,31
393,acid jazz,31
394,dramatic,31
395,favourite tracks,31
396,i feel good,31
397,chilled,31
398,Scottish,31
399,Power metal,31
400,trip hop,31
401,chick rock,31
402,Acoustic Rock,31
403,new age,31
404,loved tracks,31
405,old favorites,31
406,Favorite Bands,31
407,Ion B radio,30
408,Pop Life,30
409,relaxed,30
410,acoustic rhythm piano,30
411,favorite tracks,30
412,sixties,30
413,rhythum and blues tag,30
414,songwriter,30
415,fast,30
416,Foxy Lady,30
417,favouritestreamable,30
418,Southern Rock,30
419,80s Pop,30
420,NYC,30
421,remix,29
422,positive,29
423,country rock,29
424,good mood,29
425,winter,29
426,Experimental Rock,29
427,Radio,29
428,World Music,29
429,most loved,29
430,me,29
431,usa hot 100 number one hit,29
432,Electro Pop,29
433,life,29
434,Dream,29
435,solx,29
436,drugs,29
437,damned good,29
438,Avant-Garde,29
439,singersongwriter,29
440,gh 3,28
441,british rock,28
442,spotify,28
443,3,28
444,eighties,28
445,romantic tension,28
446,Playful,28
447,melodic metal,28
448,web-found,28
449,michael jackson,28
450,bouncy,28
451,chaser i,28
452,deutsch,28
453,the singles,28
454,hypnotic,28
455,loneliness after dusk,28
456,romance,28
457,Rolling Stones Top 500 Songs of All Time,28
458,soul tag,28
459,Rainy Day,28
460,blue,28
461,inspirational,28
462,Great Lyricists,28
463,de todo mio favoritos,27
464,mild rhythmic syncopation,27
465,girls,27
466,best songs of the 80s,27
467,latin pop,27
468,album rock,27
469,inspiring,27
470,Sleep,27
471,number one hits,27
472,gdchills90s,27
473,fhEasy,27
474,albums I own,27
475,crooners,27
476,vocal trance,27
477,acoustic guitar,27
478,soul and rnb classics,26
479,all time faves,26
480,depressing,26
481,f,26
482,LOVE LOVE LOVE,26
483,pop singles,26
484,crowe,26
485,germany,26
486,dream pop,26
487,cheerful,26
488,alt,26
489,super,26
490,glam,26
491,violin,26
492,2000,25
493,top,25
494,Miscellaneous,25
495,Voice,25
496,Perfection,25
497,uptempo,25
498,ost,25
499,clean,25
500,Favorite songs ever,25
501,slgdmtopalbums,25
502,road trip,25
503,duets,25
504,breakup,25
505,Brit,25
506,90's,25
507,1995,25
508,Emotional Adult Rock,25
509,wonderful,25
510,Tag,25
511,beautiful voices,25
512,rock ballad,25
513,good shit,25
514,norwegian,25
515,brain2brain,24
516,60s Gold,24
517,weallgetold,24
518,I love this song,24
519,My Favourites,24
520,childhood,24
521,Noah Eatons All-Time Favorite Songs,24
522,Pop Music,24
523,mixed acoustic and electric instrumentation,24
524,sunny,24
525,best songs of the 70s,24
526,leapsandbounds favorite songs,24
527,good beat,24
528,roots,24
529,Vocal Music,24
530,ok,24
531,sad songs,24
532,bass,24
533,Electroclash,24
534,slordig,24
535,Jakes Station,24
536,Workout,24
537,leapsandloved,24
538,radioultra,24
539,fhNotBad,23
540,doo wop,23
541,rock top,23
542,sunday,23
543,trippy,23
544,electro-pop,23
545,power,23
546,Fusion,23
547,indiepop,23
548,sleek,23
549,halloween,23
550,favorite by this group,23
551,easyrock,23
552,Singer/Songwriter,23
553,divas,23
554,seattle,23
555,danceable,23
556,slow jams tag,23
557,best songs of the 60s,23
558,song noir,23
559,vv,23
560,Lo-Fi,23
561,i love it,22
562,best of 2008,22
563,Orgasmic,22
564,Fave,22
565,darkwave,22
566,1973,22
567,West Coast swing,22
568,loves it,22
569,Neo Soul,22
570,4 Star,22
571,freakey stylish,22
572,death metal,22
573,1996,22
574,pozytywne wibracje,22
575,famisa,22
576,ik ben,22
577,seventies,22
578,sampled,22
579,newbest,22
580,like it,22
581,gold,22
582,2002,22
583,hair metal,22
584,americain,22
585,electric rock instrumentation,22
586,Jam,22
587,emotive,22
588,midbest,22
589,1979,22
590,gorgeous,22
591,beat,22
592,essentials,22
593,best of 2009,22
594,boybands,22
595,britt,21
596,Bossa Nova,21
597,folkrock,21
598,alt country,21
599,40s,21
600,gotanygoodmusic,21
601,Official UK Chart Number 1,21
602,4 Stars,21
603,weird,21
604,1994,21
605,light,21
606,slowjamz,21
607,fotomotor,21
608,singalong,21
609,halftoned singles club,21
610,post-rock,21
611,italian,21
612,shoegaze,21
613,canada,21
614,temazo,21
615,humor,21
616,Heartbreaking,21
617,san francisco,21
618,2010,21
619,Europop,21
620,Dancemania,20
621,singer-songwriters,20
622,christmas,20
623,crazy,20
624,singer,20
625,One Tree Hill,20
626,cheesy,20
627,songs i love,20
628,northern soul,20
629,songs that you wanna listen to over and over again,20
630,cover song,20
631,british i like,20
632,excellent,20
633,bubblegum,20
634,old,20
635,girl group,20
636,rock and roll mia favoritos,20
637,london,20
638,my gang 09,20
639,sonic rock,20
640,aitchchill,20
641,spiritual,20
642,dakos hall of fame,20
643,1970's,20
644,thrash metal,20
645,2001,20
646,cool down,20
647,european,20
648,favoritas,20
649,affirming,20
650,50's,19
651,horns,19
652,cheese,19
653,texas,19
654,lol,19
655,dance dance dance,19
656,voce maschile,19
657,great voice,19
658,Pop-punk,19
659,intelligent,19
660,acoustic rhythm guitars,19
661,ls,19
662,Another reason to live and love,19
663,Old School Slow Jams,19
664,lush,19
665,electric guitar riffs,19
666,maschi,19
667,Voci maschili,19
668,british invasion,19
669,Tyler Adam,19
670,rayharel,19
671,women,19
672,Post punk,19
673,symphonic,19
674,Symphonic Rock,19
675,a long red glare,19
676,BeatbabeBop selection,19
677,it is party time,19
678,one hit wonder,19
679,1966,19
680,temazo de tres pares de cojones,19
681,1978,19
682,heartache,19
683,131,19
684,favourite artists,19
685,dub,19
686,r n b,19
687,death,19
688,over 5 minutes long,19
689,modern country,19
690,Big Band,19
691,france,19
692,maschio,19
693,silly,19
694,UK Gold,19
695,hippie,19
696,beautiful voice,19
697,Hope,18
698,all of my songs,18
699,collection,18
700,loved tracks ocam,18
701,wistful,18
702,optimistic,18
703,bestone,18
704,poetry,18
705,catchy as hell,18
706,sunowo,18
707,misc,18
708,dancehall,18
709,duet,18
710,Disney,18
711,my life,18
712,1969,18
713,allboutguitar,18
714,1997,18
715,underrated,18
716,fon,18
717,Stoner Rock,18
718,Classical,18
719,sound storm,18
720,Awesome Guitar Jam,18
721,3-star,18
722,New Soul - Hip Hop - Rap,18
723,aitchsonic,18
724,good songs,18
725,Leo Lastimosa,18
726,at ease,18
727,legal drug,18
728,party music,18
729,infectious,18
730,gjamr,18
731,heart,18
732,cover version,18
733,mainstream,18
734,latino,18
735,club-dance,18
736,comedy,18
737,goth rock,18
738,eddie,18
739,70s Blockbusters,17
740,basic rock song structures,17
741,special,17
742,songs that make me cry,17
743,sunday morning,17
744,You and Me,17
745,Sweden,17
746,stonesoup,17
747,-favorites-,17
748,Espanol,17
749,Standards,17
750,badass,17
751,hits,17
752,DJPMan-loved-tracks,17
753,myfavo,17
754,q3,17
755,1986,17
756,bestallof,17
757,jacksons,17
758,acordes geniales,17
759,Sommer,17
760,new rave,17
761,hupin,17
762,MOONH8SUN,17
763,Sousaphonic AOTM 201102,17
764,grew up on,17
765,finnish,17
766,Beach,17
767,supercla,17
768,fresh,17
769,top rock songs,17
770,beats,17
771,us number one,17
772,britannique,17
773,My Country,17
774,rain,17
775,1992,17
776,laptop,17
777,I Like It,17
778,Glam Metal,17
779,Reflective,17
780,alterindie,17
781,trumpet,17
782,rock ballads,17
783,lovesong,17
784,prog,17
785,3 star,17
786,roots reggae,17
787,wymmyn,17
788,metro downtempo,17
789,jazz vocalist tag,17
790,dance party,17
791,-fenol,17
792,king of pop,17
793,black music,17
794,Feel Good Music,17
795,Guitar Hero,17
796,2,17
797,deep,17
798,Guitar Gods,17
799,I could listen to this song forever,17
800,Progressive House,17
801,progressive trance,17
802,5 Star,17
803,awesomeness,17
804,leapsandbounds CDCollection,17
805,-3,17
806,aggressive,17
807,lyricism,17
808,repeat,17
809,Drum and bass,17
810,Jazz Vocal Tag,17
811,1998,17
812,girl band,16
813,1971,16
814,on repeat,16
815,eclectonia,16
816,cold case,16
817,tangy,16
818,Coldplay,16
819,greys anatomy,16
820,mood,16
821,crossover,16
822,francais,16
823,Remember,16
824,girly,16
825,special to me songs,16
826,Power ballad,16
827,kuschelrock,16
828,Fantasterific,16
829,dancing,16
830,girlish,16
831,5 Stars,16
832,tv,16
833,1968,16
834,a clear focus on recording studio production,16
835,angst,16
836,pop dance,16
837,real,16
838,magical,16
839,sing,16
840,gentle,16
841,dj,16
842,Alternative PopRock,16
843,music to fall asleep to,16
844,twee,16
845,breakbeat,16
846,religious,16
847,lacrimaindarkness,16
848,Remakes,16
849,rocknroll,16
850,music for H,16
851,60s pop,16
852,fhRockin,16
853,Pop/Rock,16
854,Allgemein,16
855,smile,16
856,ladies,16
857,songs that i will still be listening to in a billion years,16
858,worship,16
859,Cynical,16
860,1993,16
861,hott,16
862,bluesy,16
863,natillita,16
864,anthem,16
865,Passionate,16
866,AM Gold,15
867,vocal harmonies,15
868,1972,15
869,america,15
