,Tag,Frequency
0,rock,1121
1,pop,1093
2,alternative,760
3,favorites,710
4,Love,666
5,indie,560
6,singer-songwriter,523
7,00s,512
8,beautiful,495
9,american,473
10,Mellow,446
11,alternative rock,419
12,dance,405
13,Awesome,384
14,oldies,367
15,electronic,364
16,chillout,360
17,classic rock,347
18,Favorite,346
19,british,341
20,chill,330
21,Favourites,326
22,soul,323
23,cool,320
24,folk,315
25,sexy,303
26,indie rock,299
27,catchy,294
28,acoustic,291
29,easy listening,290
30,90s,289
31,favorite songs,281
32,pop rock,279
33,guitar,264
34,fun,263
35,80s,263
36,favourite,251
37,party,238
38,jazz,230
39,happy,230
40,blues,227
41,60s,227
42,sad,226
43,rnb,222
44,classic,222
45,melancholy,217
46,loved,215
47,70s,214
48,hard rock,213
49,upbeat,209
50,seen live,206
51,amazing,205
52,electronica,204
53,Ballad,201
54,Soundtrack,197
55,indie pop,194
56,romantic,193
57,melancholic,182
58,Favourite Songs,178
59,relax,174
60,punk,174
61,2000s,166
62,country,166
63,love songs,164
64,piano,164
65,relaxing,161
66,soft rock,158
67,summer,156
68,metal,155
69,vocal,151
70,memories,149
71,Love it,147
72,USA,146
73,smooth,146
74,good,142
75,love at first listen,141
76,UK,140
77,britpop,136
78,lounge,134
79,soft,133
80,experimental,132
81,slow,131
82,sweet,131
83,funk,130
84,downtempo,129
85,new wave,127
86,lovely,126
87,Progressive rock,124
88,ambient,123
89,english,123
90,epic,119
91,great,118
92,nice,118
93,psychedelic,115
94,best,115
95,cover,114
96,atmospheric,113
97,Dreamy,112
98,rock n roll,112
99,Driving,110
100,r&b,109
101,rhythm and blues,108
102,Energetic,108
103,dark,108
104,live,108
105,nostalgia,107
106,punk rock,107
107,Hip-Hop,107
108,funky,106
109,fav,103
110,heard on Pandora,100
111,top 40,99
112,blues rock,97
113,electro,97
114,emo,96
115,guilty pleasure,95
116,feel good,94
117,Good Stuff,93
118,Disco,93
119,great song,92
120,folk rock,89
121,hip hop,86
122,covers,86
123,77davez-all-tracks,86
124,songs I absolutely love,86
125,post-punk,85
126,close harmony,84
127,FUCKING AWESOME,83
128,cute,83
129,Pop-Rock,83
130,50s,82
131,Rock and Roll,81
132,electropop,80
133,sensual,80
134,synthpop,80
135,Guilty Pleasures,80
136,great lyrics,79
137,brilliant,79
138,calm,79
139,RB,79
140,easy,79
141,all the best,78
142,love song,78
143,Alternative  Punk,78
144,My pop music,77
145,heavy metal,77
146,trip-hop,76
147,groovy,75
148,alt rock,75
149,Uplifting,74
150,2007,74
151,americana,73
152,world,73
153,Progressive,72
154,urban,72
155,feelgood,69
156,Psychedelic Rock,69
157,vocal jazz,69
158,the best,68
159,my favorite,68
160,<3,68
161,House,67
162,singer songwriter,67
163,nostalgic,67
164,techno,67
165,emotional,66
166,perfect,65
167,hot,65
168,2008,65
169,Gothic,65
170,instrumental,65
171,adult contemporary,64
172,rap,64
173,club,64
174,r and b,63
175,melodic,63
176,ethereal,63
177,friendsofthekingofrummelpop,63
178,Favorite Artists,62
179,ballads,62
180,sex,62
181,pretty,62
182,Grunge,61
183,motown,61
184,synth pop,60
185,Canadian,60
186,1960s,59
187,major key tonality,59
188,2009,59
189,My Favorites,59
190,drjazzmrfunkmusic,59
191,latin,59
192,trance,59
193,haunting,58
194,Retro,58
195,Bittersweet,57
196,80's,57
197,folk-rock,56
198,acclaimed music top 3000,56
199,jazz vocal,56
200,classic country,56
201,powerful,55
202,Smooth Jazz,54
203,favorite by this singer,53
204,classics,53
205,Old School soul,52
206,slow jams,52
207,vocals,51
208,Radiotsar approved,51
209,german,50
210,1970s,49
211,Jills Station,49
212,poprock,49
213,favs,49
214,Like,49
215,spanish,49
216,jazzy,49
217,interesting,49
218,funny,49
219,best songs ever,49
220,lyrics,49
221,Scottish,48
222,1980s,48
223,2005,48
224,groove,48
225,swedish,48
226,reggae,48
227,new,47
228,hardcore,47
229,intense,47
230,french,46
231,Alt-country,45
232,alternative metal,45
233,Gothic Metal,45
234,england,45
235,title is a full sentence,45
236,top artists,45
237,swing,45
238,RockPop,44
239,Gothic Rock,44
240,energy,44
241,other,44
242,1990s,44
243,Soundtrack Of My Life,43
244,GH10,43
245,soulful,43
246,60's,43
247,All time favourites,43
248,girl power,42
249,rockabilly,42
250,sing along,42
251,Faves,42
252,genius,41
253,industrial,41
254,Neo-Soul,41
255,Lo-Fi,41
256,out of our heads,40
257,classic soul,40
258,a subtle use of vocal harmony,40
259,Garage Rock,40
260,moody,40
261,Rock  Roll,39
262,new york,39
263,freedom,39
264,handclaps,39
265,morning,39
266,old school,39
267,1,39
268,political,39
269,quiet,39
270,pop punk,38
271,soothing,38
272,australian,38
273,UK top 40,37
274,glam rock,37
275,i am a party girl here is my soundtrack,37
276,irish,37
277,my music,37
278,extensive vamping,37
279,chill out,37
280,indietronica,37
281,download,37
282,brit pop,36
283,annymix,36
284,power pop,36
285,2004,36
286,Masterpiece,36
287,California,36
288,synth,35
289,diva,35
290,malloy2000 playlist - top songs - classical to metal,35
291,drums,35
292,late night,35
293,makes me happy,35
294,heartbreak,35
295,best songs of the 00s,35
296,angry,35
297,Sentimental,35
298,art rock,35
299,british rock,34
300,Brems Tagg radio,34
301,good song,34
302,2006,34
303,good music,34
304,vocalization,34
305,indie folk,34
306,all time favorites,33
307,yeah,33
308,I love this song,33
309,gute laune,33
310,sixties,33
311,best song ever,33
312,Progressive metal,33
313,alternative pop,33
314,night,33
315,2002,33
316,Electro Pop,33
317,legend,33
318,vocal trance,33
319,a vocal-centric aesthetic,32
320,winter,32
321,rockin,32
322,Radio,32
323,blues-rock,32
324,fast,32
325,solx,32
326,tantotempotaste,32
327,slgdmbestof,32
328,scandinavian,32
329,2giveme5,31
330,goth,31
331,quiet storm,31
332,dream pop,31
333,deutsch,31
334,dance pop,31
335,danceable,31
336,hiphop,31
337,modern rock,31
338,new age,31
339,good shit,31
340,post-grunge,31
341,trip hop,31
342,addictive,30
343,High School,30
344,christian,30
345,World Music,30
346,linedance,30
347,fH Projex,30
348,Post punk,30
349,names,30
350,personal favourites,30
351,Dream,30
352,billboard number ones,30
353,2001,30
354,garage,30
355,aitch,30
356,minor key tonality,30
357,4,30
358,country rock,29
359,latin pop,29
360,relaxed,29
361,wow,29
362,depressing,29
363,Nu Metal,29
364,to classify,29
365,I like,29
366,guitar virtuoso,29
367,dance-pop,29
368,bass,29
369,lacrimaindarkness,29
370,ska,29
371,1950s,29
372,heavy,29
373,50's,28
374,90s Rock,28
375,Adult Alternative,28
376,songs i love,28
377,eurodance,28
378,favorite song,28
379,Emotional Adult Rock,28
380,powerpop,28
381,italian,28
382,Southern Rock,28
383,lovesongs,28
384,Makes Me Smile,28
385,Pop Life,27
386,popular,27
387,electro-pop,27
388,5,27
389,Noah Eatons All-Time Favorite Songs,27
390,chilled,27
391,Guitar Solo,27
392,piano rock,27
393,beat,27
394,80s Pop,27
395,doo wop,26
396,acid jazz,26
397,dramatic,26
398,darkwave,26
399,slgdm,26
400,music,26
401,british invasion,26
402,Sleep,26
403,divas,26
404,hypnotic,26
405,Classical,26
406,celtic,26
407,attitude,26
408,2010,26
409,2003,26
410,NYC,26
411,quirky,25
412,eighties,25
413,favourite tracks,25
414,singer,25
415,Fusion,25
416,positive,25
417,melodic metal,25
418,rex ferric faves,25
419,20th Century,25
420,Neo Soul,25
421,strings,25
422,slowjamz,25
423,canada,25
424,post-rock,25
425,Great Lyricists,25
426,norwegian,25
427,loved tracks,25
428,fhNotBad,24
429,childhood,24
430,all time faves,24
431,i feel good,24
432,remix,24
433,Playful,24
434,album rock,24
435,america,24
436,-favorites-,24
437,repetitive melodic phrasing,24
438,Awesome Guitar Jams,24
439,1999,24
440,excellent,24
441,70's,24
442,shoegaze,24
443,performed on top of the pops,24
444,Workout,24
445,rock ballad,24
446,chanson,24
447,power,23
448,gh 3,23
449,us,23
450,trippy,23
451,spotify,23
452,Sweden,23
453,buy,23
454,golden oldies,23
455,most loved,23
456,brit rock,23
457,songwriter,23
458,christian rock,23
459,emotive,23
460,top 2000,23
461,BeatbabeBop selection,23
462,cheerful,23
463,bubblegum,23
464,Soundtracks,23
465,super,23
466,90's,23
467,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,23
468,jukebox heaven,23
469,violin,23
470,yes,23
471,brazilian,23
472,60s Gold,22
473,sunday morning,22
474,romantic tension,22
475,top,22
476,best songs of the 80s,22
477,my soundtrack,22
478,crossover,22
479,chanson francaise,22
480,web-found,22
481,chaser i,22
482,new romantic,22
483,mixed acoustic and electric instrumentation,22
484,finnish,22
485,ik ben,22
486,temazo de tres pares de cojones,22
487,3 star,22
488,life,22
489,drugs,22
490,party music,22
491,great songs,22
492,european,22
493,crooners,22
494,good mood,21
495,3,21
496,catchy as hell,21
497,Coldplay,21
498,mild rhythmic syncopation,21
499,Perfection,21
500,christmas,21
501,singer-songwriters,21
502,riot grrrl,21
503,symphonic metal,21
