,Tag,Frequency
0,pop,792
1,rock,576
2,alternative,456
3,indie,418
4,favorites,401
5,Love,400
6,singer-songwriter,387
7,00s,352
8,dance,345
9,electronic,342
10,beautiful,331
11,chillout,304
12,soul,283
13,Mellow,279
14,sexy,260
15,folk,230
16,chill,229
17,american,215
18,90s,212
19,Awesome,201
20,british,201
21,jazz,200
22,electronica,198
23,Favorite,189
24,rnb,188
25,alternative rock,186
26,cool,183
27,easy listening,176
28,acoustic,164
29,Favourites,162
30,catchy,158
31,indie rock,152
32,fun,152
33,indie pop,151
34,sad,149
35,relax,134
36,party,132
37,melancholy,132
38,ambient,131
39,favourite,129
40,happy,125
41,seen live,125
42,favorite songs,122
43,pop rock,122
44,80s,122
45,oldies,121
46,Ballad,121
47,country,117
48,downtempo,115
49,vocal,113
50,relaxing,113
51,amazing,111
52,sweet,111
53,romantic,109
54,melancholic,109
55,lounge,109
56,2000s,106
57,piano,106
58,electro,101
59,soft,101
60,trip-hop,99
61,punk,96
62,smooth,96
63,blues,95
64,loved,95
65,love at first listen,94
66,Soundtrack,92
67,cover,91
68,experimental,90
69,love songs,90
70,slow,89
71,Love it,89
72,classic rock,88
73,nice,87
74,upbeat,84
75,summer,83
76,lovely,83
77,60s,83
78,english,82
79,Hip-Hop,82
80,70s,82
81,USA,81
82,House,81
83,classic,80
84,metal,80
85,guitar,78
86,Disco,77
87,UK,77
88,good,77
89,Dreamy,77
90,dark,77
91,r&b,73
92,2008,73
93,Favourite Songs,71
94,memories,71
95,funk,70
96,cute,70
97,world,70
98,sensual,68
99,atmospheric,68
100,RB,66
101,funky,66
102,rhythm and blues,64
103,soft rock,64
104,electropop,63
105,guilty pleasure,63
106,trance,61
107,synthpop,60
108,vocal jazz,59
109,top 40,58
110,Guilty Pleasures,58
111,feel good,58
112,girl power,57
113,covers,57
114,Canadian,57
115,hip hop,57
116,french,57
117,2009,56
118,love song,55
119,Energetic,55
120,fav,55
121,Good Stuff,55
122,britpop,54
123,drjazzmrfunkmusic,54
124,jazzy,54
125,calm,53
126,Gothic,53
127,nostalgia,52
128,urban,52
129,epic,52
130,latin,52
131,instrumental,52
132,haunting,51
133,punk rock,51
134,r and b,50
135,new wave,50
136,club,50
137,folk rock,50
138,songs I absolutely love,50
139,great,49
140,trip hop,49
141,2007,48
142,ethereal,48
143,hot,47
144,great lyrics,47
145,german,47
146,sex,47
147,groovy,46
148,ballads,46
149,favorite by this singer,46
150,swedish,46
151,Smooth Jazz,45
152,easy,45
153,best,45
154,techno,45
155,Gothic Metal,45
156,emotional,44
157,hard rock,44
158,new,43
159,post-punk,43
160,jazz vocal,43
161,live,43
162,adult contemporary,42
163,groove,42
164,emo,42
165,diva,41
166,<3,41
167,pretty,41
168,singer songwriter,40
169,indietronica,39
170,out of our heads,39
171,night,39
172,Bittersweet,39
173,heavy metal,39
174,psychedelic,38
175,alternative pop,37
176,Pop-Rock,37
177,new age,37
178,heard on Pandora,37
179,friendsofthekingofrummelpop,37
180,girls,36
181,Favorite Artists,36
182,Neo-Soul,36
183,My Favorites,36
184,sing along,36
185,vocal trance,36
186,chick rock,36
187,melodic,35
188,Uplifting,35
189,chill out,35
190,Driving,35
191,indie folk,35
192,i am a party girl here is my soundtrack,35
193,americana,35
194,FUCKING AWESOME,34
195,77davez-all-tracks,34
196,Scottish,34
197,Retro,34
198,vocals,34
199,UK top 40,33
200,1990s,33
201,eurodance,33
202,Faves,33
203,scandinavian,33
204,all the best,33
205,soulful,33
206,Alternative  Punk,33
207,feelgood,32
208,acid jazz,32
209,spanish,32
210,motown,32
211,alt rock,32
212,dream pop,32
213,musicspirit,31
214,loneliness after dusk,31
215,vocalization,31
216,title is a full sentence,30
217,heartbreak,30
218,rap,30
219,perfect,29
220,2005,29
221,dance-pop,29
222,post-rock,29
223,irish,29
224,interesting,29
225,reggae,29
226,my favorite,29
227,brilliant,29
228,singer,28
229,folk-rock,28
230,symphonic metal,28
231,top artists,28
232,Alt-country,28
233,moody,28
234,dance pop,28
235,energy,27
236,attitude,27
237,slow jams,27
238,teen pop,27
239,I like,27
240,great song,27
241,the best,27
242,Grunge,27
243,celtic,27
244,new york,26
245,powerful,26
246,synth,26
247,darkwave,26
248,top,26
249,tantotempotaste,26
250,gute laune,26
251,remix,25
252,addictive,25
253,riot grrrl,25
254,melodic metal,25
255,my music,25
256,quiet,25
257,swing,25
258,brazilian,25
259,other,25
260,girl group,25
261,2006,25
262,My pop music,25
263,nu jazz,25
264,miianens playlist,24
265,blues rock,24
266,Bossa Nova,24
267,rock n roll,24
268,funny,24
269,soul tag,24
270,intense,24
271,australian,24
272,loved tracks,24
273,50s,24
274,Voice,23
275,electro-pop,23
276,Gothic Rock,23
277,classic soul,23
278,synth pop,23
279,Lo-Fi,23
280,progressive trance,23
281,nostalgic,23
282,Foxy Lady,23
283,annymix,23
284,Electroclash,23
285,check out,23
286,angry,22
287,quirky,22
288,RockPop,22
289,christian,22
290,goth,22
291,old school,22
292,close harmony,22
293,norwegian,22
294,deutsch,22
295,french pop,22
296,names,22
297,divas,22
298,poprock,22
299,brasil,22
300,Girl Groups,21
301,good song,21
302,Progressive,21
303,-favorites-,21
304,yeah,21
305,sleek,21
306,handclaps,21
307,80's,21
308,Progressive rock,21
309,Sleep,21
310,best songs of the 00s,21
311,morning,21
312,Neo Soul,21
313,canada,21
314,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,21
315,industrial,21
316,World Music,21
317,light,20
318,1980s,20
319,kot,20
320,winter,20
321,metro downtempo,20
322,shoegaze,20
323,rex ferric faves,20
324,lovesongs,20
325,Sentimental,20
326,ska,20
327,2004,20
328,women,20
329,favs,20
330,f singer-songwriter,20
331,duet,20
332,Power metal,20
333,romantic tension,19
334,power pop,19
335,chilled,19
336,trippy,19
337,Perfection,19
338,4,19
339,Garage Rock,19
340,best songs ever,19
341,Adult Alternative,19
342,Dream,19
343,italian,19
344,favorite by this group,19
345,twee,19
346,dramatic,18
347,5,18
348,genius,18
349,wow,18
350,soothing,18
351,singer-songwriters,18
352,alt country,18
353,Melodic Death Metal,18
354,Girl,18
355,Masterpiece,18
356,england,18
357,NYC,18
358,acoustic guitar,18
359,blue,18
360,life,18
361,Electro Pop,18
362,Like,18
363,late night,18
364,girly,18
365,Pop Music,18
366,quiet storm,18
367,Nu Metal,18
368,i feel good,17
369,best of 2008,17
370,girl band,17
371,Dancemania,17
372,great voice,17
373,peaceful,17
374,breakbeat,17
375,Sweden,17
376,2002,17
377,Fusion,17
378,linedance,17
379,lyrics,17
380,Old School soul,17
381,loves it,17
382,favouritestreamable,17
383,romance,17
384,leapsandloved,17
385,best of 2009,17
386,glam,17
387,beautiful voice,17
388,cool down,17
389,me,17
390,pozytywne wibracje,17
391,duets,17
392,hypnotic,17
393,download,17
394,Classical,17
395,death metal,17
396,positive,16
397,usa mainstream top 40 number one hit,16
398,3,16
399,inspiring,16
400,catchy as hell,16
401,vocal house,16
402,good mood,16
403,wistful,16
404,Mellow Babes,16
405,LOVE LOVE LOVE,16
406,pop punk,16
407,1,16
408,r'n'b,16
409,fon,16
410,affirming,16
411,good music,16
412,garage,16
413,like it,16
414,Verbotene Liebe,16
415,music,16
416,brazil,16
417,real,16
418,rhythum and blues tag,16
419,hardcore,16
420,france,16
421,political,16
422,soul and rnb classics,15
423,Soundtrack Of My Life,15
424,all time favorites,15
425,depressing,15
426,Girl Rock,15
427,collection,15
428,modern country,15
429,super,15
430,idm,15
431,Psychedelic Rock,15
432,-chill-trip-lounge-down-,15
433,fast,15
434,fH Projex,15
435,influential,15
436,streamable track wants,15
437,damned good,15
438,billboard number ones,15
439,brit pop,15
440,gjamr,15
441,inspirational,15
442,animals,15
443,Progressive House,15
444,weird,15
445,art rock,15
446,California,15
447,Jills Station,15
448,ok,15
449,I Like It,15
450,malloy2000 playlist - top songs - classical to metal,15
451,hypermusic,15
452,acclaimed music top 3000,15
453,dancing,15
454,work,15
455,blingtacular,15
456,northern soul,15
457,1996,15
458,1999,15
459,minimal,15
460,New Soul - Hip Hop - Rap,15
461,Favorite songs ever,15
462,warm,15
463,gotanygoodmusic,15
464,alternative metal,15
465,1970s,14
466,woman,14
467,2giveme5,14
468,I love this song,14
469,1995,14
470,intelligent,14
471,latin pop,14
472,chanson francaise,14
473,classic country,14
474,flirty,14
475,classics,14
476,makes me cry,14
477,special to me songs,14
478,beautiful voices,14
479,deep house,14
480,femme,14
481,amazing voice,14
482,lush,14
483,yay and hooray and yippee and huzzah,14
484,Makes Me Smile,14
485,Great Lyricists,14
486,ElectronicaDance,14
487,2003,14
488,Dark metal,14
489,pop dance,14
490,pop singles,14
491,bouncy,14
492,major key tonality,14
493,rain,14
494,songwriter,14
495,underrated,14
496,piano rock,14
497,cover songs,14
498,Progressive metal,14
499,lacrimaindarkness,14
500,tangy,13
501,popular,13
502,Smooth Soul,13
503,personal favourites,13
504,on repeat,13
505,High School,13
506,Romantica,13
507,favourite tracks,13
508,indiepop,13
509,Miscellaneous,13
510,jazz piano,13
511,freak folk,13
512,black metal,13
513,All time favorite,13
514,coy,13
515,20th Century,13
516,usa hot dance club play number one hit,13
517,performed on top of the pops,13
518,music for H,13
519,Lollipop,13
520,legend,13
521,Sommer,13
522,5 Star,13
523,2010,13
524,Chicks that Rock,13
525,lyricism,13
526,audioase,13
527,makes me happy,13
528,finnish,13
529,polish,13
530,mpb,13
531,GH10,13
532,breakup,13
533,hits,13
534,Soundtracks,13
535,fmera fave,13
536,most loved,13
537,country pop,13
538,1997,13
539,My favourite,13
540,slordig,13
541,synth-pop,13
542,bass,13
543,crowe,13
544,dub,13
545,christian rock,13
546,1960s,12
547,Cocktails at Sunset,12
548,ik ben,12
549,sad songs,12
550,Hope,12
551,Pop Life,12
552,all of my songs,12
553,a vocal-centric aesthetic,12
554,sultry,12
555,brain2brain,12
556,my soundtrack,12
557,my gang 09,12
558,3 stars,12
559,Ion B radio,12
560,relaxed,12
561,downbeat,12
562,emotive,12
563,stonesoup,12
564,mid,12
565,post rock,12
566,beauty,12
567,francais,12
568,big voice,12
569,Workout,12
570,Pop/Rock,12
571,Europop,12
572,Heartbreaking,12
573,european,12
574,heart,12
575,contemporary rnb,12
576,beat,12
577,germany,12
578,Rainy Day,12
579,geil,12
580,violin,12
581,infectious,12
582,gospel,12
583,chanson,12
584,in love,12
585,danceable,12
586,ls,12
587,liebe,12
588,Nu-Bluz Funky Grooves in the E-Lounge,12
589,laptop,12
590,mood music,12
591,noise,12
592,metalcore,12
593,metallis,12
594,transym,12
595,Standards,11
596,You and Me,11
597,She Is Exuberant,11
598,xenomania,11
599,glam rock,11
600,2000,11
601,favorite song,11
602,r n b,11
603,Best of,11
604,wake up,11
605,Rihanna,11
606,lizvelrene2009,11
607,christmas,11
608,crazy,11
609,america,11
610,optimistic,11
611,blues-rock,11
612,relationships,11
613,nu soul,11
614,power,11
615,australia,11
616,ruhig,11
617,spring,11
618,down tempo,11
619,black music,11
620,a,11
621,best song ever,11
622,midbest,11
623,Post punk,11
624,freedom,11
625,1993,11
626,90s pop,11
627,clean,11
628,deep,11
629,kick ass,11
630,sadness,11
631,club-dance,11
632,san francisco,11
633,minor key tonality,11
634,witty,11
635,Black,11
636,wonderful,11
637,dancehall,11
638,ladies,11
639,heard on last-fm,11
640,1991,11
641,Calming,11
642,adult alternative pop rock,11
643,japanese,11
644,celtic woman,11
645,unique,11
646,cheerful,11
647,critically acclaimed song,11
648,4 Star,11
649,web-found,11
650,extensive vamping,11
651,cheesy,11
652,krycucha,11
653,hiphop,11
654,rockin,11
655,4 Stars,11
656,cover song,11
657,spiritual,11
658,moving,11
659,strings,11
660,indie-pop,11
661,grus,11
662,autumn,11
663,nu-jazz,11
664,spiked-candy radio,11
665,girlish,11
666,us,10
667,Brems Tagg radio,10
668,alternative pop rock,10
669,cheese,10
670,mood,10
671,Mariah Carey,10
672,all time faves,10
673,Playful,10
674,eighties,10
675,Alternate Rock,10
676,My Favourites,10
677,fotomotor,10
678,greys anatomy,10
679,alterindie,10
680,10s,10
681,xynod,10
682,amayzes loved,10
683,gilbert,10
684,golden oldies,10
685,music for me,10
686,nu-bluz,10
687,solx,10
688,lawism,10
689,jecks,10
690,Brandy,10
691,1990,10
692,sample,10
693,aitch,10
694,voci femminili,10
695,Blue-Eyed Soul,10
696,muka muka,10
697,old favorites,10
698,Fantasterific,10
699,pm stuff,10
700,best of 2006,10
701,Disney,10
702,Jazz Vocal Tag,10
703,Erotic,10
704,2,10
705,scotland,10
706,Avant-Garde,10
707,singersongwriter,10
708,maz35rated4,10
709,leapsandbounds favorite songs,10
710,under two minutes,10
711,essentials,10
712,312472,10
713,playlista rmf fm,10
714,Tag,10
715,Silkred-LovedAll,10
716,aggressive,10
717,quarkzangsun v1,10
718,us number one,10
719,it is party time,10
720,uk number one,10
721,a subtle use of vocal harmony,10
722,acoustic rhythm piano,10
723,luv it,10
724,Power ballad,10
725,cooper was here,10
726,halftoned singles club,10
727,london,10
728,power voice,10
729,dj,10
730,sleepy,10
731,a long red glare,10
732,triphop,10
733,bluegrass,10
734,Radio,10
735,4ad,10
736,special,9
737,sunday,9
738,21st century,9
739,spotify,9
740,slow sessions,9
741,bestone,9
742,Kelly Clarkson,9
743,general pop,9
744,mild rhythmic syncopation,9
745,DIsco House,9
746,motivate,9
747,fmera pop,9
748,dido,9
749,britt,9
750,superb,9
751,Espanol,9
752,Hi-NRG,9
753,90's,9
754,stream,9
755,cafe del mar,9
756,the hills,9
757,General Alternative,9
758,contemporary country,9
