,Tag,Frequency
0,pop,788
1,rock,553
2,alternative,416
3,Love,408
4,favorites,385
5,dance,382
6,singer-songwriter,365
7,00s,347
8,beautiful,327
9,indie,320
10,electronic,313
11,Mellow,299
12,soul,279
13,chillout,276
14,sexy,275
15,chill,229
16,90s,225
17,jazz,219
18,folk,218
19,american,212
20,rnb,201
21,easy listening,189
22,british,186
23,cool,185
24,electronica,184
25,Favourites,179
26,Awesome,178
27,Favorite,177
28,alternative rock,164
29,party,160
30,sad,158
31,oldies,158
32,acoustic,148
33,catchy,146
34,80s,145
35,favourite,144
36,fun,139
37,romantic,137
38,melancholy,137
39,loved,136
40,indie pop,128
41,downtempo,128
42,happy,127
43,relax,127
44,vocal,124
45,pop rock,123
46,indie rock,121
47,ambient,120
48,lounge,120
49,blues,116
50,love songs,114
51,favorite songs,113
52,amazing,113
53,Ballad,113
54,electro,110
55,classic,107
56,melancholic,106
57,relaxing,104
58,country,103
59,Soundtrack,100
60,sweet,99
61,smooth,99
62,House,99
63,trip-hop,99
64,lovely,98
65,summer,98
66,funk,96
67,seen live,96
68,upbeat,95
69,piano,94
70,experimental,91
71,soft,91
72,2000s,89
73,slow,89
74,cover,89
75,60s,88
76,classic rock,88
77,Dreamy,88
78,Love it,88
79,love at first listen,87
80,Hip-Hop,87
81,metal,86
82,rhythm and blues,84
83,Disco,84
84,punk,84
85,70s,83
86,UK,82
87,english,82
88,USA,82
89,Favourite Songs,80
90,atmospheric,77
91,nice,77
92,r&b,76
93,funky,75
94,club,74
95,world,72
96,vocal jazz,71
97,electropop,70
98,trance,70
99,memories,69
100,cute,68
101,good,68
102,RB,68
103,guitar,67
104,drjazzmrfunkmusic,65
105,dark,65
106,calm,64
107,sensual,63
108,covers,63
109,best,62
110,techno,62
111,diva,61
112,favorite by this singer,61
113,new wave,60
114,urban,60
115,fav,60
116,ethereal,60
117,synthpop,59
118,french,59
119,epic,58
120,heard on Pandora,58
121,Gothic,58
122,love song,57
123,latin,57
124,Canadian,57
125,hot,56
126,german,56
127,Smooth Jazz,56
128,soft rock,56
129,top 40,56
130,Guilty Pleasures,54
131,nostalgia,53
132,r and b,53
133,chill out,53
134,Neo-Soul,53
135,britpop,52
136,hip hop,52
137,swedish,52
138,Energetic,51
139,easy,51
140,guilty pleasure,51
141,jazzy,51
142,great,50
143,jazz vocal,50
144,brilliant,50
145,groovy,49
146,2009,48
147,psychedelic,48
148,<3,47
149,hard rock,47
150,2007,47
151,Retro,46
152,soulful,46
153,singer songwriter,45
154,sex,44
155,feel good,44
156,eurodance,43
157,folk rock,43
158,songs I absolutely love,43
159,heartbreak,43
160,Bittersweet,43
161,haunting,42
162,vocal trance,42
163,emotional,42
164,Good Stuff,42
165,Gothic Metal,42
166,FUCKING AWESOME,41
167,Driving,41
168,post-punk,41
169,pretty,41
170,instrumental,41
171,great lyrics,40
172,groove,40
173,girl power,40
174,new age,40
175,dance-pop,39
176,new,39
177,trip hop,39
178,Electroclash,39
179,celtic,39
180,Gothic Rock,38
181,rock n roll,38
182,i am a party girl here is my soundtrack,38
183,2008,38
184,spanish,37
185,My Favorites,37
186,Pop-Rock,37
187,slow jams,37
188,Foxy Lady,37
189,acid jazz,36
190,melodic,36
191,remix,36
192,50s,36
193,rap,36
194,musicspirit,35
195,divas,35
196,Uplifting,34
197,vocalization,34
198,ballads,34
199,live,34
200,perfect,33
201,77davez-all-tracks,33
202,1990s,33
203,scandinavian,33
204,Sentimental,33
205,women,33
206,motown,32
207,Faves,32
208,irish,32
209,dance pop,32
210,night,32
211,My pop music,32
212,brazilian,31
213,loneliness after dusk,31
214,punk rock,31
215,Classical,31
216,adult contemporary,30
217,genius,30
218,powerful,30
219,sing along,30
220,title is a full sentence,30
221,the best,30
222,2006,30
223,chick rock,30
224,Neo Soul,30
225,heavy metal,30
226,kot,29
227,quirky,29
228,girls,29
229,feelgood,29
230,Favorite Artists,29
231,soothing,29
232,symphonic metal,29
233,goth,29
234,great song,29
235,loved tracks,29
236,interesting,29
237,vocals,29
238,indietronica,29
239,friendsofthekingofrummelpop,29
240,folk-rock,28
241,Voice,28
242,synth pop,28
243,80's,28
244,swing,28
245,attitude,28
246,teen pop,28
247,french pop,28
248,my favorite,28
249,Alternative  Punk,28
250,UK top 40,27
251,old school,27
252,reggae,27
253,Old School soul,27
254,out of our heads,27
255,rex ferric faves,27
256,Progressive rock,27
257,nostalgic,27
258,poprock,27
259,Like,27
260,World Music,27
261,chanson francaise,26
262,1,26
263,close harmony,26
264,favs,26
265,moody,26
266,americana,26
267,synth,25
268,alternative pop,25
269,funny,25
270,indie folk,25
271,deutsch,25
272,quiet,25
273,girl group,25
274,Electro Pop,25
275,Scottish,24
276,1980s,24
277,singer,24
278,5,24
279,blues rock,24
280,top artists,24
281,intense,24
282,progressive trance,24
283,Sleep,24
284,tantotempotaste,24
285,Alt-country,24
286,work,24
287,all the best,24
288,nu jazz,24
289,france,24
290,Girl Groups,23
291,francais,23
292,2001,23
293,Masterpiece,23
294,legend,23
295,lush,23
296,norwegian,23
297,soul tag,23
298,Power metal,23
299,gute laune,23
300,lacrimaindarkness,23
301,top,22
302,energy,22
303,Pop Life,22
304,Sweden,22
305,-favorites-,22
306,Progressive,22
307,chilled,22
308,beautiful voices,22
309,affirming,22
310,emo,22
311,beautiful voice,22
312,strings,22
313,morning,22
314,pozytywne wibracje,22
315,industrial,22
316,Progressive metal,22
317,addictive,21
318,romantic tension,21
319,2005,21
320,positive,21
