,Tag,Frequency
0,pop,1178
1,rock,1174
2,alternative,795
3,favorites,743
4,Love,677
5,indie,590
6,00s,549
7,singer-songwriter,533
8,beautiful,509
9,american,469
10,dance,464
11,Mellow,437
12,Awesome,436
13,alternative rock,427
14,british,391
15,chillout,379
16,chill,378
17,oldies,371
18,electronic,366
19,soul,358
20,classic rock,350
21,Favourites,347
22,Favorite,346
23,indie rock,336
24,90s,331
25,cool,330
26,sexy,323
27,easy listening,316
28,catchy,305
29,80s,297
30,acoustic,295
31,favourite,284
32,pop rock,277
33,folk,275
34,fun,273
35,favorite songs,268
36,guitar,259
37,party,257
38,sad,252
39,melancholy,251
40,jazz,250
41,rnb,240
42,happy,238
43,electronica,237
44,romantic,225
45,70s,223
46,classic,221
47,Soundtrack,220
48,seen live,220
49,loved,219
50,Ballad,215
51,60s,213
52,hard rock,203
53,blues,202
54,amazing,199
55,upbeat,199
56,relax,197
57,indie pop,191
58,melancholic,188
59,Love it,187
60,soft rock,185
61,love songs,184
62,USA,179
63,Favourite Songs,177
64,smooth,174
65,piano,174
66,2000s,173
67,punk,173
68,country,170
69,slow,166
70,relaxing,166
71,good,165
72,britpop,163
73,nice,160
74,summer,159
75,english,157
76,funk,156
77,soft,151
78,memories,151
79,UK,145
80,metal,145
81,sweet,144
82,lovely,142
83,ambient,139
84,vocal,137
85,Hip-Hop,137
86,new wave,136
87,love at first listen,135
88,best,134
89,experimental,132
90,lounge,132
91,rhythm and blues,130
92,funky,128
93,great,127
94,downtempo,126
95,love song,124
96,cover,120
97,Progressive rock,120
98,rock n roll,119
99,FUCKING AWESOME,117
100,Energetic,116
101,electro,116
102,Disco,115
103,epic,115
104,emo,113
105,punk rock,112
106,nostalgia,110
107,live,110
108,Dreamy,108
109,Good Stuff,106
110,top 40,105
111,post-punk,105
112,Driving,104
113,hip hop,101
114,great lyrics,99
115,r&b,99
116,dark,99
117,covers,98
118,psychedelic,97
119,groovy,96
120,guilty pleasure,96
121,Guilty Pleasures,95
122,atmospheric,94
123,fav,93
124,feel good,90
125,2008,88
126,RB,88
127,great song,87
128,trip-hop,85
129,urban,85
130,folk rock,85
131,Rock and Roll,84
132,songs I absolutely love,84
133,all the best,83
134,2007,82
135,77davez-all-tracks,82
136,heavy metal,82
137,emotional,82
138,electropop,79
139,Alternative  Punk,79
140,close harmony,79
141,<3,79
142,Uplifting,78
143,rap,78
144,House,78
145,synthpop,77
146,easy,77
147,calm,77
148,techno,76
149,blues rock,75
150,brilliant,74
151,my favorite,74
152,cute,74
153,world,74
154,groove,73
155,r and b,72
156,Grunge,72
157,adult contemporary,71
158,50s,71
159,Pop-Rock,71
160,ballads,71
161,latin,71
162,club,70
163,Canadian,69
164,the best,68
165,heard on Pandora,68
166,alt rock,68
167,sensual,67
168,nostalgic,67
169,major key tonality,67
170,Gothic,67
171,jazzy,67
172,perfect,66
173,singer songwriter,66
174,Progressive,66
175,Faves,66
176,Smooth Jazz,65
177,2009,65
178,drjazzmrfunkmusic,65
179,hot,64
180,feelgood,64
181,other,64
182,sex,64
183,melodic,63
184,Radiotsar approved,63
185,genius,62
186,vocal jazz,62
187,poprock,61
188,chill out,61
189,Retro,60
190,My Favorites,60
191,fH Projex,59
192,GH10,59
193,sing along,59
194,new,58
195,instrumental,58
196,friendsofthekingofrummelpop,58
197,americana,58
198,80's,58
199,pretty,58
200,Soundtrack Of My Life,57
201,i am a party girl here is my soundtrack,57
202,ethereal,57
203,rockin,56
204,My pop music,56
205,spanish,56
206,funny,56
207,reggae,56
208,Favorite Artists,55
209,favorite by this singer,55
210,swedish,55
211,synth pop,55
212,powerful,54
213,acclaimed music top 3000,54
214,jazz vocal,54
215,energy,53
216,angry,53
217,trance,53
218,Psychedelic Rock,52
219,pop punk,52
220,a subtle use of vocal harmony,51
221,german,51
222,UK top 40,50
223,1980s,50
224,haunting,50
225,favs,50
226,dance pop,50
227,Neo-Soul,50
228,classic country,50
229,Garage Rock,50
230,1960s,49
231,1970s,49
232,vocals,49
233,Like,49
234,swing,49
235,slow jams,49
236,2006,48
237,soulful,48
238,french,48
239,vocalization,48
240,Old School soul,48
241,1990s,48
242,Bittersweet,47
243,Masterpiece,47
244,interesting,47
245,trip hop,47
246,diva,46
247,extensive vamping,46
248,soothing,46
249,best songs ever,46
250,moody,46
251,glam rock,45
252,old school,45
253,ik ben,45
254,Gothic Rock,44
255,sixties,44
256,best songs of the 00s,44
257,All time favourites,44
258,classic soul,43
259,gute laune,43
260,irish,43
261,alternative metal,43
262,names,43
263,Gothic Metal,43
264,motown,43
265,folk-rock,42
266,2005,42
267,girl power,42
268,60's,42
269,england,42
270,California,42
271,australian,42
272,loved tracks,42
273,indie folk,42
274,hardcore,41
275,I like,41
276,power pop,41
277,night,41
278,classics,41
279,addictive,40
280,acid jazz,40
281,chilled,40
282,late night,40
283,bass,40
284,tantotempotaste,40
285,goth,39
286,political,39
287,yeah,39
288,hiphop,39
289,Soundtracks,39
290,intense,39
291,quirky,38
292,synth,38
293,a vocal-centric aesthetic,38
294,heartbreak,38
295,top artists,38
296,4,38
297,2003,38
298,christian,37
299,drums,37
300,RockPop,37
301,me,37
302,lyrics,37
303,good music,37
304,80s Pop,37
305,good shit,37
306,aitch,37
307,favorite song,36
308,title is a full sentence,36
309,rock ballad,36
310,Sentimental,36
311,mild rhythmic syncopation,35
312,dramatic,35
313,quiet storm,35
314,brit pop,35
315,eurodance,35
316,Alt-country,35
317,my music,35
318,alternative pop,35
319,2004,35
320,favouritestreamable,35
321,Makes Me Smile,35
322,ska,35
323,teen pop,35
324,attitude,35
325,art rock,35
326,scandinavian,35
327,Excellent tune,34
328,linedance,34
329,Jills Station,34
330,Adult Alternative,34
331,makes me happy,34
332,music,34
333,indietronica,34
334,NYC,34
335,Favorite Bands,34
336,good song,33
337,Scottish,33
338,symphonic metal,33
339,best song ever,33
340,freedom,33
341,industrial,33
342,Post punk,33
343,piano rock,33
344,life,33
345,Dream,33
346,super,33
347,Black,33
348,minor key tonality,33
349,musicspirit,32
350,top,32
351,new york,32
352,handclaps,32
353,fon,32
354,annymix,32
355,lovesongs,32
356,Southern Rock,32
357,all time favorites,31
358,melodic metal,31
359,Nu Metal,31
360,work,31
361,Neo Soul,31
362,1997,31
363,brit rock,31
364,5,31
365,Workout,31
366,soul tag,31
367,garage,31
368,Voice,30
369,High School,30
370,Fusion,30
371,golden oldies,30
372,songwriter,30
373,out of our heads,30
374,World Music,30
375,Progressive metal,30
376,70's,30
377,dance-pop,30
378,download,30
379,Acoustic Rock,30
380,romance,30
381,billboard number ones,30
382,great songs,30
383,Brems Tagg radio,29
384,kot,29
385,depressing,29
386,romantic tension,29
387,2giveme5,29
388,my soundtrack,29
389,winter,29
390,darkwave,29
391,excellent,29
392,chick rock,29
393,breakup,29
394,powerpop,29
395,heavy,29
396,Lo-Fi,29
397,quiet,29
398,acoustic rhythm guitars,28
399,Rock  Roll,28
400,popular,28
401,doo wop,28
402,bouncy,28
403,Awesome Guitar Jams,28
404,4 Stars,28
405,2002,28
406,90's,28
407,20th Century,28
408,solx,28
409,san francisco,28
410,Pop Life,27
411,eighties,27
412,best songs of the 80s,27
413,wow,27
414,90s Rock,27
415,repetitive melodic phrasing,27
416,1,27
417,pop music tag,27
418,top 2000,27
419,personal favourites,27
420,usa hot 100 number one hit,27
421,heartache,27
422,vocal trance,27
423,legend,27
424,gh fgh,26
425,remix,26
426,60s Gold,26
427,lol,26
428,singer,26
429,2000,26
430,dream pop,26
431,celtic,26
432,favorite by this group,26
433,newbest,26
434,laptop,26
435,like it,26
436,albums I own,26
437,midbest,26
438,rockabilly,26
439,post-grunge,26
440,brazilian,26
441,trippy,25
442,british rock,25
443,Perfection,25
444,screamo,25
445,lush,25
446,hits,25
447,depression,25
448,Power ballad,25
449,mixed acoustic and electric instrumentation,25
450,Sleep,25
451,angst,25
452,Classical,25
453,hypnotic,25
454,r'n'b,25
455,performed on top of the pops,25
456,leapsandloved,25
457,affirming,25
458,Great Lyricists,25
459,gorgeous,25
460,i feel good,24
461,de todo mio favoritos,24
462,christmas,24
463,I love this song,24
464,girls,24
465,electro-pop,24
466,positive,24
467,favourite tracks,24
468,peaceful,24
469,morning,24
470,malloy2000 playlist - top songs - classical to metal,24
471,danceable,24
472,songs i love,24
473,weird,24
474,Radio,24
475,Power metal,24
476,brasil,24
477,singalong,24
478,rain,24
479,3 star,24
480,blingtacular,24
481,blues-rock,24
482,sad songs,24
483,1995,24
484,Europop,24
485,Rainy Day,24
486,gospel,24
487,lyricism,24
488,chanson,24
489,new age,24
490,relaxed,23
491,Sweden,23
492,bestallof,23
493,web-found,23
494,mushy,23
495,special to me songs,23
496,new romantic,23
497,cover songs,23
498,deutsch,23
499,crowe,23
500,check out,23
501,1996,23
502,light,23
503,one hit wonder,23
504,strings,23
505,Electroclash,23
506,electric rock instrumentation,23
507,sonic rock,23
