,Tag,Frequency
0,pop,763
1,rock,531
2,alternative,403
3,Love,377
4,dance,354
5,singer-songwriter,343
6,indie,336
7,favorites,322
8,beautiful,320
9,electronic,319
10,00s,317
11,soul,293
12,Mellow,278
13,chillout,266
14,sexy,247
15,jazz,220
16,chill,207
17,rnb,204
18,folk,200
19,cool,182
20,electronica,181
21,90s,181
22,british,179
23,american,177
24,Awesome,171
25,easy listening,163
26,Favorite,153
27,Favourites,152
28,alternative rock,152
29,party,143
30,sad,141
31,catchy,139
32,acoustic,138
33,lounge,133
34,oldies,132
35,indie rock,131
36,pop rock,129
37,fun,129
38,80s,128
39,Ballad,127
40,indie pop,127
41,downtempo,124
42,favourite,121
43,relax,121
44,vocal,121
45,ambient,120
46,romantic,118
47,melancholy,117
48,favorite songs,114
49,classic rock,113
50,blues,113
51,sweet,112
52,happy,109
53,electro,105
54,piano,102
55,trip-hop,100
56,lovely,98
57,amazing,98
58,country,97
59,loved,95
60,melancholic,95
61,love songs,93
62,relaxing,91
63,smooth,89
64,love at first listen,88
65,House,88
66,70s,86
67,upbeat,86
68,2000s,86
69,Soundtrack,85
70,Love it,84
71,experimental,84
72,Dreamy,83
73,soft,82
74,60s,81
75,Disco,81
76,seen live,81
77,love song,81
78,summer,78
79,funk,77
80,classic,76
81,USA,76
82,guitar,76
83,funky,75
84,world,74
85,memories,73
86,trance,71
87,Hip-Hop,70
88,UK,69
89,soft rock,69
90,punk,69
91,slow,69
92,atmospheric,69
93,cover,68
94,sensual,65
95,favorite by this singer,64
96,good,64
97,drjazzmrfunkmusic,64
98,latin,64
99,rhythm and blues,64
100,nice,63
101,english,63
102,urban,63
103,french,63
104,RB,62
105,metal,62
106,Favourite Songs,62
107,guilty pleasure,61
108,electropop,61
109,Smooth Jazz,61
110,great,61
111,r&b,59
112,Neo-Soul,59
113,club,58
114,calm,58
115,vocal jazz,57
116,new wave,57
117,emotional,56
118,synthpop,55
119,epic,55
120,jazz vocal,55
121,trip hop,55
122,britpop,55
123,Gothic,54
124,groovy,53
125,ethereal,53
126,girl power,53
127,covers,52
128,cute,51
129,instrumental,51
130,jazzy,51
131,techno,51
132,vocal trance,51
133,Energetic,51
134,spanish,51
135,Guilty Pleasures,50
136,best,50
137,hard rock,49
138,groove,49
139,songs I absolutely love,49
140,german,49
141,swedish,48
142,fav,48
143,diva,48
144,adult contemporary,48
145,chill out,48
146,2007,47
147,sex,47
148,dark,47
149,i am a party girl here is my soundtrack,46
150,nostalgia,46
151,hot,46
152,r and b,46
153,Uplifting,46
154,punk rock,45
155,perfect,45
156,2009,45
157,musicspirit,45
158,feel good,44
159,top 40,44
