,Tag,Frequency
0,pop,738
1,rock,550
2,alternative,407
3,Love,398
4,singer-songwriter,348
5,dance,340
6,indie,328
7,favorites,310
8,00s,306
9,chillout,288
10,soul,280
11,beautiful,275
12,electronic,269
13,Mellow,244
14,jazz,237
15,sexy,210
16,chill,209
17,american,204
18,folk,198
19,90s,194
20,rnb,188
21,british,178
22,Favourites,176
23,electronica,171
24,Awesome,163
25,cool,160
26,Favorite,158
27,alternative rock,154
28,acoustic,150
29,easy listening,149
30,indie rock,139
31,sad,133
32,oldies,133
33,indie pop,131
34,80s,125
35,Ballad,125
36,party,124
37,favorite songs,123
38,fun,123
39,catchy,123
40,romantic,120
41,melancholy,119
42,relax,118
43,favourite,115
44,happy,111
45,ambient,110
46,lounge,110
47,piano,109
48,blues,106
49,vocal,104
50,Soundtrack,103
51,pop rock,103
52,sweet,101
53,funk,101
54,smooth,100
55,relaxing,98
56,loved,96
57,amazing,94
58,70s,94
59,love songs,94
60,seen live,93
61,lovely,92
62,downtempo,92
63,classic rock,91
64,melancholic,90
65,soft,89
66,country,89
67,House,88
68,trip-hop,87
69,experimental,85
70,english,85
71,punk,84
72,cover,82
73,USA,81
74,r&b,80
75,UK,79
76,classic,78
77,upbeat,78
78,Dreamy,75
79,guitar,74
80,Favourite Songs,74
81,2000s,74
82,metal,74
83,rhythm and blues,72
84,Disco,72
85,Love it,71
86,60s,71
87,electro,71
88,funky,69
89,slow,67
90,RB,67
91,summer,66
92,covers,66
93,trance,66
94,atmospheric,65
95,best,65
96,new wave,64
97,soft rock,64
98,good,64
99,nice,64
100,top 40,63
101,love at first listen,63
102,drjazzmrfunkmusic,62
103,vocal jazz,62
104,memories,60
105,sensual,59
106,Guilty Pleasures,59
107,Hip-Hop,58
108,techno,57
109,dark,57
110,world,57
111,urban,57
112,favorite by this singer,57
113,britpop,55
114,Canadian,55
115,great,54
116,latin,54
117,love song,53
118,jazz vocal,53
119,heard on Pandora,53
120,calm,51
121,songs I absolutely love,50
122,electropop,50
123,Energetic,50
124,punk rock,50
125,jazzy,50
126,Gothic,50
127,girl power,49
128,hard rock,49
129,guilty pleasure,48
130,emotional,48
131,fav,48
132,club,48
133,instrumental,48
134,groovy,47
135,r and b,46
136,diva,45
137,german,45
138,Neo-Soul,45
139,epic,45
140,feel good,45
141,vocalization,45
142,2008,44
143,trip hop,44
144,Driving,43
145,swedish,43
146,pretty,43
147,ethereal,43
148,Gothic Metal,43
149,great lyrics,42
150,hot,42
151,melodic,42
152,nostalgia,42
153,2009,41
154,hip hop,41
155,2007,41
156,synthpop,41
157,soulful,40
158,cute,40
159,spanish,39
160,Smooth Jazz,39
161,brilliant,39
162,live,39
163,Alternative  Punk,39
164,new,38
165,all the best,38
166,out of our heads,38
167,Uplifting,37
168,chill out,37
169,Progressive rock,37
170,groove,36
171,My Favorites,36
