,Tag,Frequency
0,pop,747
1,rock,517
2,alternative,422
3,Love,366
4,singer-songwriter,341
5,indie,339
6,dance,328
7,favorites,318
8,beautiful,318
9,electronic,313
10,00s,298
11,chillout,268
12,soul,260
13,Mellow,259
14,sexy,228
15,folk,216
16,jazz,212
17,american,209
18,chill,188
19,90s,186
20,cool,169
21,electronica,168
22,easy listening,168
23,Awesome,166
24,rnb,165
25,Favorite,159
26,alternative rock,152
27,oldies,147
28,acoustic,147
29,british,145
30,Favourites,143
31,80s,138
32,catchy,137
33,pop rock,128
34,happy,125
35,indie pop,125
36,sad,125
37,favorite songs,123
38,party,121
39,melancholy,121
40,vocal,120
41,lounge,118
42,relax,117
43,fun,117
44,ambient,116
45,favourite,115
46,indie rock,115
47,Ballad,114
48,blues,114
49,relaxing,112
50,downtempo,105
51,piano,105
52,romantic,102
53,seen live,99
54,country,96
55,melancholic,95
56,love songs,95
57,punk,95
58,smooth,93
59,sweet,93
60,soft,91
61,loved,91
62,summer,91
63,amazing,90
64,upbeat,86
65,Soundtrack,86
66,Favourite Songs,86
67,guitar,86
68,trip-hop,85
69,60s,84
70,experimental,83
71,Dreamy,81
72,classic,80
73,funk,80
74,House,80
75,metal,79
76,electro,77
77,lovely,77
78,Love it,76
79,classic rock,76
80,world,76
81,2000s,75
82,atmospheric,75
83,Disco,73
84,new wave,73
85,UK,72
86,nice,72
87,trance,72
88,slow,72
89,cover,70
90,good,70
91,dark,70
92,love at first listen,69
93,vocal jazz,68
94,sensual,67
95,latin,65
96,rhythm and blues,65
97,funky,64
98,r&b,64
99,USA,63
100,cute,63
101,favorite by this singer,62
102,jazz vocal,62
103,70s,61
104,english,60
105,club,60
106,great,60
107,top 40,60
108,ethereal,59
109,best,58
110,techno,58
111,Hip-Hop,57
112,fav,56
113,Energetic,56
114,electropop,55
115,Smooth Jazz,55
116,guilty pleasure,54
117,RB,54
118,memories,54
119,jazzy,54
120,groovy,53
121,urban,53
122,soft rock,52
123,covers,52
124,heard on Pandora,52
125,vocal trance,52
126,nostalgia,52
127,french,51
128,Driving,50
129,epic,50
130,songs I absolutely love,50
131,punk rock,49
132,Guilty Pleasures,48
133,pretty,48
134,Gothic,48
135,spanish,48
136,psychedelic,47
137,Good Stuff,46
138,2008,46
139,Canadian,46
140,love song,46
141,synthpop,45
142,girl power,45
143,2007,44
144,post-punk,44
145,2009,44
146,hip hop,43
147,drjazzmrfunkmusic,43
148,hard rock,43
149,hot,42
150,britpop,42
151,melodic,42
152,calm,41
153,Pop-Rock,41
154,new age,40
155,swedish,40
156,instrumental,40
157,feel good,39
158,<3,39
159,german,39
160,Bittersweet,38
161,nostalgic,38
162,eurodance,38
163,diva,38
164,easy,37
165,folk rock,37
166,live,37
167,out of our heads,37
168,r and b,37
169,haunting,37
170,My pop music,36
171,friendsofthekingofrummelpop,36
172,vocalization,36
173,all the best,35
174,Scottish,35
175,brilliant,34
176,motown,34
177,interesting,34
178,title is a full sentence,34
179,heavy metal,34
180,Uplifting,34
181,ballads,33
182,sex,33
183,World Music,33
184,Neo-Soul,33
185,tantotempotaste,32
186,trip hop,32
187,Gothic Metal,32
188,dream pop,32
189,adult contemporary,32
190,great lyrics,32
191,77davez-all-tracks,32
192,girl group,31
193,My Favorites,31
194,rock n roll,31
195,singer songwriter,31
196,Jills Station,31
197,progressive trance,31
198,chill out,31
199,close harmony,30
200,Old School soul,30
201,Retro,30
202,alt rock,30
203,groove,30
204,divas,29
205,celtic,29
206,new,29
207,perfect,29
208,the best,28
209,emotional,28
210,soulful,28
211,favs,28
212,synth pop,28
213,intense,28
214,Grunge,28
215,rap,28
216,brazilian,28
217,powerful,28
218,Progressive,28
219,Gothic Rock,28
220,Foxy Lady,27
221,i am a party girl here is my soundtrack,27
222,slow jams,27
223,sing along,27
224,Alternative  Punk,27
225,quiet,27
226,indie folk,27
227,Girl Groups,27
228,night,26
229,dance pop,26
230,50s,26
231,emo,26
232,swing,26
233,norwegian,26
234,irish,26
235,italian,26
236,acid jazz,26
237,blues rock,26
238,attitude,25
239,funny,25
240,heartbreak,25
241,feelgood,25
242,RockPop,25
243,1960s,25
244,2005,25
245,FUCKING AWESOME,25
246,winter,25
247,riot grrrl,25
248,annymix,24
249,classic soul,24
250,great song,24
251,top artists,24
252,best songs of the 00s,24
253,late night,24
254,Neo Soul,24
255,australian,24
256,Lo-Fi,24
257,Progressive rock,24
258,dance-pop,24
259,UK top 40,24
260,folk-rock,24
261,Soundtrack Of My Life,24
262,Fusion,24
263,f singer-songwriter,23
264,quiet storm,23
265,old school,23
266,80's,23
267,moody,23
268,Sentimental,23
269,lyricism,23
270,lacrimaindarkness,23
271,latin pop,23
272,Favorite Artists,23
273,romantic tension,23
274,singer,23
275,alternative pop,23
276,indietronica,23
277,1,22
278,reggae,22
279,chick rock,22
280,2003,22
281,1990s,22
282,deutsch,22
283,scandinavian,22
284,musicspirit,22
285,energy,22
286,-favorites-,22
287,other,21
288,vocals,21
289,handclaps,21
290,Europop,21
291,Radio,21
292,french pop,21
293,chanson,21
294,Dream,21
295,soothing,21
296,2giveme5,21
297,christmas,21
298,goth,21
299,Bossa Nova,21
300,Electroclash,20
301,1980s,20
302,remix,20
303,emotive,20
304,Voice,20
305,3 stars,20
306,sunday morning,20
307,melodic metal,20
308,my favorite,19
309,gute laune,19
310,northern soul,19
311,poprock,19
312,sleek,19
313,affirming,19
314,All time favourites,19
315,Electro Pop,19
316,teen pop,19
317,real,19
318,lyrics,19
319,duets,19
320,americana,19
321,brasil,19
322,all time faves,19
323,girls,19
324,top,19
325,electro-pop,19
326,2002,19
327,francais,19
328,metro downtempo,19
329,darkwave,19
330,2006,18
331,morning,18
332,my music,18
333,web-found,18
334,legend,18
335,women,18
336,france,18
337,music,18
338,brazil,18
339,industrial,18
340,Faves,18
341,Progressive metal,18
342,Alt-country,18
343,nu jazz,18
344,Dancemania,18
345,new york,18
346,woman,18
347,Tranquila,18
348,relaxed,18
349,yeah,18
350,super,18
351,symphonic metal,18
352,good song,18
353,pop dance,17
354,acclaimed music top 3000,17
355,classic country,17
356,canada,17
357,bass,17
358,death metal,17
359,polish,17
360,doom metal,17
361,Like,17
362,Playful,17
363,Brems Tagg radio,17
364,chilled,17
365,wow,17
366,buy,17
367,loneliness after dusk,17
368,i feel good,17
369,shoegaze,17
370,cheerful,16
371,Rock and Roll,16
372,60's,16
373,2010,16
374,Progressive House,16
375,20th Century,16
376,yes,16
377,Soundtracks,16
378,finnish,16
379,loved tracks,16
380,Drum and bass,16
381,hardcore,16
382,Jazz Vocal Tag,16
383,4 Star,16
384,Classical,16
385,4,16
386,rhythum and blues tag,16
387,Girl Rock,16
388,synth,16
389,vocal house,16
390,xynod,16
391,Melodic Death Metal,16
392,stonesoup,16
393,chanson francaise,16
394,names,15
395,brit pop,15
396,good music,15
397,linedance,15
398,pop punk,15
399,best of 2009,15
400,download,15
401,check out,15
402,NYC,15
403,stringtheory,15
404,heard on last-fm,15
405,solx,15
406,high,15
407,soul tag,15
408,classics,15
409,melodic trance,15
410,ethnic,15
411,mpb,15
412,amazing voice,15
413,Pop Music,15
414,catchy as hell,15
415,general pop,15
416,angry,15
417,uplifting trance,15
418,Psychedelic Rock,15
419,miianens playlist,15
420,strings,14
421,sixties,14
422,dancing,14
423,lush,14
424,drums,14
425,billboard number ones,14
426,1999,14
427,lovesongs,14
428,duet,14
429,ladies,14
430,it is party time,14
431,2004,14
432,pozytywne wibracje,14
433,major key tonality,14
434,Rainy Day,14
435,Workout,14
436,romance,14
437,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,14
438,latino,14
439,hypermusic,14
440,Sleep,14
441,european,14
442,warm,14
443,Emotional Adult Rock,14
444,best songs ever,14
445,Torquemada,14
446,me,14
447,Avant-Garde,14
448,geil,14
449,hit,14
450,doo wop,14
451,power pop,14
452,singer-songwriters,14
453,Fave,14
454,zajebiste,14
455,5,14
456,danceable,13
457,bouncy,13
458,witty,13
459,California,13
460,60s pop,13
461,West Coast swing,13
462,Post punk,13
463,loves it,13
464,good shit,13
465,glam,13
466,girly,13
467,best song ever,13
468,japanese,13
469,Garage Rock,13
470,streamable track wants,13
471,Power metal,13
472,unique,13
473,leapsandloved,13
474,to classify,13
475,I like,13
