,Tag,Frequency
0,pop,1121
1,rock,1111
2,alternative,743
3,favorites,682
4,Love,654
5,indie,539
6,singer-songwriter,538
7,00s,508
8,beautiful,508
9,Mellow,471
10,american,436
11,Awesome,425
12,dance,414
13,classic rock,394
14,alternative rock,381
15,chill,374
16,british,369
17,oldies,366
18,electronic,358
19,soul,352
20,chillout,350
21,Favourites,343
22,cool,337
23,sexy,318
24,folk,315
25,Favorite,312
26,90s,311
27,easy listening,309
28,acoustic,286
29,indie rock,281
30,favourite,280
31,party,276
32,80s,270
33,guitar,270
34,catchy,266
35,fun,263
36,pop rock,255
37,favorite songs,250
38,70s,250
39,sad,249
40,rnb,246
41,blues,237
42,jazz,234
43,happy,223
44,classic,223
45,melancholy,217
46,electronica,216
47,Ballad,214
48,loved,210
49,60s,200
50,amazing,198
51,Soundtrack,196
52,romantic,192
53,hard rock,191
54,seen live,189
55,soft rock,181
56,indie pop,175
57,country,173
58,upbeat,172
59,2000s,171
60,UK,170
61,sweet,167
62,USA,166
63,Favourite Songs,165
64,love songs,164
65,relax,163
66,love at first listen,162
67,memories,160
68,melancholic,159
69,Love it,158
70,relaxing,157
71,metal,152
72,piano,151
73,punk,151
74,summer,146
75,lounge,142
76,britpop,139
77,soft,138
78,lovely,138
79,good,137
80,love song,135
81,vocal,135
82,electro,133
83,smooth,130
84,rhythm and blues,130
85,great,130
86,english,130
87,downtempo,129
88,epic,129
89,new wave,126
90,funk,124
91,best,124
92,funky,122
93,ambient,121
94,Energetic,119
95,FUCKING AWESOME,119
96,experimental,118
97,slow,117
98,Progressive rock,114
99,Hip-Hop,113
100,cover,109
101,nice,108
102,nostalgia,107
103,emo,106
104,rock n roll,104
105,fav,102
106,77davez-all-tracks,100
107,top 40,98
108,great song,98
109,emotional,98
110,Good Stuff,97
111,Dreamy,96
112,psychedelic,95
113,live,95
114,blues rock,95
115,Disco,95
116,RB,94
117,punk rock,93
118,guilty pleasure,93
119,all the best,92
120,synthpop,91
121,dark,91
122,electropop,90
123,r&b,89
124,folk rock,89
125,heavy metal,88
126,atmospheric,88
127,Uplifting,87
128,Driving,85
129,urban,85
130,heard on Pandora,85
131,2008,84
132,perfect,84
133,2007,83
134,feel good,83
135,great lyrics,83
136,easy,83
137,calm,82
138,Guilty Pleasures,82
139,hip hop,81
140,House,81
141,songs I absolutely love,81
142,trip-hop,79
143,Alternative  Punk,79
144,brilliant,78
145,<3,78
146,Pop-Rock,78
147,groovy,77
148,Rock and Roll,77
149,close harmony,77
150,my favorite,76
151,covers,75
152,singer songwriter,75
153,50s,74
154,americana,74
155,adult contemporary,73
156,post-punk,73
157,world,71
158,2009,70
159,friendsofthekingofrummelpop,68
160,r and b,68
161,latin,68
162,cute,67
163,sex,67
164,sensual,66
165,alt rock,66
166,Retro,65
167,groove,65
168,drjazzmrfunkmusic,65
169,Canadian,65
170,Grunge,64
171,other,64
172,instrumental,63
173,1970s,63
174,vocal jazz,62
175,Radiotsar approved,62
176,Bittersweet,62
177,feelgood,62
178,i am a party girl here is my soundtrack,61
179,the best,61
180,ballads,61
181,major key tonality,60
182,club,60
183,Gothic,60
184,Psychedelic Rock,60
185,Favorite Artists,60
186,french,58
187,haunting,58
188,new,58
189,80's,58
190,chill out,57
191,melodic,57
192,acclaimed music top 3000,56
193,favs,56
194,swedish,56
195,motown,56
196,trance,56
197,GH10,55
198,1980s,55
199,powerful,55
200,pretty,55
201,rap,54
202,favorite by this singer,54
203,Smooth Jazz,54
204,best songs ever,54
205,synth pop,54
206,hot,53
207,reggae,53
208,Masterpiece,53
209,1990s,53
210,Faves,53
211,poprock,52
212,spanish,52
213,sing along,52
214,My pop music,51
215,jazzy,51
216,Neo-Soul,51
217,classics,51
218,Sentimental,51
219,vocals,50
220,a subtle use of vocal harmony,50
221,techno,50
222,Old School soul,50
223,ethereal,49
224,jazz vocal,49
225,england,49
226,funny,49
227,old school,48
228,girl power,48
229,soulful,48
230,nostalgic,48
231,german,48
232,My Favorites,48
233,classic country,48
234,folk-rock,47
235,industrial,46
236,Alt-country,46
237,energy,46
238,swing,46
239,indietronica,45
240,Soundtracks,45
241,Progressive,45
242,Garage Rock,45
243,trip hop,45
244,alternative metal,44
245,quirky,44
246,title is a full sentence,44
247,California,44
248,2003,44
249,my music,43
250,irish,43
251,hardcore,43
252,Rock  Roll,43
253,All time favourites,43
254,top artists,43
255,slow jams,43
256,australian,43
257,rockin,42
258,power pop,42
259,Like,42
260,glam rock,42
261,synth,42
262,lyrics,42
263,work,41
264,2006,41
265,2005,41
266,diva,41
267,intense,41
268,indie folk,41
269,fH Projex,40
270,political,40
271,night,40
272,names,40
273,chilled,40
274,60's,40
275,interesting,40
