,Tag,Frequency
0,rock,1121
1,pop,1093
2,alternative,760
3,favorites,710
4,Love,666
5,indie,560
6,singer-songwriter,523
7,00s,512
8,beautiful,495
9,american,473
10,Mellow,446
11,alternative rock,419
12,dance,405
13,Awesome,384
14,oldies,367
15,electronic,364
16,chillout,360
17,classic rock,347
18,Favorite,346
19,british,341
20,chill,330
21,Favourites,326
22,soul,323
23,cool,320
24,folk,315
25,sexy,303
26,indie rock,299
27,catchy,294
28,acoustic,291
29,easy listening,290
30,90s,289
31,favorite songs,281
32,pop rock,279
33,guitar,264
34,80s,263
35,fun,263
36,favourite,251
37,party,238
38,jazz,230
39,happy,230
40,blues,227
41,60s,227
42,sad,226
43,classic,222
44,rnb,222
45,melancholy,217
46,loved,215
47,70s,214
48,hard rock,213
49,upbeat,209
50,seen live,206
51,amazing,205
52,electronica,204
53,Ballad,201
54,Soundtrack,197
55,indie pop,194
56,romantic,193
57,melancholic,182
58,Favourite Songs,178
59,punk,174
60,relax,174
61,2000s,166
62,country,166
63,love songs,164
64,piano,164
65,relaxing,161
66,soft rock,158
67,summer,156
68,metal,155
69,vocal,151
70,memories,149
71,Love it,147
72,USA,146
73,smooth,146
74,good,142
75,love at first listen,141
76,UK,140
77,britpop,136
78,lounge,134
79,soft,133
80,experimental,132
81,slow,131
82,sweet,131
83,funk,130
84,downtempo,129
85,new wave,127
86,lovely,126
87,Progressive rock,124
88,ambient,123
89,english,123
90,epic,119
91,great,118
92,nice,118
93,best,115
94,psychedelic,115
95,cover,114
96,atmospheric,113
97,rock n roll,112
98,Dreamy,112
99,Driving,110
100,r&b,109
101,rhythm and blues,108
102,Energetic,108
103,dark,108
104,live,108
105,nostalgia,107
106,Hip-Hop,107
107,punk rock,107
108,funky,106
109,fav,103
110,heard on Pandora,100
111,top 40,99
112,blues rock,97
113,electro,97
114,emo,96
115,guilty pleasure,95
116,feel good,94
117,Good Stuff,93
118,Disco,93
119,great song,92
120,folk rock,89
121,77davez-all-tracks,86
122,songs I absolutely love,86
123,hip hop,86
124,covers,86
125,post-punk,85
126,close harmony,84
127,FUCKING AWESOME,83
128,cute,83
129,Pop-Rock,83
130,50s,82
131,Rock and Roll,81
132,electropop,80
133,sensual,80
134,Guilty Pleasures,80
135,synthpop,80
136,RB,79
137,great lyrics,79
138,easy,79
139,brilliant,79
140,calm,79
141,love song,78
142,all the best,78
143,Alternative  Punk,78
144,My pop music,77
145,heavy metal,77
146,trip-hop,76
147,alt rock,75
148,groovy,75
149,Uplifting,74
150,2007,74
151,americana,73
152,world,73
153,Progressive,72
154,urban,72
155,feelgood,69
156,Psychedelic Rock,69
157,vocal jazz,69
158,my favorite,68
159,<3,68
160,the best,68
161,techno,67
162,nostalgic,67
163,singer songwriter,67
164,House,67
165,emotional,66
166,instrumental,65
167,perfect,65
168,hot,65
169,2008,65
170,Gothic,65
171,adult contemporary,64
172,club,64
173,rap,64
174,friendsofthekingofrummelpop,63
175,r and b,63
176,melodic,63
177,ethereal,63
178,Favorite Artists,62
179,ballads,62
180,sex,62
181,pretty,62
182,Grunge,61
183,motown,61
184,synth pop,60
185,Canadian,60
186,2009,59
187,1960s,59
188,latin,59
189,My Favorites,59
190,trance,59
191,drjazzmrfunkmusic,59
192,major key tonality,59
193,haunting,58
194,Retro,58
195,Bittersweet,57
196,80's,57
197,folk-rock,56
198,classic country,56
199,acclaimed music top 3000,56
200,jazz vocal,56
201,powerful,55
202,Smooth Jazz,54
203,favorite by this singer,53
204,classics,53
205,Old School soul,52
206,slow jams,52
207,Radiotsar approved,51
208,vocals,51
209,german,50
210,Like,49
211,spanish,49
212,jazzy,49
213,1970s,49
214,funny,49
215,interesting,49
216,lyrics,49
217,best songs ever,49
218,poprock,49
219,Jills Station,49
220,favs,49
221,groove,48
222,swedish,48
223,Scottish,48
224,1980s,48
225,2005,48
226,reggae,48
227,new,47
228,intense,47
229,hardcore,47
230,french,46
231,Gothic Metal,45
232,title is a full sentence,45
233,top artists,45
234,england,45
235,swing,45
236,alternative metal,45
237,Alt-country,45
238,energy,44
239,other,44
240,RockPop,44
241,Gothic Rock,44
242,1990s,44
243,GH10,43
244,soulful,43
245,Soundtrack Of My Life,43
246,60's,43
247,All time favourites,43
248,girl power,42
249,rockabilly,42
250,sing along,42
251,Faves,42
252,Neo-Soul,41
253,genius,41
254,Lo-Fi,41
255,industrial,41
256,a subtle use of vocal harmony,40
257,moody,40
258,Garage Rock,40
259,classic soul,40
260,out of our heads,40
261,Rock  Roll,39
262,new york,39
263,quiet,39
264,morning,39
265,old school,39
266,handclaps,39
267,1,39
268,freedom,39
269,political,39
270,soothing,38
271,australian,38
272,pop punk,38
273,extensive vamping,37
274,indietronica,37
275,download,37
276,chill out,37
277,UK top 40,37
278,glam rock,37
279,i am a party girl here is my soundtrack,37
280,my music,37
281,irish,37
282,power pop,36
283,2004,36
284,annymix,36
285,Masterpiece,36
286,California,36
287,brit pop,36
288,heartbreak,35
289,best songs of the 00s,35
290,angry,35
291,synth,35
292,diva,35
293,Sentimental,35
294,art rock,35
295,malloy2000 playlist - top songs - classical to metal,35
296,makes me happy,35
297,drums,35
298,late night,35
299,2006,34
300,Brems Tagg radio,34
301,good song,34
302,british rock,34
303,vocalization,34
304,good music,34
305,indie folk,34
306,2002,33
307,Electro Pop,33
308,night,33
309,alternative pop,33
310,yeah,33
311,I love this song,33
312,all time favorites,33
313,legend,33
314,vocal trance,33
315,gute laune,33
316,sixties,33
317,Progressive metal,33
318,best song ever,33
319,blues-rock,32
320,fast,32
321,a vocal-centric aesthetic,32
322,winter,32
323,solx,32
324,slgdmbestof,32
325,tantotempotaste,32
326,scandinavian,32
327,rockin,32
328,Radio,32
329,hiphop,31
330,dance pop,31
331,danceable,31
332,modern rock,31
333,2giveme5,31
334,goth,31
335,new age,31
336,good shit,31
337,post-grunge,31
338,trip hop,31
339,quiet storm,31
340,dream pop,31
341,deutsch,31
342,personal favourites,30
343,Dream,30
344,names,30
345,addictive,30
346,High School,30
347,christian,30
348,billboard number ones,30
349,4,30
350,minor key tonality,30
351,aitch,30
352,garage,30
353,2001,30
354,fH Projex,30
355,linedance,30
356,Post punk,30
357,World Music,30
358,dance-pop,29
359,bass,29
360,lacrimaindarkness,29
361,latin pop,29
362,country rock,29
363,relaxed,29
364,wow,29
365,depressing,29
366,1950s,29
367,ska,29
368,heavy,29
369,to classify,29
370,guitar virtuoso,29
371,I like,29
372,Nu Metal,29
373,Emotional Adult Rock,28
374,italian,28
375,powerpop,28
376,favorite song,28
377,50's,28
378,90s Rock,28
379,Makes Me Smile,28
380,lovesongs,28
381,Southern Rock,28
382,songs i love,28
383,Adult Alternative,28
384,eurodance,28
385,Pop Life,27
386,popular,27
387,electro-pop,27
388,5,27
389,Noah Eatons All-Time Favorite Songs,27
390,chilled,27
391,beat,27
392,80s Pop,27
393,Guitar Solo,27
394,piano rock,27
395,divas,26
396,hypnotic,26
397,celtic,26
398,Classical,26
399,acid jazz,26
400,doo wop,26
401,dramatic,26
402,darkwave,26
403,2010,26
404,attitude,26
405,2003,26
406,NYC,26
407,slgdm,26
408,british invasion,26
409,Sleep,26
410,music,26
411,strings,25
412,canada,25
413,post-rock,25
414,slowjamz,25
415,eighties,25
416,quirky,25
417,favourite tracks,25
418,Fusion,25
419,singer,25
420,positive,25
421,melodic metal,25
422,Great Lyricists,25
423,norwegian,25
424,loved tracks,25
425,rex ferric faves,25
426,20th Century,25
427,Neo Soul,25
428,70's,24
429,shoegaze,24
430,fhNotBad,24
431,all time faves,24
432,remix,24
433,Playful,24
434,album rock,24
435,childhood,24
436,i feel good,24
437,-favorites-,24
438,america,24
439,performed on top of the pops,24
440,rock ballad,24
441,Workout,24
442,chanson,24
443,1999,24
444,Awesome Guitar Jams,24
445,excellent,24
446,repetitive melodic phrasing,24
447,top 2000,23
448,bubblegum,23
449,BeatbabeBop selection,23
450,cheerful,23
451,emotive,23
452,90's,23
453,Soundtracks,23
454,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,23
455,super,23
456,gh 3,23
457,us,23
458,trippy,23
459,spotify,23
460,power,23
461,buy,23
462,Sweden,23
463,jukebox heaven,23
464,violin,23
465,yes,23
466,brazilian,23
467,golden oldies,23
468,most loved,23
469,brit rock,23
470,christian rock,23
471,songwriter,23
472,temazo de tres pares de cojones,22
473,ik ben,22
474,3 star,22
475,life,22
476,sunday morning,22
477,romantic tension,22
478,top,22
479,best songs of the 80s,22
480,my soundtrack,22
481,crossover,22
482,chanson francaise,22
483,60s Gold,22
484,crooners,22
485,great songs,22
486,party music,22
487,european,22
488,drugs,22
489,chaser i,22
490,mixed acoustic and electric instrumentation,22
491,web-found,22
492,new romantic,22
493,finnish,22
494,f singer-songwriter,21
495,My Country,21
496,me,21
497,girl group,21
498,Brit,21
499,ok,21
500,Vocal Music,21
501,albums I own,21
502,catchy as hell,21
503,Coldplay,21
504,mild rhythmic syncopation,21
