,Tag,Frequency
0,pop,1178
1,rock,1174
2,alternative,795
3,favorites,743
4,Love,677
5,indie,590
6,00s,549
7,singer-songwriter,533
8,beautiful,509
9,american,469
10,dance,464
11,Mellow,437
12,Awesome,436
13,alternative rock,427
14,british,391
15,chillout,379
16,chill,378
17,oldies,371
18,electronic,366
19,soul,358
20,classic rock,350
21,Favourites,347
22,Favorite,346
23,indie rock,336
24,90s,331
25,cool,330
26,sexy,323
27,easy listening,316
28,catchy,305
29,80s,297
30,acoustic,295
31,favourite,284
32,pop rock,277
33,folk,275
34,fun,273
35,favorite songs,268
36,guitar,259
37,party,257
38,sad,252
39,melancholy,251
40,jazz,250
41,rnb,240
42,happy,238
43,electronica,237
44,romantic,225
45,70s,223
46,classic,221
47,seen live,220
48,Soundtrack,220
49,loved,219
50,Ballad,215
51,60s,213
52,hard rock,203
53,blues,202
54,amazing,199
55,upbeat,199
56,relax,197
57,indie pop,191
58,melancholic,188
59,Love it,187
60,soft rock,185
61,love songs,184
62,USA,179
63,Favourite Songs,177
64,smooth,174
65,piano,174
66,punk,173
67,2000s,173
68,country,170
69,relaxing,166
70,slow,166
71,good,165
72,britpop,163
73,nice,160
74,summer,159
75,english,157
76,funk,156
77,soft,151
78,memories,151
79,UK,145
80,metal,145
81,sweet,144
82,lovely,142
83,ambient,139
84,Hip-Hop,137
85,vocal,137
86,new wave,136
87,love at first listen,135
88,best,134
89,lounge,132
90,experimental,132
91,rhythm and blues,130
92,funky,128
93,great,127
94,downtempo,126
95,love song,124
96,cover,120
97,Progressive rock,120
98,rock n roll,119
99,FUCKING AWESOME,117
100,Energetic,116
101,electro,116
102,Disco,115
103,epic,115
104,emo,113
105,punk rock,112
106,live,110
107,nostalgia,110
108,Dreamy,108
109,Good Stuff,106
110,top 40,105
111,post-punk,105
112,Driving,104
113,hip hop,101
114,dark,99
115,r&b,99
116,great lyrics,99
117,covers,98
118,psychedelic,97
119,groovy,96
120,guilty pleasure,96
121,Guilty Pleasures,95
122,atmospheric,94
123,fav,93
124,feel good,90
125,2008,88
126,RB,88
127,great song,87
128,trip-hop,85
129,urban,85
130,folk rock,85
131,songs I absolutely love,84
132,Rock and Roll,84
133,all the best,83
134,2007,82
135,77davez-all-tracks,82
136,heavy metal,82
137,emotional,82
138,Alternative  Punk,79
139,close harmony,79
140,<3,79
141,electropop,79
142,rap,78
143,House,78
144,Uplifting,78
145,synthpop,77
146,easy,77
147,calm,77
148,techno,76
149,blues rock,75
150,brilliant,74
151,my favorite,74
152,world,74
153,cute,74
154,groove,73
155,Grunge,72
156,r and b,72
157,50s,71
158,Pop-Rock,71
159,ballads,71
160,latin,71
161,adult contemporary,71
162,club,70
163,Canadian,69
164,the best,68
165,alt rock,68
166,heard on Pandora,68
167,nostalgic,67
168,major key tonality,67
169,Gothic,67
170,jazzy,67
171,sensual,67
172,singer songwriter,66
173,Progressive,66
174,Faves,66
175,perfect,66
176,2009,65
177,drjazzmrfunkmusic,65
178,Smooth Jazz,65
179,other,64
180,sex,64
181,hot,64
182,feelgood,64
183,Radiotsar approved,63
184,melodic,63
185,vocal jazz,62
186,genius,62
187,poprock,61
188,chill out,61
189,Retro,60
190,My Favorites,60
191,fH Projex,59
192,GH10,59
193,sing along,59
194,instrumental,58
195,friendsofthekingofrummelpop,58
196,americana,58
197,80's,58
198,pretty,58
199,new,58
200,i am a party girl here is my soundtrack,57
201,ethereal,57
202,Soundtrack Of My Life,57
203,rockin,56
204,My pop music,56
205,spanish,56
206,reggae,56
207,funny,56
208,favorite by this singer,55
209,swedish,55
210,synth pop,55
211,Favorite Artists,55
212,acclaimed music top 3000,54
213,jazz vocal,54
214,powerful,54
215,energy,53
216,angry,53
217,trance,53
218,pop punk,52
219,Psychedelic Rock,52
220,a subtle use of vocal harmony,51
221,german,51
222,favs,50
223,dance pop,50
224,Neo-Soul,50
225,classic country,50
226,Garage Rock,50
227,UK top 40,50
228,1980s,50
229,haunting,50
230,vocals,49
231,Like,49
232,slow jams,49
233,swing,49
234,1970s,49
235,1960s,49
236,soulful,48
237,french,48
238,2006,48
239,vocalization,48
240,Old School soul,48
241,1990s,48
242,Bittersweet,47
243,Masterpiece,47
244,interesting,47
245,trip hop,47
246,extensive vamping,46
247,soothing,46
248,best songs ever,46
249,moody,46
250,diva,46
251,old school,45
252,ik ben,45
253,glam rock,45
254,sixties,44
255,best songs of the 00s,44
256,All time favourites,44
257,Gothic Rock,44
258,classic soul,43
259,gute laune,43
260,irish,43
261,alternative metal,43
262,names,43
263,Gothic Metal,43
264,motown,43
265,girl power,42
266,60's,42
267,California,42
268,australian,42
269,england,42
270,loved tracks,42
271,indie folk,42
272,folk-rock,42
273,2005,42
274,I like,41
275,hardcore,41
276,power pop,41
277,night,41
278,classics,41
279,bass,40
280,late night,40
281,tantotempotaste,40
282,addictive,40
283,acid jazz,40
284,chilled,40
285,political,39
286,yeah,39
287,hiphop,39
288,Soundtracks,39
289,intense,39
290,goth,39
291,heartbreak,38
292,top artists,38
293,2003,38
294,4,38
295,a vocal-centric aesthetic,38
296,synth,38
297,quirky,38
298,RockPop,37
299,me,37
300,good music,37
301,80s Pop,37
302,drums,37
303,aitch,37
304,lyrics,37
305,good shit,37
306,christian,37
307,favorite song,36
308,rock ballad,36
309,Sentimental,36
310,title is a full sentence,36
311,quiet storm,35
312,alternative pop,35
313,2004,35
314,teen pop,35
315,favouritestreamable,35
316,attitude,35
317,Makes Me Smile,35
318,eurodance,35
319,ska,35
320,my music,35
321,brit pop,35
322,art rock,35
323,scandinavian,35
324,Alt-country,35
325,dramatic,35
326,mild rhythmic syncopation,35
327,linedance,34
328,Jills Station,34
329,music,34
330,Adult Alternative,34
331,makes me happy,34
332,indietronica,34
333,NYC,34
334,Favorite Bands,34
335,Excellent tune,34
336,best song ever,33
337,freedom,33
338,piano rock,33
339,Post punk,33
340,industrial,33
341,life,33
342,Dream,33
343,super,33
344,minor key tonality,33
345,Black,33
346,good song,33
347,symphonic metal,33
348,Scottish,33
349,fon,32
350,annymix,32
351,handclaps,32
352,lovesongs,32
353,Southern Rock,32
354,top,32
355,musicspirit,32
356,new york,32
357,Nu Metal,31
358,1997,31
359,brit rock,31
360,work,31
361,Neo Soul,31
362,5,31
363,Workout,31
364,garage,31
365,soul tag,31
366,all time favorites,31
367,melodic metal,31
368,golden oldies,30
369,out of our heads,30
370,songwriter,30
371,Progressive metal,30
372,World Music,30
373,70's,30
374,dance-pop,30
375,download,30
376,Acoustic Rock,30
377,romance,30
378,billboard number ones,30
379,great songs,30
380,High School,30
381,Voice,30
382,Fusion,30
383,excellent,29
384,breakup,29
385,powerpop,29
386,chick rock,29
387,Lo-Fi,29
388,quiet,29
389,heavy,29
390,2giveme5,29
391,Brems Tagg radio,29
392,romantic tension,29
393,kot,29
394,my soundtrack,29
395,winter,29
396,darkwave,29
397,depressing,29
398,bouncy,28
399,Awesome Guitar Jams,28
400,4 Stars,28
401,2002,28
402,90's,28
403,20th Century,28
404,solx,28
405,san francisco,28
406,popular,28
407,doo wop,28
408,Rock  Roll,28
409,acoustic rhythm guitars,28
410,repetitive melodic phrasing,27
411,pop music tag,27
412,top 2000,27
413,personal favourites,27
414,usa hot 100 number one hit,27
415,heartache,27
416,1,27
417,legend,27
418,vocal trance,27
419,eighties,27
420,best songs of the 80s,27
421,Pop Life,27
422,wow,27
423,90s Rock,27
424,dream pop,26
425,celtic,26
426,like it,26
427,favorite by this group,26
428,newbest,26
429,albums I own,26
430,laptop,26
431,rockabilly,26
432,midbest,26
433,post-grunge,26
434,brazilian,26
435,gh fgh,26
436,singer,26
437,60s Gold,26
438,lol,26
439,remix,26
440,2000,26
441,lush,25
442,hits,25
443,depression,25
444,Power ballad,25
445,Sleep,25
446,hypnotic,25
447,angst,25
448,Classical,25
449,mixed acoustic and electric instrumentation,25
450,r'n'b,25
451,performed on top of the pops,25
452,leapsandloved,25
453,affirming,25
454,gorgeous,25
455,Great Lyricists,25
456,british rock,25
457,trippy,25
458,Perfection,25
459,screamo,25
460,morning,24
461,Radio,24
462,songs i love,24
463,Power metal,24
464,danceable,24
465,malloy2000 playlist - top songs - classical to metal,24
466,brasil,24
467,singalong,24
468,rain,24
469,blues-rock,24
470,sad songs,24
471,3 star,24
472,peaceful,24
473,blingtacular,24
474,1995,24
475,gospel,24
476,lyricism,24
477,new age,24
478,weird,24
479,Europop,24
480,Rainy Day,24
481,chanson,24
482,positive,24
483,i feel good,24
484,I love this song,24
485,girls,24
486,electro-pop,24
487,favourite tracks,24
488,christmas,24
489,de todo mio favoritos,24
490,bestallof,23
491,web-found,23
492,mushy,23
493,crowe,23
494,1996,23
495,cover songs,23
496,new romantic,23
497,check out,23
498,deutsch,23
499,light,23
500,one hit wonder,23
501,strings,23
502,Electroclash,23
503,sonic rock,23
504,electric rock instrumentation,23
505,influential,23
506,special to me songs,23
507,2001,23
508,west coast,23
