,Tag,Frequency
0,pop,815
1,rock,596
2,alternative,445
3,singer-songwriter,400
4,Love,397
5,indie,378
6,favorites,378
7,dance,368
8,00s,356
9,electronic,339
10,beautiful,334
11,chillout,305
12,Mellow,284
13,soul,281
14,sexy,260
15,chill,251
16,folk,241
17,american,229
18,jazz,225
19,rnb,216
20,90s,213
21,electronica,204
22,british,189
23,Awesome,187
24,cool,183
25,party,175
26,Favorite,170
27,catchy,169
28,alternative rock,164
29,Favourites,163
30,acoustic,160
31,easy listening,159
32,80s,158
33,fun,153
34,oldies,151
35,indie rock,150
36,indie pop,142
37,vocal,141
38,relax,138
39,sad,136
40,lounge,136
41,melancholy,135
42,favourite,133
43,happy,128
44,favorite songs,126
45,Ballad,125
46,romantic,123
47,pop rock,122
48,ambient,117
49,piano,108
50,trip-hop,108
51,country,107
52,blues,106
53,downtempo,106
54,70s,105
55,funk,103
56,melancholic,102
57,relaxing,102
58,Dreamy,97
59,loved,97
60,soft,97
61,experimental,96
62,upbeat,96
63,seen live,96
64,sweet,95
65,love songs,93
66,classic,93
67,lovely,92
68,summer,91
69,Disco,91
70,punk,91
71,slow,90
72,Soundtrack,90
73,amazing,89
74,classic rock,88
75,USA,88
76,2000s,87
77,electro,87
78,cover,87
79,english,86
80,guitar,84
81,60s,83
82,love at first listen,83
83,nice,83
84,funky,82
85,atmospheric,81
86,metal,80
87,smooth,80
88,drjazzmrfunkmusic,79
89,Love it,78
90,new wave,77
91,Hip-Hop,77
92,House,74
93,Favourite Songs,73
94,soft rock,73
95,good,72
96,best,71
97,trance,71
98,top 40,71
99,covers,70
100,UK,70
101,Guilty Pleasures,69
102,heard on Pandora,69
103,hip hop,69
104,sensual,68
105,world,67
106,memories,67
107,emotional,66
108,RB,66
109,rhythm and blues,65
110,love song,65
111,great,65
112,urban,65
113,feel good,64
114,electropop,63
115,guilty pleasure,63
116,vocal jazz,63
117,dark,63
118,Canadian,62
119,club,62
120,techno,62
121,r&b,61
122,fav,61
123,synthpop,60
124,favorite by this singer,60
125,r and b,58
126,Smooth Jazz,57
127,cute,57
128,epic,57
129,britpop,56
130,punk rock,56
131,Energetic,55
132,songs I absolutely love,55
133,girl power,54
134,groovy,53
135,hot,52
136,jazz vocal,52
137,2009,51
138,pretty,51
139,latin,51
140,ethereal,51
141,brilliant,50
142,Uplifting,49
143,post-punk,49
144,2008,49
145,perfect,48
146,sex,48
147,jazzy,48
148,german,47
149,chill out,46
150,easy,46
151,folk rock,46
152,calm,46
153,psychedelic,46
154,2007,46
155,haunting,45
156,vocal trance,45
157,french,45
158,Neo-Soul,44
159,out of our heads,44
160,eurodance,44
161,trip hop,44
162,adult contemporary,43
163,diva,43
164,motown,43
165,live,43
166,swedish,42
167,groove,41
168,dream pop,41
169,soulful,41
170,Gothic,41
171,dance-pop,40
172,Driving,40
173,Progressive rock,40
174,friendsofthekingofrummelpop,40
175,vocalization,39
176,nostalgia,38
177,Pop-Rock,38
178,hard rock,38
179,instrumental,38
180,dance pop,38
181,new,37
182,Favorite Artists,37
183,<3,37
184,all the best,37
185,Gothic Metal,37
186,alternative pop,36
187,UK top 40,35
188,top,35
189,emo,35
190,Good Stuff,35
191,nu jazz,35
192,singer songwriter,35
193,remix,34
194,Retro,34
195,attitude,34
196,musicspirit,33
197,Alternative  Punk,33
198,folk-rock,32
199,great lyrics,32
200,spanish,32
201,Old School soul,32
202,synth pop,32
203,indie folk,32
204,irish,32
205,americana,32
206,rock n roll,31
207,sing along,31
208,ballads,31
209,reggae,31
210,nostalgic,31
211,acid jazz,30
212,alt rock,30
213,swing,30
214,rap,30
215,celtic,30
216,loneliness after dusk,30
217,romantic tension,29
218,melodic,29
219,favs,29
220,scandinavian,29
221,slow jams,29
222,i am a party girl here is my soundtrack,29
223,My pop music,29
224,energy,28
225,powerful,28
226,chilled,28
227,77davez-all-tracks,28
228,My Favorites,28
229,1990s,28
230,I like,28
231,Lo-Fi,28
232,Alt-country,28
233,gute laune,28
234,other,28
235,Voice,27
236,girls,27
237,good song,27
238,Bossa Nova,27
239,funny,27
240,teen pop,27
241,my music,27
242,deutsch,27
243,interesting,27
244,Bittersweet,27
245,the best,27
246,vocals,27
247,heavy metal,27
248,World Music,27
249,Neo Soul,27
250,2005,26
251,winter,26
252,Gothic Rock,26
253,riot grrrl,26
254,old school,26
255,pozytywne wibracje,26
256,Sentimental,26
257,2006,26
258,1970s,25
259,electro-pop,25
260,Progressive,25
261,classic soul,25
262,sleek,25
263,australian,25
264,chick rock,25
265,pop music tag,25
266,Grunge,25
267,Girl Groups,24
268,50s,24
269,Sleep,24
270,2004,24
271,best songs of the 00s,24
272,indietronica,24
273,Electroclash,24
274,brasil,24
275,Scottish,23
276,symphonic metal,23
277,close harmony,23
278,great song,23
279,Masterpiece,23
280,4,23
281,romance,23
282,new age,23
283,divas,23
284,night,23
285,bouncy,23
286,Soundtrack Of My Life,22
287,feelgood,22
288,favorite song,22
289,FUCKING AWESOME,22
290,-favorites-,22
291,soothing,22
292,goth,22
293,Jills Station,22
294,influential,22
295,brazilian,22
296,girl group,22
297,late night,22
298,morning,22
299,poprock,22
300,triphop,22
301,industrial,22
302,italian,22
303,addictive,21
304,relaxed,21
305,kot,21
306,peaceful,21
307,Fusion,21
308,blues rock,21
309,lyrics,21
310,Europop,21
311,intense,21
312,lush,21
313,beautiful voice,21
314,mpb,21
315,r'n'b,21
316,Like,21
317,personal favourites,21
318,hardcore,21
319,miianens playlist,20
320,1980s,20
321,5,20
322,classic country,20
323,loves it,20
324,top artists,20
325,tantotempotaste,20
326,heartbreak,20
327,quiet storm,20
328,check out,20
329,Foxy Lady,20
330,popular,19
331,new york,19
332,yeah,19
333,RockPop,19
334,darkwave,19
335,angry,19
336,80's,19
337,fon,19
338,affirming,19
339,soul tag,19
340,best songs ever,19
341,my favorite,19
342,hypermusic,19
343,Electro Pop,19
344,Soundtracks,19
345,annymix,19
346,girlish,19
347,death metal,19
348,my soundtrack,18
349,synth,18
350,power pop,18
351,woman,18
352,positive,18
353,latin pop,18
354,post-rock,18
355,-chill-trip-lounge-down-,18
356,Pop Life,18
357,depressing,18
358,handclaps,18
359,rex ferric faves,18
360,work,18
361,lovesongs,18
362,england,18
363,norwegian,18
364,2001,18
365,Pop Music,18
366,quiet,18
367,art rock,18
368,Power metal,18
369,garage,18
370,Dark metal,18
371,like it,18
372,me,18
373,women,18
374,gotanygoodmusic,18
375,nu-jazz,18
376,Progressive metal,18
377,all time faves,17
378,bubblegum,17
379,singer,17
380,christmas,17
381,metro downtempo,17
382,High School,17
383,shoegaze,17
384,chanson francaise,17
385,1,17
386,20th Century,17
387,good music,17
388,loved tracks,17
389,unique,17
390,California,17
391,Adult Alternative,17
392,progressive trance,17
393,clean,17
394,best of 2009,17
395,NYC,17
396,moody,17
397,pop dance,17
398,hiphop,17
399,cover songs,17
400,web-found,17
401,laptop,17
402,rhythum and blues tag,17
403,Classical,17
404,soul and rnb classics,16
405,hit,16
406,genius,16
407,Dancemania,16
408,Sweden,16
409,LOVE LOVE LOVE,16
410,tangy,16
411,emotive,16
