,Tag,Frequency
0,rock,1135
1,pop,1094
2,alternative,727
3,favorites,685
4,Love,647
5,indie,565
6,00s,510
7,singer-songwriter,498
8,beautiful,483
9,Mellow,444
10,dance,439
11,Awesome,420
12,american,420
13,alternative rock,391
14,electronic,376
15,oldies,363
16,Favourites,353
17,british,347
18,classic rock,346
19,soul,345
20,chillout,337
21,cool,328
22,Favorite,325
23,indie rock,312
24,sexy,312
25,chill,311
26,90s,307
27,folk,292
28,acoustic,286
29,catchy,278
30,80s,276
31,easy listening,275
32,guitar,260
33,favourite,252
34,sad,252
35,favorite songs,251
36,electronica,251
37,jazz,249
38,fun,244
39,party,243
40,happy,240
41,pop rock,234
42,rnb,233
43,loved,228
44,melancholy,226
45,blues,225
46,70s,216
47,amazing,213
48,classic,206
49,60s,205
50,indie pop,187
51,relax,185
52,hard rock,185
53,Ballad,181
54,romantic,181
55,seen live,178
56,Soundtrack,177
57,melancholic,172
58,metal,169
59,punk,169
60,upbeat,164
61,soft rock,164
62,UK,160
63,2000s,160
64,USA,159
65,sweet,158
66,Love it,157
67,smooth,156
68,relaxing,152
69,english,152
70,piano,151
71,love songs,150
72,Favourite Songs,150
73,funk,149
74,vocal,144
75,summer,144
76,country,142
77,lounge,141
78,memories,140
79,good,140
80,slow,139
81,britpop,136
82,ambient,133
83,nostalgia,132
84,rhythm and blues,129
85,experimental,129
86,funky,128
87,rock n roll,127
88,soft,126
89,love at first listen,126
90,Hip-Hop,126
91,downtempo,125
92,great,125
93,electro,124
94,Disco,123
95,cover,121
96,lovely,119
97,best,118
98,nice,116
99,new wave,114
100,emo,113
101,live,112
102,epic,108
103,Good Stuff,108
104,punk rock,106
105,fav,104
106,dark,103
107,Progressive rock,103
108,top 40,103
109,r&b,103
110,Dreamy,102
111,FUCKING AWESOME,102
112,love song,100
113,RB,100
114,psychedelic,96
115,Energetic,92
116,songs I absolutely love,91
117,heavy metal,91
118,House,90
119,hip hop,89
120,groovy,89
121,brilliant,88
122,trip-hop,88
123,folk rock,88
124,heard on Pandora,88
125,all the best,88
126,easy,85
127,synthpop,84
128,blues rock,84
129,Rock and Roll,83
130,great song,82
131,feel good,81
132,great lyrics,81
133,singer songwriter,80
134,Pop-Rock,80
135,close harmony,79
136,calm,79
137,emotional,79
138,guilty pleasure,79
139,r and b,79
140,Driving,78
141,atmospheric,78
142,americana,77
143,urban,76
144,Alternative  Punk,76
145,2007,75
146,covers,75
147,77davez-all-tracks,75
148,Guilty Pleasures,73
149,groove,73
150,world,71
151,drjazzmrfunkmusic,70
152,2009,70
153,2008,69
154,rap,69
155,Gothic,69
156,latin,69
157,friendsofthekingofrummelpop,69
158,Uplifting,69
159,50s,67
160,Retro,67
161,cute,67
162,alt rock,67
163,Canadian,67
164,adult contemporary,67
165,electropop,67
166,80's,66
167,post-punk,66
168,instrumental,65
169,the best,64
170,vocals,64
171,perfect,64
172,Smooth Jazz,64
173,ballads,63
174,new,63
175,<3,62
176,My Favorites,61
177,major key tonality,60
178,sex,60
179,soulful,60
180,melodic,60
181,sensual,60
182,vocal jazz,59
183,club,59
184,Progressive,59
185,jazzy,59
186,Old School soul,58
187,techno,58
188,Favorite Artists,58
189,synth pop,57
190,Masterpiece,57
191,german,57
192,hot,57
193,haunting,57
194,jazz vocal,56
195,swing,56
196,1980s,56
197,poprock,55
198,Faves,55
199,chill out,55
200,Grunge,55
201,Psychedelic Rock,55
202,pretty,54
203,lyrics,53
204,other,53
205,my favorite,53
206,french,52
207,powerful,52
208,alternative metal,51
209,motown,51
210,trance,51
211,spanish,51
212,swedish,51
213,feelgood,51
214,UK top 40,51
215,folk-rock,51
216,My pop music,50
217,favorite by this singer,50
218,genius,50
219,my music,49
220,hardcore,49
221,ethereal,49
222,1990s,49
223,night,49
224,1970s,49
225,quirky,49
226,england,48
227,Garage Rock,48
228,2005,48
229,nostalgic,47
230,pop punk,47
231,title is a full sentence,47
232,indietronica,47
233,heartbreak,46
234,i am a party girl here is my soundtrack,46
235,acclaimed music top 3000,46
236,slow jams,46
237,classic country,46
238,intense,46
239,GH10,46
240,a subtle use of vocal harmony,46
241,1960s,46
242,synth,46
243,rockabilly,45
244,classics,45
245,funny,45
246,heavy,45
