,Tag,Frequency
0,pop,792
1,rock,576
2,alternative,456
3,indie,418
4,favorites,401
5,Love,400
6,singer-songwriter,387
7,00s,352
8,dance,345
9,electronic,342
10,beautiful,331
11,chillout,304
12,soul,283
13,Mellow,279
14,sexy,260
15,folk,230
16,chill,229
17,american,215
18,90s,212
19,Awesome,201
20,british,201
21,jazz,200
22,electronica,198
23,Favorite,189
24,rnb,188
25,alternative rock,186
26,cool,183
27,easy listening,176
28,acoustic,164
29,Favourites,162
30,catchy,158
31,indie rock,152
32,fun,152
33,indie pop,151
34,sad,149
35,relax,134
36,party,132
37,melancholy,132
38,ambient,131
39,favourite,129
40,happy,125
41,seen live,125
42,80s,122
43,favorite songs,122
44,pop rock,122
45,oldies,121
46,Ballad,121
47,country,117
48,downtempo,115
49,relaxing,113
50,vocal,113
51,sweet,111
52,amazing,111
53,melancholic,109
54,lounge,109
55,romantic,109
56,piano,106
57,2000s,106
58,electro,101
59,soft,101
60,trip-hop,99
61,punk,96
62,smooth,96
63,loved,95
64,blues,95
65,love at first listen,94
66,Soundtrack,92
67,cover,91
68,love songs,90
69,experimental,90
70,Love it,89
71,slow,89
72,classic rock,88
73,nice,87
74,upbeat,84
75,60s,83
76,summer,83
77,lovely,83
78,english,82
79,Hip-Hop,82
80,70s,82
81,USA,81
82,House,81
83,classic,80
84,metal,80
85,guitar,78
86,UK,77
87,Disco,77
88,good,77
89,Dreamy,77
90,dark,77
91,2008,73
92,r&b,73
93,memories,71
94,Favourite Songs,71
95,cute,70
96,funk,70
97,world,70
98,sensual,68
99,atmospheric,68
100,RB,66
101,funky,66
102,soft rock,64
103,rhythm and blues,64
104,guilty pleasure,63
105,electropop,63
106,trance,61
107,synthpop,60
108,vocal jazz,59
109,Guilty Pleasures,58
110,feel good,58
111,top 40,58
112,covers,57
113,Canadian,57
114,hip hop,57
115,french,57
116,girl power,57
117,2009,56
118,fav,55
119,Good Stuff,55
120,love song,55
121,Energetic,55
122,drjazzmrfunkmusic,54
123,jazzy,54
124,britpop,54
125,calm,53
126,Gothic,53
127,urban,52
128,epic,52
129,latin,52
130,instrumental,52
131,nostalgia,52
132,punk rock,51
133,haunting,51
134,club,50
135,folk rock,50
136,songs I absolutely love,50
137,r and b,50
138,new wave,50
139,trip hop,49
140,great,49
141,2007,48
142,ethereal,48
143,sex,47
144,great lyrics,47
145,hot,47
146,german,47
147,ballads,46
148,groovy,46
149,favorite by this singer,46
150,swedish,46
151,easy,45
152,best,45
153,techno,45
154,Gothic Metal,45
155,Smooth Jazz,45
156,emotional,44
157,hard rock,44
158,post-punk,43
159,live,43
160,jazz vocal,43
161,new,43
162,emo,42
163,groove,42
164,adult contemporary,42
165,<3,41
166,pretty,41
167,diva,41
168,singer songwriter,40
169,out of our heads,39
170,night,39
171,Bittersweet,39
172,heavy metal,39
173,indietronica,39
174,psychedelic,38
175,Pop-Rock,37
176,new age,37
177,heard on Pandora,37
178,friendsofthekingofrummelpop,37
179,alternative pop,37
180,sing along,36
181,My Favorites,36
182,vocal trance,36
183,chick rock,36
184,Favorite Artists,36
185,girls,36
186,Neo-Soul,36
187,Driving,35
188,indie folk,35
189,i am a party girl here is my soundtrack,35
190,americana,35
191,Uplifting,35
192,chill out,35
193,melodic,35
194,Retro,34
195,vocals,34
196,FUCKING AWESOME,34
197,77davez-all-tracks,34
198,Scottish,34
199,1990s,33
200,eurodance,33
201,Faves,33
202,scandinavian,33
203,all the best,33
204,soulful,33
205,Alternative  Punk,33
206,UK top 40,33
207,motown,32
208,alt rock,32
209,dream pop,32
210,spanish,32
211,feelgood,32
212,acid jazz,32
213,vocalization,31
214,musicspirit,31
215,loneliness after dusk,31
216,title is a full sentence,30
217,heartbreak,30
218,rap,30
219,irish,29
220,interesting,29
221,reggae,29
222,my favorite,29
223,brilliant,29
224,perfect,29
225,dance-pop,29
226,2005,29
227,post-rock,29
228,top artists,28
229,Alt-country,28
230,moody,28
231,dance pop,28
232,singer,28
233,folk-rock,28
234,symphonic metal,28
235,teen pop,27
236,slow jams,27
237,I like,27
238,attitude,27
239,great song,27
240,the best,27
241,Grunge,27
242,celtic,27
243,energy,27
244,tantotempotaste,26
245,gute laune,26
246,new york,26
247,synth,26
248,darkwave,26
249,powerful,26
250,top,26
251,my music,25
252,quiet,25
253,swing,25
254,brazilian,25
255,other,25
256,girl group,25
257,My pop music,25
258,2006,25
259,nu jazz,25
260,remix,25
261,addictive,25
262,riot grrrl,25
263,melodic metal,25
264,rock n roll,24
265,funny,24
266,soul tag,24
267,loved tracks,24
268,intense,24
269,australian,24
270,50s,24
271,miianens playlist,24
272,blues rock,24
273,Bossa Nova,24
274,classic soul,23
275,synth pop,23
276,Lo-Fi,23
277,progressive trance,23
278,nostalgic,23
279,annymix,23
280,Electroclash,23
281,Foxy Lady,23
282,check out,23
283,electro-pop,23
284,Voice,23
285,Gothic Rock,23
286,old school,22
287,close harmony,22
288,norwegian,22
289,deutsch,22
290,french pop,22
291,names,22
292,divas,22
293,poprock,22
294,brasil,22
295,angry,22
296,quirky,22
297,goth,22
298,christian,22
299,RockPop,22
300,handclaps,21
301,80's,21
302,sleek,21
303,Progressive rock,21
304,Sleep,21
305,best songs of the 00s,21
306,morning,21
307,Neo Soul,21
308,IIIIIIIIII AMAZING TRACK :D IIIIIIIIII,21
309,industrial,21
310,World Music,21
311,canada,21
312,Girl Groups,21
313,good song,21
314,-favorites-,21
315,yeah,21
316,Progressive,21
317,rex ferric faves,20
318,lovesongs,20
319,Sentimental,20
320,ska,20
321,2004,20
322,women,20
323,f singer-songwriter,20
324,duet,20
325,favs,20
326,Power metal,20
327,kot,20
328,winter,20
329,light,20
330,shoegaze,20
331,metro downtempo,20
332,1980s,20
333,4,19
334,Garage Rock,19
335,best songs ever,19
336,Adult Alternative,19
337,italian,19
338,Dream,19
339,favorite by this group,19
340,twee,19
341,romantic tension,19
342,power pop,19
343,chilled,19
344,trippy,19
345,Perfection,19
346,Girl,18
347,Masterpiece,18
348,england,18
349,NYC,18
350,blue,18
351,acoustic guitar,18
352,life,18
353,Electro Pop,18
354,girly,18
355,quiet storm,18
356,Pop Music,18
357,late night,18
358,Like,18
359,Nu Metal,18
360,dramatic,18
361,wow,18
362,5,18
363,soothing,18
364,genius,18
365,singer-songwriters,18
366,alt country,18
367,Melodic Death Metal,18
368,loves it,17
369,favouritestreamable,17
370,romance,17
371,leapsandloved,17
372,Old School soul,17
373,best of 2009,17
374,lyrics,17
375,glam,17
376,linedance,17
377,cool down,17
378,beautiful voice,17
379,me,17
380,pozytywne wibracje,17
381,duets,17
382,hypnotic,17
383,death metal,17
384,download,17
385,Classical,17
386,i feel good,17
387,best of 2008,17
388,2002,17
389,Dancemania,17
390,peaceful,17
391,great voice,17
392,Fusion,17
393,breakbeat,17
394,girl band,17
395,Sweden,17
396,pop punk,16
397,1,16
398,r'n'b,16
399,fon,16
400,affirming,16
401,good music,16
402,garage,16
403,Verbotene Liebe,16
404,like it,16
405,political,16
406,real,16
407,rhythum and blues tag,16
408,brazil,16
409,hardcore,16
410,france,16
411,music,16
412,wistful,16
413,3,16
414,catchy as hell,16
415,usa mainstream top 40 number one hit,16
416,good mood,16
417,vocal house,16
418,positive,16
419,LOVE LOVE LOVE,16
420,Mellow Babes,16
421,inspiring,16
422,fH Projex,15
423,brit pop,15
424,streamable track wants,15
425,billboard number ones,15
426,gjamr,15
427,inspirational,15
428,damned good,15
429,Progressive House,15
430,weird,15
431,influential,15
432,Jills Station,15
433,California,15
434,art rock,15
435,animals,15
436,ok,15
437,I Like It,15
438,malloy2000 playlist - top songs - classical to metal,15
439,hypermusic,15
440,acclaimed music top 3000,15
441,dancing,15
442,work,15
443,northern soul,15
444,1996,15
445,blingtacular,15
446,1999,15
447,gotanygoodmusic,15
448,alternative metal,15
449,Favorite songs ever,15
450,minimal,15
451,warm,15
452,New Soul - Hip Hop - Rap,15
453,soul and rnb classics,15
454,Soundtrack Of My Life,15
455,Girl Rock,15
456,all time favorites,15
457,super,15
458,idm,15
459,Psychedelic Rock,15
460,collection,15
461,depressing,15
462,fast,15
463,-chill-trip-lounge-down-,15
464,modern country,15
465,makes me cry,14
466,special to me songs,14
467,classic country,14
468,beautiful voices,14
469,deep house,14
470,amazing voice,14
471,lush,14
472,yay and hooray and yippee and huzzah,14
473,Makes Me Smile,14
474,classics,14
475,2003,14
476,ElectronicaDance,14
477,flirty,14
478,Great Lyricists,14
479,femme,14
480,Dark metal,14
481,pop dance,14
482,pop singles,14
483,bouncy,14
484,major key tonality,14
485,rain,14
486,piano rock,14
487,cover songs,14
488,underrated,14
489,lacrimaindarkness,14
490,Progressive metal,14
491,songwriter,14
492,1970s,14
493,I love this song,14
494,woman,14
495,intelligent,14
496,1995,14
497,2giveme5,14
498,latin pop,14
499,chanson francaise,14
500,Lollipop,13
501,performed on top of the pops,13
502,music for H,13
503,legend,13
504,All time favorite,13
505,Sommer,13
506,5 Star,13
507,2010,13
508,Chicks that Rock,13
509,20th Century,13
510,usa hot dance club play number one hit,13
511,coy,13
512,lyricism,13
513,audioase,13
514,makes me happy,13
515,mpb,13
516,polish,13
517,finnish,13
518,GH10,13
519,breakup,13
520,hits,13
521,country pop,13
522,1997,13
523,My favourite,13
524,slordig,13
525,synth-pop,13
526,crowe,13
527,fmera fave,13
528,dub,13
529,bass,13
530,most loved,13
531,Soundtracks,13
532,christian rock,13
533,tangy,13
534,popular,13
535,Smooth Soul,13
536,personal favourites,13
537,High School,13
538,on repeat,13
539,favourite tracks,13
540,Romantica,13
541,freak folk,13
542,jazz piano,13
543,indiepop,13
544,Miscellaneous,13
545,black metal,13
546,big voice,12
547,Workout,12
548,Pop/Rock,12
549,Europop,12
550,Heartbreaking,12
551,heart,12
552,contemporary rnb,12
553,beat,12
554,Rainy Day,12
555,infectious,12
556,violin,12
557,germany,12
558,european,12
559,gospel,12
560,geil,12
561,chanson,12
562,in love,12
563,ls,12
564,liebe,12
565,noise,12
566,danceable,12
567,mood music,12
568,metallis,12
569,metalcore,12
570,laptop,12
571,transym,12
572,Nu-Bluz Funky Grooves in the E-Lounge,12
573,1960s,12
574,Cocktails at Sunset,12
575,ik ben,12
576,Pop Life,12
577,sultry,12
578,3 stars,12
579,Ion B radio,12
580,my gang 09,12
581,sad songs,12
582,all of my songs,12
583,downbeat,12
584,brain2brain,12
585,a vocal-centric aesthetic,12
586,post rock,12
587,emotive,12
588,francais,12
589,Hope,12
590,relaxed,12
591,mid,12
592,my soundtrack,12
593,stonesoup,12
594,beauty,12
595,best song ever,11
596,midbest,11
597,Post punk,11
598,freedom,11
599,1993,11
600,90s pop,11
601,sadness,11
602,club-dance,11
603,san francisco,11
604,minor key tonality,11
605,kick ass,11
606,clean,11
607,Black,11
608,heard on last-fm,11
609,1991,11
610,adult alternative pop rock,11
611,dancehall,11
612,wonderful,11
613,Calming,11
614,witty,11
615,deep,11
616,black music,11
617,a,11
618,celtic woman,11
619,japanese,11
620,unique,11
621,ladies,11
622,cheerful,11
623,critically acclaimed song,11
624,4 Star,11
625,web-found,11
626,extensive vamping,11
627,hiphop,11
628,cheesy,11
629,rockin,11
630,spiritual,11
631,moving,11
632,cover song,11
633,4 Stars,11
634,krycucha,11
635,autumn,11
636,grus,11
637,indie-pop,11
638,strings,11
639,girlish,11
640,spiked-candy radio,11
641,nu-jazz,11
642,Standards,11
643,You and Me,11
644,Rihanna,11
645,power,11
646,optimistic,11
647,relationships,11
648,glam rock,11
649,christmas,11
650,lizvelrene2009,11
651,favorite song,11
652,Best of,11
653,crazy,11
654,wake up,11
655,blues-rock,11
656,xenomania,11
657,She Is Exuberant,11
658,r n b,11
659,nu soul,11
660,spring,11
661,2000,11
662,australia,11
663,america,11
664,ruhig,11
665,down tempo,11
666,music for me,10
667,lawism,10
668,nu-bluz,10
669,jecks,10
670,sample,10
671,Brandy,10
672,aitch,10
673,golden oldies,10
674,voci femminili,10
675,1990,10
676,Blue-Eyed Soul,10
677,scotland,10
678,Fantasterific,10
679,Tag,10
680,Disney,10
681,best of 2006,10
682,muka muka,10
683,2,10
684,solx,10
685,maz35rated4,10
686,Avant-Garde,10
687,essentials,10
688,leapsandbounds favorite songs,10
689,312472,10
690,old favorites,10
691,quarkzangsun v1,10
692,Erotic,10
693,aggressive,10
694,Silkred-LovedAll,10
695,under two minutes,10
696,singersongwriter,10
697,Jazz Vocal Tag,10
698,pm stuff,10
699,playlista rmf fm,10
700,us number one,10
701,it is party time,10
702,uk number one,10
703,halftoned singles club,10
704,london,10
705,Power ballad,10
706,cooper was here,10
707,luv it,10
708,a subtle use of vocal harmony,10
709,sleepy,10
710,acoustic rhythm piano,10
711,Radio,10
712,triphop,10
713,a long red glare,10
714,power voice,10
715,bluegrass,10
716,dj,10
717,4ad,10
718,us,10
719,Brems Tagg radio,10
720,cheese,10
721,greys anatomy,10
722,alterindie,10
723,xynod,10
724,amayzes loved,10
725,mood,10
726,10s,10
727,alternative pop rock,10
728,Alternate Rock,10
729,fotomotor,10
730,gilbert,10
731,all time faves,10
732,Playful,10
733,My Favourites,10
734,Mariah Carey,10
735,eighties,10
736,MUJER VOCALISTA,9
737,drums,9
738,60's,9
739,bitter,9
740,Rock and Roll,9
741,Feel Good Music,9
742,Christina Aguilera,9
743,vv,9
744,samba,9
745,1998,9
746,k00l ch1x,9
747,Todays Country,9
748,misc,9
749,loud,9
750,yes,9
751,mainstream,9
752,repetitive melodic phrasing,9
753,gia tunes,9
754,nmml,9
755,-yulunga-,9
756,kevinbalon,9
757,tori amos,9
