,Tag,Frequency
0,pop,808
1,rock,552
2,Love,412
3,alternative,395
4,dance,394
5,favorites,371
6,singer-songwriter,362
7,beautiful,360
8,indie,333
9,electronic,333
10,00s,331
11,chillout,295
12,Mellow,288
13,soul,273
14,sexy,258
15,american,237
16,90s,232
17,folk,223
18,chill,215
19,jazz,212
20,rnb,203
21,electronica,197
22,Awesome,182
23,easy listening,182
24,Favorite,179
25,cool,169
26,british,168
27,acoustic,167
28,catchy,158
29,alternative rock,157
30,party,154
31,sad,152
32,fun,151
33,Favourites,144
34,80s,139
35,happy,137
36,oldies,134
37,indie rock,133
38,romantic,132
39,melancholy,129
40,Ballad,126
41,indie pop,125
42,favourite,123
43,favorite songs,122
44,ambient,122
45,relax,121
46,pop rock,120
47,piano,115
48,relaxing,112
49,sweet,111
50,amazing,111
51,lounge,109
52,country,109
53,soft,102
54,downtempo,102
55,love songs,101
56,lovely,101
57,loved,100
58,blues,98
59,electro,96
60,upbeat,95
61,vocal,95
62,smooth,93
63,punk,92
64,cover,91
65,Hip-Hop,89
66,funk,89
67,Dreamy,89
68,melancholic,88
69,Soundtrack,88
70,seen live,86
71,classic,85
72,classic rock,84
73,nice,84
74,summer,84
75,House,84
76,metal,84
77,Love it,83
78,Disco,81
79,english,81
80,trip-hop,81
81,love at first listen,80
82,r&b,79
83,guitar,79
84,2000s,79
85,70s,79
86,slow,78
87,funky,78
88,favorite by this singer,78
89,urban,77
90,experimental,76
91,60s,76
92,rhythm and blues,75
93,new wave,75
94,trance,72
95,top 40,72
96,sensual,71
97,dark,70
98,memories,69
99,latin,68
100,world,66
101,USA,66
102,UK,65
103,good,65
104,emotional,65
105,covers,64
106,synthpop,64
107,Guilty Pleasures,64
108,electropop,64
109,epic,63
110,love song,63
111,ethereal,63
112,atmospheric,62
113,soft rock,62
114,feel good,62
115,Favourite Songs,61
116,RB,61
117,jazzy,61
118,drjazzmrfunkmusic,59
119,guilty pleasure,59
120,vocal jazz,59
121,Smooth Jazz,58
122,Gothic,58
123,<3,57
124,pretty,57
125,cute,56
126,jazz vocal,56
127,Energetic,56
128,club,55
129,great,55
130,hip hop,55
131,soulful,55
132,best,54
133,spanish,54
134,groovy,53
135,r and b,53
136,hot,53
137,techno,52
138,diva,51
139,vocal trance,50
140,heard on Pandora,50
141,calm,49
142,Canadian,49
143,girl power,49
144,Pop-Rock,48
145,trip hop,48
146,groove,48
147,german,48
148,britpop,48
149,haunting,48
150,heavy metal,48
151,songs I absolutely love,47
152,punk rock,47
153,post-punk,46
154,easy,46
155,vocalization,46
156,great lyrics,46
157,Neo-Soul,46
158,adult contemporary,46
159,swedish,46
160,hard rock,45
161,2007,45
162,Gothic Metal,45
163,folk rock,44
164,Uplifting,44
165,2009,44
166,instrumental,44
167,2008,44
168,Good Stuff,44
169,fav,44
170,nostalgia,43
171,psychedelic,42
172,UK top 40,42
173,synth pop,41
174,french,41
175,slow jams,40
176,chill out,40
177,FUCKING AWESOME,40
178,dance pop,40
179,attitude,39
180,symphonic metal,39
181,My Favorites,38
182,title is a full sentence,38
183,singer songwriter,38
184,ballads,37
185,scandinavian,37
186,goth,37
187,i am a party girl here is my soundtrack,37
188,Bittersweet,37
189,chick rock,37
190,Retro,36
191,Driving,36
192,sing along,36
193,eurodance,36
194,dance-pop,36
195,all the best,36
196,dream pop,36
197,new,35
198,77davez-all-tracks,35
199,loneliness after dusk,35
200,My pop music,35
201,friendsofthekingofrummelpop,35
202,favs,35
203,Alt-country,34
204,chilled,34
205,rap,34
206,brilliant,34
207,Alternative  Punk,34
208,americana,34
209,World Music,34
210,sleek,33
211,sex,33
212,lush,33
213,moody,33
214,brazilian,33
215,new age,33
216,Gothic Rock,33
217,soul tag,32
218,melodic,32
219,other,32
220,motown,31
221,emo,31
222,Sentimental,31
223,girls,31
224,my favorite,31
225,old school,30
226,great song,30
227,musicspirit,30
228,kot,30
229,melodic metal,30
230,celtic,30
231,reggae,29
232,irish,29
233,powerful,29
234,emotive,29
235,2006,29
236,the best,29
237,Old School soul,28
238,affirming,28
239,funny,28
240,interesting,28
241,romantic tension,28
242,remix,28
243,addictive,28
244,Favorite Artists,28
245,darkwave,28
246,night,28
247,quiet storm,28
248,live,28
249,Power metal,28
250,80's,27
251,2005,27
252,out of our heads,27
253,nostalgic,27
254,teen pop,26
255,top artists,26
256,intense,26
257,australian,26
258,quiet,26
259,tantotempotaste,26
260,top,26
261,soothing,26
262,quirky,26
263,rhythum and blues tag,26
264,Dream,26
265,brasil,26
266,lyrics,25
267,indie folk,25
268,deutsch,25
269,energy,25
270,latin pop,25
271,perfect,25
272,folk-rock,25
273,alternative pop,25
274,50s,25
275,Neo Soul,25
276,industrial,25
277,1990s,24
278,lyricism,24
279,best songs ever,24
280,2003,24
281,I like,24
282,feelgood,24
283,acid jazz,24
284,best songs of the 00s,24
285,Masterpiece,23
286,Europop,23
287,2010,23
288,progressive trance,23
289,swing,23
290,electro-pop,23
291,Progressive,23
292,High School,23
293,blues rock,23
294,divas,23
295,strings,23
296,rock n roll,22
297,Faves,22
298,classic soul,22
299,close harmony,22
300,loved tracks,22
301,Jills Station,22
302,1980s,22
303,new york,22
304,riot grrrl,22
305,all time faves,22
306,trippy,22
307,favorite by this group,22
308,mood music,22
309,Progressive rock,21
310,life song,21
311,2giveme5,21
312,all of my songs,21
313,synth,21
314,power pop,21
315,Progressive metal,21
316,my music,20
317,influential,20
318,gjamr,20
319,classics,20
320,legend,20
321,Sleep,20
322,mpb,20
323,super,20
324,winter,20
325,woman,20
326,light,20
327,Dancemania,20
328,shoegaze,20
329,duet,20
330,acclaimed music top 3000,20
331,hypnotic,20
332,heartbreak,20
333,gute laune,20
334,Foxy Lady,20
335,rex ferric faves,19
336,4,19
337,femme,19
338,Lo-Fi,19
339,finnish,19
340,beautiful voices,19
341,chanson,19
342,1,19
343,wow,19
344,Espanol,19
345,Voice,19
346,RockPop,19
347,christian,19
348,nu jazz,19
349,women,19
350,major key tonality,19
351,france,19
352,f singer-songwriter,19
353,alternative metal,19
354,coy,18
355,contemporary rnb,18
356,r'n'b,18
357,romance,18
358,Adult Alternative,18
359,20th Century,18
360,Pop Life,18
361,Scottish,18
362,good song,18
363,genius,18
364,dramatic,18
365,Girl Rock,18
366,depressing,18
367,metro downtempo,18
368,relaxed,18
369,Bossa Nova,18
370,hypermusic,18
371,indietronica,18
372,autumn,18
373,music,18
374,laptop,18
375,work,18
376,vocals,18
377,blingtacular,18
378,political,18
379,Post punk,17
380,inspirational,17
