,Tag,Frequency
0,pop,1189
1,rock,1149
2,favorites,774
3,alternative,751
4,Love,743
5,indie,609
6,beautiful,569
7,singer-songwriter,546
8,00s,533
9,american,506
10,Mellow,453
11,dance,453
12,Awesome,443
13,alternative rock,422
14,Favorite,403
15,oldies,398
16,chillout,388
17,classic rock,380
18,soul,374
19,electronic,374
20,chill,364
21,Favourites,353
22,90s,350
23,sexy,344
24,british,339
25,cool,336
26,indie rock,314
27,folk,313
28,easy listening,310
29,catchy,304
30,80s,298
31,favourite,292
32,rnb,285
33,favorite songs,282
34,guitar,275
35,acoustic,270
36,fun,268
37,party,264
38,jazz,257
39,pop rock,254
40,sad,254
41,70s,254
42,happy,250
43,classic,243
44,melancholy,242
45,loved,236
46,electronica,224
47,60s,219
48,blues,219
49,romantic,213
50,Ballad,206
51,amazing,206
52,indie pop,204
53,upbeat,202
54,hard rock,199
55,relax,198
56,piano,195
57,Favourite Songs,193
58,Love it,192
59,Soundtrack,192
60,love songs,190
61,melancholic,185
62,seen live,185
63,2000s,184
64,soft rock,177
65,country,170
66,memories,165
67,USA,164
68,funk,163
69,rhythm and blues,162
70,summer,161
71,punk,157
72,relaxing,156
73,metal,156
74,britpop,154
75,slow,153
76,good,152
77,smooth,151
78,funky,149
79,english,149
80,UK,148
81,experimental,148
82,soft,143
83,sweet,143
84,lovely,143
85,vocal,143
86,love at first listen,140
87,lounge,139
88,great,139
89,epic,136
90,cover,134
91,ambient,133
92,Hip-Hop,133
93,r&b,130
94,best,129
95,nice,126
96,downtempo,123
97,new wave,120
98,Progressive rock,120
99,electro,117
100,Energetic,116
101,RB,115
102,rock n roll,114
103,FUCKING AWESOME,113
104,emo,112
105,Disco,110
106,love song,109
107,top 40,109
108,nostalgia,108
109,live,106
110,Dreamy,106
111,songs I absolutely love,106
112,great lyrics,105
113,r and b,104
114,fav,104
115,psychedelic,102
116,hip hop,100
117,atmospheric,99
118,emotional,99
119,dark,98
120,punk rock,97
121,Alternative  Punk,97
122,urban,96
123,Uplifting,94
124,Good Stuff,94
125,Driving,93
126,heard on Pandora,93
127,brilliant,91
128,folk rock,91
129,post-punk,91
130,sex,90
131,<3,90
132,Guilty Pleasures,89
133,easy,89
134,blues rock,88
135,rap,87
136,covers,87
137,calm,85
138,77davez-all-tracks,85
139,all the best,85
140,guilty pleasure,84
141,singer songwriter,83
142,close harmony,83
143,Pop-Rock,83
144,ballads,82
145,feel good,82
146,heavy metal,81
147,motown,80
148,2007,79
149,trip-hop,79
150,cute,79
151,great song,79
152,House,78
153,Rock and Roll,78
154,My pop music,78
155,My Favorites,76
156,groovy,75
157,2008,74
158,sensual,73
159,melodic,72
160,perfect,72
161,instrumental,72
162,adult contemporary,71
163,electropop,71
164,50s,70
165,Gothic,70
166,Retro,69
167,alt rock,69
168,old school,68
169,latin,67
170,world,67
171,favorite by this singer,66
172,80's,66
173,the best,65
174,nostalgic,65
175,my favorite,65
176,americana,65
177,poprock,64
178,new,64
179,haunting,64
180,sing along,64
181,Old School soul,64
182,synthpop,64
183,Radiotsar approved,64
184,Neo-Soul,64
185,favs,63
186,techno,63
187,hot,63
188,Favorite Artists,63
189,folk-rock,62
190,club,62
191,drjazzmrfunkmusic,62
192,trance,62
193,1990s,61
194,Canadian,61
195,Progressive,61
196,Grunge,61
197,slow jams,60
198,jazzy,60
199,soulful,59
200,powerful,59
201,french,59
202,feelgood,58
203,ethereal,57
204,genius,57
205,2009,57
206,german,57
207,classics,56
208,Faves,56
209,acclaimed music top 3000,55
210,major key tonality,55
211,vocal jazz,55
212,2005,55
213,classic country,55
214,Sentimental,55
215,indie folk,55
216,friendsofthekingofrummelpop,55
217,Smooth Jazz,54
218,funny,54
219,2006,54
220,i am a party girl here is my soundtrack,53
221,vocals,53
222,rockin,53
223,UK top 40,53
224,pretty,52
225,energy,52
226,title is a full sentence,51
227,Masterpiece,51
228,1970s,50
229,my music,50
230,vocalization,50
231,power pop,50
232,Gothic Metal,50
233,1980s,49
234,1960s,49
235,synth pop,49
236,All time favourites,49
237,swing,49
238,groove,49
239,gute laune,48
240,minor key tonality,48
241,soul tag,48
242,england,48
243,irish,48
244,spanish,48
245,chill out,48
246,political,47
247,Bittersweet,47
248,handclaps,47
249,top artists,47
250,reggae,47
251,Alt-country,47
252,swedish,47
253,dance pop,46
254,heartbreak,46
255,Brems Tagg radio,46
256,Psychedelic Rock,46
257,best songs ever,46
258,Lo-Fi,46
259,night,46
260,fH Projex,45
261,Soundtrack Of My Life,45
262,Gothic Rock,45
263,lyrics,45
264,art rock,45
265,GH10,45
266,alternative metal,44
