,Tag,Frequency
0,pop,792
1,rock,537
2,alternative,429
3,Love,413
4,favorites,370
5,singer-songwriter,366
6,dance,366
7,indie,345
8,00s,340
9,electronic,340
10,beautiful,339
11,chillout,328
12,Mellow,282
13,soul,277
14,sexy,266
15,jazz,237
16,folk,236
17,chill,221
18,90s,200
19,rnb,197
20,american,196
21,Awesome,195
22,electronica,192
23,easy listening,190
24,british,183
25,acoustic,171
26,alternative rock,167
27,cool,165
28,Favorite,161
29,oldies,161
30,sad,160
31,catchy,160
32,80s,155
33,vocal,153
34,Favourites,151
35,party,141
36,relax,140
37,downtempo,138
38,pop rock,134
39,melancholy,134
40,fun,131
41,favourite,129
42,indie pop,127
43,blues,127
44,Ballad,127
45,happy,126
46,ambient,120
47,indie rock,120
48,favorite songs,118
49,romantic,117
50,lounge,115
51,love songs,114
52,upbeat,110
53,loved,107
54,sweet,107
55,amazing,104
56,relaxing,104
57,soft,100
58,english,100
59,piano,100
60,2000s,98
61,funk,97
62,melancholic,97
63,smooth,96
64,Soundtrack,94
65,country,92
66,classic rock,92
67,70s,90
68,60s,90
69,electro,90
70,lovely,89
71,Love it,89
72,cover,89
73,summer,88
74,trip-hop,88
75,Favourite Songs,87
76,classic,86
77,Disco,86
78,experimental,85
79,seen live,85
80,memories,83
81,trance,82
82,sensual,81
83,House,81
84,Dreamy,81
85,punk,81
86,slow,80
87,world,80
88,guitar,79
89,Hip-Hop,78
90,metal,77
91,latin,77
92,atmospheric,76
93,soft rock,76
94,love at first listen,76
95,rhythm and blues,75
96,funky,75
97,club,74
98,RB,72
99,USA,72
100,best,72
101,vocal jazz,71
102,UK,70
103,Guilty Pleasures,70
104,nice,70
105,top 40,68
106,covers,68
107,r&b,64
108,fav,64
109,guilty pleasure,64
110,great,63
111,dark,63
112,good,63
113,Canadian,63
114,heard on Pandora,62
115,jazz vocal,62
116,nostalgia,61
117,calm,61
118,urban,60
119,new wave,59
120,diva,58
121,techno,58
122,groovy,58
123,Smooth Jazz,57
124,cute,57
125,2008,56
126,2007,56
127,feel good,55
128,Energetic,54
129,love song,54
130,ethereal,54
131,Pop-Rock,54
132,vocal trance,54
133,r and b,53
134,french,53
135,electropop,52
136,britpop,52
137,hip hop,52
138,hot,51
139,favorite by this singer,51
140,folk rock,51
141,<3,51
142,easy,50
143,emotional,50
144,girl power,49
145,instrumental,49
146,adult contemporary,48
147,haunting,48
148,soulful,48
149,drjazzmrfunkmusic,48
150,Neo-Soul,47
151,2009,47
152,chill out,47
153,pretty,47
154,hard rock,47
155,new age,47
156,new,46
157,spanish,46
158,punk rock,46
159,songs I absolutely love,46
160,german,45
161,swedish,45
162,jazzy,45
163,irish,45
164,epic,44
165,Gothic,43
166,eurodance,43
167,sex,43
168,all the best,42
169,rap,42
170,Driving,42
171,Good Stuff,41
172,brilliant,41
173,Neo Soul,41
174,remix,40
175,celtic,40
176,psychedelic,40
177,feelgood,39
178,groove,39
179,nostalgic,39
180,singer songwriter,38
181,out of our heads,38
182,emo,38
183,Uplifting,37
184,77davez-all-tracks,37
185,My pop music,37
186,the best,37
187,Gothic Metal,36
188,synthpop,36
189,Retro,36
190,sing along,36
191,dance-pop,35
192,My Favorites,35
193,heavy metal,34
194,attitude,34
195,ballads,34
196,melodic,33
197,perfect,33
198,Foxy Lady,33
199,2006,33
200,dream pop,33
201,other,33
202,reggae,33
203,Jills Station,33
204,trip hop,33
205,Bittersweet,32
206,live,32
207,1990s,32
208,vocalization,32
209,brazilian,32
210,heartbreak,31
211,night,31
212,dance pop,31
213,close harmony,31
214,swing,31
215,i am a party girl here is my soundtrack,30
216,50s,30
217,Grunge,30
218,brasil,30
219,World Music,30
220,motown,30
221,soul tag,30
222,post-punk,30
223,FUCKING AWESOME,29
224,acid jazz,29
225,my favorite,29
226,synth pop,29
227,progressive trance,29
228,UK top 40,28
229,musicspirit,28
230,top,28
231,Bossa Nova,28
232,Electroclash,28
233,pop punk,28
234,top artists,28
235,tantotempotaste,28
236,girls,27
237,singer,27
238,Alternative  Punk,27
239,loneliness after dusk,27
240,teen pop,27
241,2003,27
242,indie folk,27
243,Sentimental,27
244,angry,26
245,powerful,26
246,symphonic metal,26
247,vocals,26
248,poprock,26
249,handclaps,26
250,scandinavian,26
251,great lyrics,25
252,genius,25
253,Favorite Artists,25
254,latin pop,25
255,soothing,25
256,divas,25
257,interesting,25
258,funny,25
259,title is a full sentence,25
260,Old School soul,25
261,lush,25
262,Voice,24
263,quirky,24
264,favs,24
265,great song,24
266,I like,24
267,romance,24
268,chilled,23
269,RockPop,23
270,Girl Groups,23
271,good song,23
272,1980s,23
273,energy,23
274,blues rock,23
275,woman,23
276,strings,23
277,gute laune,23
278,chick rock,23
279,lovesongs,23
280,rock n roll,23
281,Faves,23
282,Sleep,23
283,riot grrrl,22
284,Fusion,22
285,4 Stars,22
286,indietronica,22
287,morning,22
288,political,22
289,annymix,22
290,friendsofthekingofrummelpop,22
291,nu jazz,22
292,80's,22
293,best songs ever,22
294,gospel,22
295,beautiful voice,22
296,beautiful voices,22
297,chanson,22
298,1960s,21
299,kot,21
300,Scottish,21
301,2000,21
302,alternative pop,21
303,super,21
304,addictive,21
305,Like,21
306,crowe,21
307,canada,21
308,americana,21
309,Dream,21
310,f singer-songwriter,21
311,my music,21
312,NYC,21
313,Progressive rock,21
314,quiet,21
315,Lo-Fi,21
316,new york,20
317,christian,20
318,personal favourites,20
319,breakup,20
320,girl group,20
321,hits,20
322,women,20
323,industrial,20
324,most loved,20
325,slow jams,20
326,r'n'b,20
327,synth,19
328,miianens playlist,19
329,Soundtracks,19
330,work,19
331,italian,19
332,late night,19
333,Pop Music,19
334,blue,19
335,20th Century,19
336,san francisco,19
337,cool down,19
338,alt rock,19
339,folk-rock,18
340,romantic tension,18
341,emotive,18
342,2005,18
343,shoegaze,18
344,francais,18
345,darkwave,18
346,2004,18
347,major key tonality,18
348,laptop,18
349,names,18
350,linedance,18
351,fH Projex,18
352,classic soul,18
353,brit pop,18
354,Workout,18
355,Black,18
356,Europop,18
357,best song ever,18
358,2010,18
359,sleek,18
360,Garage Rock,18
361,affirming,18
362,moody,18
363,Pop Life,17
364,inspiring,17
365,Dancemania,17
366,yeah,17
367,She Is Exuberant,17
368,Soundtrack Of My Life,17
369,electro-pop,17
