,Tag,Frequency
0,pop,810
1,rock,544
2,alternative,417
3,Love,395
4,singer-songwriter,368
5,indie,364
6,dance,349
7,favorites,348
8,00s,324
9,electronic,321
10,beautiful,314
11,chillout,302
12,Mellow,266
13,soul,255
14,sexy,229
15,90s,221
16,chill,215
17,folk,209
18,jazz,209
19,electronica,199
20,british,196
21,american,184
22,rnb,175
23,Favorite,175
24,easy listening,169
25,indie pop,161
26,cool,159
27,catchy,158
28,acoustic,156
29,alternative rock,155
30,Awesome,149
31,Favourites,148
32,80s,142
33,oldies,138
34,relax,137
35,pop rock,135
36,melancholy,132
37,party,130
38,indie rock,130
39,favourite,127
40,happy,126
41,fun,125
42,ambient,123
43,sad,122
44,Ballad,122
45,piano,119
46,sweet,116
47,vocal,115
48,country,115
49,downtempo,114
50,lounge,114
51,romantic,113
52,relaxing,113
53,favorite songs,108
54,Soundtrack,104
55,upbeat,103
56,loved,101
57,electro,98
58,seen live,98
59,melancholic,97
60,classic rock,94
61,cover,92
62,smooth,92
63,soft,92
64,trip-hop,89
65,guitar,86
66,lovely,85
67,House,84
68,Dreamy,83
69,love songs,83
70,summer,82
71,Disco,82
72,blues,81
73,amazing,81
74,70s,79
75,2000s,78
76,Hip-Hop,78
77,atmospheric,77
78,Love it,77
79,trance,76
80,punk,74
81,60s,73
82,UK,73
83,funk,73
84,good,73
85,soft rock,72
86,love at first listen,72
87,electropop,71
88,RB,70
89,USA,70
90,classic,69
91,nice,68
92,covers,67
93,latin,67
94,metal,67
95,rhythm and blues,66
96,world,66
97,slow,65
98,funky,65
99,english,65
100,urban,65
101,synthpop,64
102,pretty,64
103,r&b,63
104,great,63
105,memories,63
106,top 40,61
107,experimental,61
108,guilty pleasure,61
109,best,61
110,favorite by this singer,60
111,ethereal,60
112,britpop,59
113,new wave,58
114,Favourite Songs,58
115,Guilty Pleasures,58
116,dark,57
117,2008,57
118,drjazzmrfunkmusic,57
119,vocal jazz,57
120,love song,54
121,spanish,54
122,cute,54
123,instrumental,53
124,fav,53
125,club,53
126,<3,53
127,techno,53
128,jazzy,53
129,girl power,52
130,Smooth Jazz,52
131,hip hop,52
132,Pop-Rock,52
133,sensual,51
134,vocal trance,51
135,Canadian,51
136,trip hop,51
137,Gothic,50
138,nostalgia,49
139,epic,49
140,jazz vocal,49
141,swedish,49
142,songs I absolutely love,48
143,german,47
144,folk rock,47
145,Energetic,46
146,calm,46
147,easy,45
148,heard on Pandora,45
149,french,45
150,chill out,44
151,hard rock,44
152,Uplifting,43
153,Good Stuff,43
154,2009,42
155,vocalization,42
156,brilliant,42
157,r and b,41
158,emotional,41
159,Alternative  Punk,40
160,groovy,40
161,post-punk,40
162,great lyrics,39
163,hot,39
164,new age,38
165,new,37
166,all the best,37
167,2007,37
168,feel good,37
169,Neo-Soul,36
170,rap,36
171,1990s,36
172,sex,36
173,chick rock,36
174,emo,36
175,rock n roll,36
176,Gothic Metal,36
177,diva,35
178,haunting,35
179,dance pop,35
180,Driving,35
181,punk rock,35
182,irish,35
183,musicspirit,34
184,alternative pop,34
185,Old School soul,34
186,soulful,34
187,Bittersweet,34
188,Alt-country,34
189,My pop music,34
190,scandinavian,34
191,adult contemporary,33
192,acid jazz,33
193,americana,33
194,celtic,33
195,out of our heads,32
196,motown,32
197,top artists,32
198,friendsofthekingofrummelpop,32
199,live,32
200,night,32
201,attitude,32
202,World Music,32
203,melodic,31
204,my favorite,31
205,dream pop,31
206,Retro,31
207,singer songwriter,30
208,Neo Soul,30
209,eurodance,30
210,favs,30
211,interesting,30
212,77davez-all-tracks,29
213,2005,29
214,groove,29
215,quirky,29
216,Favorite Artists,29
217,great song,29
218,Foxy Lady,29
219,work,29
220,Like,29
221,psychedelic,29
222,feelgood,28
223,miianens playlist,28
224,handclaps,28
225,2003,28
226,brazilian,28
227,vocals,28
228,brasil,28
229,intense,28
230,top,27
231,goth,27
232,darkwave,27
233,nostalgic,27
234,sing along,27
235,deutsch,27
236,synth pop,27
237,norwegian,27
238,lush,27
239,perfect,26
240,remix,26
241,FUCKING AWESOME,26
242,Scottish,26
243,kot,26
244,title is a full sentence,26
245,close harmony,26
246,heavy metal,26
247,ballads,26
248,industrial,26
249,indie folk,26
250,loneliness after dusk,25
251,riot grrrl,25
252,favouritestreamable,25
253,80's,25
254,dance-pop,24
255,indietronica,24
256,sleek,24
257,Grunge,24
258,alt rock,24
259,australian,24
260,girls,23
261,UK top 40,23
262,addictive,23
263,energy,23
264,latin pop,23
265,symphonic metal,23
266,Gothic Rock,23
267,i am a party girl here is my soundtrack,23
268,poprock,23
269,reggae,23
270,good music,23
271,divas,23
272,Jills Station,23
273,I like,23
274,Progressive rock,23
275,emotive,22
276,Radiotsar approved,22
277,My Favorites,22
278,funny,22
279,other,22
280,italian,22
281,Dream,22
282,progressive trance,22
283,tantotempotaste,22
284,twee,22
285,gute laune,22
286,quiet,22
287,metro downtempo,21
288,quiet storm,21
289,Faves,21
290,soul tag,21
291,chilled,20
292,synth,20
293,1980s,20
294,Bossa Nova,20
295,northern soul,20
296,50s,20
297,halftoned singles club,20
298,2006,20
299,best songs of the 00s,20
300,Electroclash,20
301,real,20
302,swing,20
303,nu jazz,20
304,Avant-Garde,20
305,strings,20
306,Lo-Fi,20
307,morning,20
308,classic soul,20
309,all of my songs,19
310,favourite tracks,19
311,peaceful,19
312,Girl Groups,19
313,super,19
314,wow,19
315,winter,19
316,folk-rock,19
317,christmas,19
318,2004,19
319,hypermusic,19
320,duet,19
321,Europop,19
322,inspirational,19
323,slow jams,19
324,late night,19
325,1997,19
326,loved tracks,19
327,fon,19
328,Sentimental,19
329,heartbreak,19
330,Sommer,19
331,deep,19
332,Brems Tagg radio,18
333,relaxed,18
334,nu soul,18
335,Pop Life,18
336,girl group,18
337,the best,18
338,pozytywne wibracje,18
339,moody,18
340,women,18
341,favorite by this group,18
342,f singer-songwriter,18
343,annymix,18
344,Pop Music,18
345,yay and hooray and yippee and huzzah,18
346,check out,18
347,Sleep,18
348,mpb,18
349,1960s,17
350,soul and rnb classics,17
351,Playful,17
352,romantic tension,17
353,powerful,17
354,Progressive,17
355,blues rock,17
356,music to fall asleep to,17
357,Voice,17
358,electro-pop,17
359,shoegaze,17
360,major key tonality,17
361,hits,17
362,old school,17
363,billboard number ones,17
364,music,17
365,affirming,17
366,me,17
367,violin,17
368,mood music,17
369,beautiful voices,17
370,good shit,17
371,ladies,17
372,lacrimaindarkness,17
373,magic,17
374,4ad,17
375,deep house,17
376,political,17
377,sunday morning,16
378,girl band,16
379,Mellow Babes,16
380,dramatic,16
381,RockPop,16
382,good song,16
383,soothing,16
384,High School,16
385,buy,16
386,-favorites-,16
387,singer,16
388,ok,16
389,pop dance,16
390,malloy2000 playlist - top songs - classical to metal,16
391,rhythum and blues tag,16
392,Masterpiece,16
393,Tag,16
394,NYC,16
395,like it,16
396,GH10,16
397,lyrics,16
398,Rainy Day,16
399,gotanygoodmusic,16
400,autumn,16
401,doom metal,16
402,Nu Metal,16
403,hardcore,16
404,Rock and Roll,16
405,cabaret,16
406,new york,15
407,singalong,15
408,LOVE LOVE LOVE,15
409,all time favorites,15
410,power pop,15
411,genius,15
412,2giveme5,15
413,2002,15
414,Dancemania,15
415,Fusion,15
416,woman,15
417,tangy,15
418,life song,15
419,christian,15
420,Sweden,15
421,francais,15
422,hypnotic,15
423,1999,15
424,r'n'b,15
425,performed on top of the pops,15
426,2010,15
427,blingtacular,15
428,bass,15
429,pop singles,15
430,amazing voice,15
