,Tag,Frequency
0,pop,1300
1,rock,1254
2,favorites,831
3,alternative,792
4,Love,782
5,singer-songwriter,616
6,indie,607
7,beautiful,606
8,00s,604
9,american,561
10,Mellow,538
11,dance,483
12,oldies,464
13,Awesome,461
14,chill,451
15,alternative rock,431
16,soul,431
17,chillout,425
18,classic rock,412
19,british,408
20,sexy,390
21,easy listening,387
22,electronic,383
23,Favorite,380
24,90s,361
25,Favourites,357
26,catchy,334
27,cool,331
28,folk,328
29,acoustic,322
30,80s,316
31,rnb,311
32,favourite,308
33,indie rock,304
34,favorite songs,294
35,happy,291
36,sad,290
37,pop rock,290
38,fun,287
39,party,281
40,Ballad,274
41,classic,273
42,70s,269
43,jazz,269
44,guitar,264
45,melancholy,263
46,blues,259
47,romantic,251
48,60s,244
49,upbeat,244
50,Soundtrack,241
51,amazing,233
52,loved,233
53,electronica,227
54,relax,222
55,soft rock,220
56,hard rock,214
57,USA,212
58,melancholic,212
59,relaxing,207
60,piano,205
61,vocal,204
62,seen live,202
63,love songs,202
64,indie pop,189
65,summer,188
66,sweet,186
67,2000s,184
68,country,183
69,UK,181
70,smooth,180
71,Favourite Songs,176
72,punk,175
73,english,171
74,Love it,170
75,love at first listen,165
76,slow,164
77,memories,164
78,lounge,163
79,great,161
80,soft,161
81,metal,160
82,rhythm and blues,157
83,funk,157
84,britpop,152
85,top 40,147
86,experimental,147
87,nice,146
88,epic,146
89,lovely,141
90,best,141
91,good,139
92,Hip-Hop,137
93,rock n roll,136
94,ambient,135
95,cover,134
96,funky,134
97,love song,133
98,nostalgia,133
99,RB,130
100,psychedelic,128
101,r&b,127
102,Disco,126
103,downtempo,125
104,Progressive rock,125
105,electro,120
106,calm,118
107,live,117
108,feel good,116
109,new wave,114
110,Dreamy,112
111,Guilty Pleasures,111
112,great song,111
113,Rock and Roll,109
114,Good Stuff,108
115,atmospheric,108
116,<3,108
117,hip hop,107
118,dark,107
119,Energetic,105
120,blues rock,103
121,FUCKING AWESOME,101
122,Driving,101
123,guilty pleasure,100
124,all the best,100
125,the best,100
126,punk rock,100
127,r and b,99
128,2008,99
129,77davez-all-tracks,98
130,folk rock,98
131,emo,98
132,50s,97
133,covers,97
134,easy,97
135,Pop-Rock,96
136,electropop,95
137,brilliant,94
138,urban,94
139,perfect,93
140,americana,93
141,heavy metal,92
142,emotional,92
143,heard on Pandora,92
144,fav,91
145,sensual,91
146,ballads,89
147,adult contemporary,88
148,synthpop,88
149,my favorite,87
150,2007,87
151,House,87
152,Alternative  Punk,85
153,close harmony,85
154,great lyrics,84
155,Uplifting,84
156,songs I absolutely love,83
157,trip-hop,82
158,groovy,82
159,melodic,81
160,vocal jazz,81
161,Retro,81
162,jazzy,80
163,poprock,80
164,new,79
165,jazz vocal,79
166,Smooth Jazz,77
167,drjazzmrfunkmusic,75
168,sex,75
169,major key tonality,74
170,rap,74
171,favorite by this singer,74
172,Gothic,74
173,hot,73
174,friendsofthekingofrummelpop,72
175,singer songwriter,72
176,pretty,72
177,other,71
178,Grunge,71
179,1980s,71
180,haunting,71
181,1960s,70
182,soulful,70
183,cute,70
184,club,69
185,swing,69
186,feelgood,68
187,techno,68
188,post-punk,68
189,instrumental,67
190,acclaimed music top 3000,67
191,motown,67
192,glam rock,66
193,nostalgic,66
194,vocals,66
195,latin,66
196,alt rock,66
197,world,66
198,groove,65
199,ethereal,65
200,80's,65
201,funny,65
202,2009,64
203,top artists,64
204,reggae,63
205,classic country,62
206,My Favorites,62
207,Psychedelic Rock,61
208,slow jams,61
209,Favorite Artists,60
210,favs,60
211,Radiotsar approved,59
212,sing along,59
213,Old School soul,59
214,night,58
215,french,58
216,My pop music,57
217,german,57
218,title is a full sentence,57
219,legend,57
220,Neo-Soul,56
221,old school,56
222,rockabilly,56
223,swedish,55
224,UK top 40,55
225,all time favorites,55
226,diva,55
227,1970s,54
228,powerful,54
229,Faves,54
230,Sentimental,54
231,lyrics,54
232,GH10,53
233,Gothic Metal,53
234,Brems Tagg radio,53
235,Rock  Roll,53
236,Soundtrack Of My Life,53
237,folk-rock,53
238,intense,53
239,1990s,53
240,trance,53
241,chill out,52
242,Bittersweet,52
243,interesting,52
244,slgdmbestof,52
245,Canadian,52
246,Alt-country,52
247,2006,51
248,fH Projex,51
249,2005,50
250,Gothic Rock,50
251,synth pop,50
252,best songs ever,50
253,classics,50
254,spanish,49
255,All time favourites,49
256,vocalization,49
257,I like,49
258,genius,48
259,girl power,48
260,alternative metal,48
261,good music,48
262,Masterpiece,48
263,Lo-Fi,48
264,Progressive,47
265,political,47
266,60's,47
267,energy,46
268,extensive vamping,46
269,indietronica,46
270,soothing,46
271,quirky,46
272,morning,46
273,gute laune,46
