,Tag,Frequency
0,pop,1125
1,rock,1122
2,alternative,719
3,favorites,708
4,Love,704
5,singer-songwriter,565
6,indie,542
7,beautiful,540
8,00s,534
9,american,488
10,Mellow,465
11,dance,454
12,Awesome,412
13,alternative rock,395
14,oldies,392
15,chillout,381
16,soul,370
17,chill,366
18,british,363
19,Favorite,355
20,classic rock,351
21,electronic,346
22,sexy,339
23,90s,331
24,Favourites,328
25,easy listening,315
26,cool,313
27,80s,293
28,folk,288
29,catchy,280
30,pop rock,277
31,acoustic,271
32,guitar,267
33,classic,265
34,party,264
35,indie rock,263
36,rnb,262
37,favourite,257
38,favorite songs,257
39,sad,250
40,70s,238
41,jazz,234
42,electronica,231
43,romantic,228
44,Ballad,227
45,happy,226
46,blues,224
47,melancholy,223
48,fun,223
49,amazing,218
50,60s,209
51,Soundtrack,201
52,loved,197
53,soft rock,197
54,upbeat,197
55,hard rock,193
56,seen live,187
57,2000s,181
58,relaxing,181
59,love songs,181
60,indie pop,180
61,melancholic,177
62,relax,174
63,country,172
64,smooth,170
65,piano,170
66,Favourite Songs,169
67,USA,159
68,good,159
69,summer,158
70,metal,158
71,rhythm and blues,156
72,UK,154
73,lounge,153
74,funk,153
75,english,153
76,memories,152
77,britpop,152
78,punk,147
79,sweet,141
80,love at first listen,140
81,Love it,138
82,vocal,136
83,funky,135
84,slow,134
85,great,134
86,lovely,133
87,soft,126
88,ambient,125
89,electro,125
90,rock n roll,123
91,experimental,122
92,Progressive rock,122
93,Disco,120
94,nice,120
95,epic,119
96,r&b,117
97,Energetic,117
98,downtempo,116
99,new wave,112
100,best,112
101,fav,108
102,nostalgia,107
103,RB,107
104,dark,106
105,emo,106
106,atmospheric,105
107,love song,105
108,Hip-Hop,105
109,psychedelic,103
110,live,101
111,Dreamy,100
112,House,99
113,cover,98
114,great song,98
115,songs I absolutely love,97
116,punk rock,94
117,trip-hop,93
118,FUCKING AWESOME,93
119,77davez-all-tracks,93
120,folk rock,93
121,Uplifting,92
122,perfect,90
123,Good Stuff,90
124,heard on Pandora,90
125,brilliant,89
126,blues rock,88
127,top 40,88
128,Guilty Pleasures,88
129,2008,87
130,2007,87
131,heavy metal,87
132,adult contemporary,85
133,latin,85
134,synthpop,84
135,feel good,84
136,easy,84
137,drjazzmrfunkmusic,84
138,close harmony,84
139,groovy,83
140,Rock and Roll,83
141,Driving,83
142,post-punk,83
143,calm,82
144,r and b,81
145,the best,81
146,world,81
147,great lyrics,80
148,My pop music,79
149,instrumental,79
150,Alternative  Punk,78
151,urban,78
152,ballads,78
153,emotional,78
154,cute,78
155,all the best,77
156,electropop,74
157,guilty pleasure,74
158,club,72
159,Retro,71
160,motown,71
161,50s,70
162,Psychedelic Rock,69
163,techno,69
164,Grunge,69
165,Pop-Rock,69
166,80's,69
167,Canadian,69
168,alt rock,69
169,<3,69
170,My Favorites,69
171,feelgood,68
172,haunting,68
173,hip hop,68
174,covers,68
175,other,68
176,major key tonality,66
177,groove,66
178,chill out,66
179,sensual,65
180,powerful,65
181,favs,65
182,Radiotsar approved,65
183,hot,64
184,favorite by this singer,64
185,my favorite,63
186,Neo-Soul,63
187,soulful,63
188,Old School soul,63
189,trance,63
190,americana,61
191,Favorite Artists,60
192,Smooth Jazz,60
193,singer songwriter,60
194,synth pop,59
195,pretty,59
196,spanish,58
197,sex,58
198,ethereal,57
199,Masterpiece,57
200,1980s,56
201,melodic,56
202,nostalgic,56
203,Gothic,56
204,Progressive,56
205,jazzy,56
206,german,56
207,classic country,55
208,1960s,54
209,1970s,54
210,old school,53
211,poprock,53
212,night,53
213,new,52
214,genius,52
215,rap,52
216,vocal jazz,52
217,slow jams,52
218,2009,51
219,a vocal-centric aesthetic,50
220,swing,50
221,classic soul,49
222,irish,49
223,Gothic Metal,49
224,best songs ever,49
225,french,48
226,60's,48
227,acclaimed music top 3000,47
228,pop punk,47
229,best song ever,47
230,girl power,47
231,friendsofthekingofrummelpop,47
232,power pop,47
233,vocalization,47
234,folk-rock,46
235,vocals,46
236,Alt-country,46
237,a subtle use of vocal harmony,46
238,California,46
239,Sentimental,46
240,Soundtrack Of My Life,45
241,jazz vocal,45
242,Bittersweet,45
243,Garage Rock,45
244,favouritestreamable,45
245,australian,45
246,energy,44
247,intense,44
248,legend,44
249,Brems Tagg radio,43
250,i am a party girl here is my soundtrack,43
251,All time favourites,43
252,slgdmbestof,43
253,Faves,43
254,funny,43
255,Lo-Fi,43
256,reggae,43
257,synth,42
258,heartbreak,42
259,political,42
260,swedish,42
261,2005,41
262,gute laune,41
263,rockin,41
264,title is a full sentence,41
265,brit pop,41
266,1990s,41
267,trip hop,41
268,glam rock,40
269,slgdm,40
270,Jills Station,40
271,GH10,40
272,best songs of the 00s,40
273,personal favourites,40
274,rockabilly,40
275,england,40
276,UK top 40,39
277,chilled,39
278,Neo Soul,39
279,my music,39
280,morning,39
281,alternative metal,39
282,dance pop,39
283,soothing,39
284,attitude,39
285,top artists,39
286,art rock,39
287,diva,38
288,Gothic Rock,38
289,repetitive melodic phrasing,38
290,classics,38
291,sing along,38
292,indie folk,38
293,Soundtracks,37
294,extensive vamping,37
295,Southern Rock,37
296,2giveme5,36
297,quiet storm,36
298,Progressive metal,36
299,World Music,36
300,rock ballad,36
301,garage,36
302,lyrics,36
303,mild rhythmic syncopation,35
304,latin pop,35
305,industrial,35
306,favorite song,35
307,Like,35
308,2006,35
309,new age,35
310,scandinavian,35
311,christian,34
312,Fusion,34
313,linedance,34
314,piano rock,34
315,freedom,34
316,drums,34
317,RockPop,34
318,indietronica,34
319,Acoustic Rock,34
320,teen pop,34
321,gorgeous,34
322,musicspirit,33
323,goth,33
324,symphonic metal,33
325,pop music tag,33
326,late night,33
327,me,33
328,ska,33
329,good music,33
330,80s Pop,33
331,aitch,33
332,loved tracks,33
333,Rock  Roll,32
334,all time favorites,32
335,addictive,32
336,Scottish,32
337,fH Projex,32
338,soul tag,32
339,minor key tonality,32
340,new york,31
341,good song,31
342,malloy2000 playlist - top songs - classical to metal,31
343,out of our heads,31
344,I like,31
345,makes me happy,31
346,hardcore,31
347,Power metal,31
348,ik ben,31
349,top 2000,31
350,angry,31
351,annymix,31
352,tantotempotaste,31
353,best of 2008,30
354,my soundtrack,30
355,Adult Alternative,30
356,Awesome Guitar Jams,30
357,work,30
358,1,30
359,deutsch,30
360,blues-rock,30
361,bass,30
362,2004,30
363,powerpop,30
364,Electro Pop,30
365,Dream,30
366,beat,30
367,acoustic guitar,30
368,moody,30
369,acid jazz,29
370,2000,29
371,catchy as hell,29
372,best songs of the 80s,29
373,trippy,29
374,british rock,29
375,sixties,29
376,bouncy,29
377,guitar virtuoso,29
378,handclaps,29
379,songwriter,29
380,70's,29
381,post-rock,29
382,names,29
383,modern rock,29
384,lovesongs,29
385,wonderful,29
386,great songs,29
387,post-grunge,29
388,melodic metal,28
389,winter,28
390,british invasion,28
391,Sleep,28
392,dance-pop,28
393,Rolling Stone 500 Greatest Songs of All Time,28
394,super,28
395,loneliness after dusk,28
396,over 5 minutes long,28
397,italian,28
398,2003,28
399,yes,28
400,20th Century,28
401,quiet,28
402,childhood,27
403,soul and rnb classics,27
404,popular,27
405,gh 3,27
406,kot,27
407,christmas,27
408,quirky,27
409,top,27
410,uk number one,27
411,dream pop,27
412,Power ballad,27
413,brit rock,27
414,lacrimaindarkness,27
415,chick rock,27
416,rain,27
417,download,27
418,I Like It,27
419,billboard number ones,27
420,You and Me,26
421,electro-pop,26
422,f,26
423,northern soul,26
424,golden oldies,26
425,eurodance,26
426,rex ferric faves,26
427,Nu Metal,26
428,shoegaze,26
429,5,26
430,ok,26
431,inspirational,26
432,Makes Me Smile,26
433,vocal trance,26
434,norwegian,26
435,acoustic rhythm guitars,25
436,gh fgh,25
437,i feel good,25
438,60s Gold,25
439,dramatic,25
440,I love this song,25
441,melodic rock,25
442,Post punk,25
443,3 star,25
444,fhEasy,25
445,BeatbabeBop selection,25
446,alternative pop,25
447,Rolling Stones Top 500 Songs of All Time,25
448,heavy,25
449,NYC,25
450,beautiful voices,25
451,Perfection,24
452,doo wop,24
453,romantic tension,24
454,all of my songs,24
455,eighties,24
456,wow,24
457,remix,24
458,relaxed,24
459,depressing,24
460,Pop Music,24
461,new romantic,24
462,lush,24
463,2002,24
464,strings,24
465,usa hot dance club play number one hit,24
466,romance,24
467,anthem,24
468,good shit,24
469,High School,23
470,all time faves,23
471,critically acclaimed song,23
472,sunny,23
473,music,23
474,web-found,23
475,christian rock,23
476,finnish,23
477,my essential songs,23
478,Classical,23
479,1995,23
480,albums I own,23
481,nu jazz,23
482,interesting,23
483,violin,23
484,unique,23
485,2001,23
486,fhNotBad,22
487,Excellent tune,22
488,special,22
489,weallgetold,22
490,Miscellaneous,22
491,basic rock song structures,22
492,america,22
493,Ion B radio,22
494,positive,22
495,darkwave,22
496,Official UK Chart Number 1,22
497,to classify,22
498,mixed acoustic and electric instrumentation,22
499,celtic,22
500,Radio,22
501,sleek,22
502,favorite tracks,22
503,fast,22
504,divas,22
505,singalong,22
506,yeah,22
507,breakup,22
508,Jam,22
509,Electroclash,22
510,hypnotic,22
511,influential,22
512,melodic songwriting,22
513,dance party,22
514,cool down,22
515,temazo,22
516,gospel,22
517,r'n'b,22
518,latino,22
519,song noir,22
520,Great Lyricists,22
521,50's,21
522,de todo mio favoritos,21
523,folkrock,21
524,singer,21
525,girls,21
526,brain2brain,21
527,peaceful,21
528,West Coast swing,21
529,Oldies Tag,21
530,electric rock instrumentation,21
531,AOR,21
532,real,21
533,like it,21
534,dj,21
535,Vocal Music,21
536,light,21
537,loneliness,21
538,2010,21
539,old favorites,21
540,damned good,21
541,deep house,21
542,Favorite Bands,21
543,country rock,20
544,spotify,20
545,collection,20
546,topfavouritestreamable,20
547,80s rock,20
548,Sweden,20
549,Dancemania,20
550,alt country,20
551,us,20
552,chanson francaise,20
553,excellent,20
554,danceable,20
555,rhythum and blues tag,20
556,Symphonic Rock,20
557,special to me songs,20
558,Fierce,20
559,amazing voice,20
560,temazo de tres pares de cojones,20
561,ws2010 - 17,20
562,sound storm,20
563,the singles,20
564,modern country,20
565,favourite artists,20
566,favorite by this group,20
567,dub,20
568,crooners,20
569,solx,20
570,Black,20
571,muka muka,20
572,ElectronicaDance,20
573,glam,20
574,quarkzangsun v1,20
575,roots,20
576,drugs,20
577,Heartbreaking,20
578,awesomeness,20
579,chanson,20
580,harmony,19
581,Honky Tonk,19
582,inspiring,19
583,poetry,19
584,Guitar Solo,19
585,magic,19
586,Shakira,19
587,Stoner Rock,19
588,brasil,19
589,synth-pop,19
590,vocal house,19
591,metro downtempo,19
592,hiphop,19
593,best of 2009,19
