,Tag,Frequency
0,pop,1248
1,rock,1245
2,alternative,821
3,favorites,807
4,Love,766
5,indie,611
6,singer-songwriter,599
7,beautiful,586
8,american,568
9,00s,562
10,dance,499
11,Mellow,488
12,Awesome,481
13,alternative rock,450
14,oldies,444
15,soul,417
16,Favourites,413
17,chillout,404
18,classic rock,399
19,90s,386
20,Favorite,379
21,chill,372
22,british,363
23,sexy,362
24,electronic,358
25,folk,355
26,catchy,345
27,cool,342
28,acoustic,341
29,indie rock,339
30,easy listening,329
31,favourite,325
32,80s,309
33,pop rock,301
34,rnb,300
35,favorite songs,300
36,classic,298
37,happy,296
38,party,291
39,guitar,290
40,fun,288
41,sad,278
42,70s,275
43,jazz,264
44,loved,243
45,melancholy,241
46,blues,239
47,60s,238
48,upbeat,238
49,electronica,234
50,amazing,224
51,Soundtrack,220
52,hard rock,218
53,romantic,217
54,Ballad,217
55,relax,211
56,summer,210
57,seen live,207
58,2000s,205
59,Love it,203
60,soft rock,200
61,indie pop,195
62,piano,195
63,country,192
64,memories,185
65,USA,182
66,Favourite Songs,181
67,funk,180
68,punk,180
69,sweet,176
70,UK,173
71,love songs,173
72,melancholic,172
73,english,171
74,relaxing,164
75,love at first listen,163
76,metal,162
77,smooth,161
78,good,157
79,great,156
80,lovely,153
81,vocal,147
82,britpop,147
83,epic,147
84,Disco,146
85,slow,144
86,nostalgia,143
87,experimental,138
88,funky,138
89,rhythm and blues,136
90,cover,136
91,electro,136
92,soft,135
93,Good Stuff,134
94,Hip-Hop,134
95,rock n roll,132
96,lounge,131
97,live,129
98,nice,128
99,best,127
100,Progressive rock,127
101,r&b,126
102,ambient,126
103,Energetic,123
104,Driving,119
105,love song,118
106,top 40,118
107,guilty pleasure,117
108,dark,117
109,FUCKING AWESOME,115
110,77davez-all-tracks,113
111,RB,112
112,feel good,111
113,punk rock,110
114,new wave,109
115,hip hop,108
116,Guilty Pleasures,108
117,Dreamy,107
118,psychedelic,105
119,emotional,105
120,blues rock,103
121,downtempo,100
122,2007,100
123,Pop-Rock,99
124,folk rock,99
125,emo,99
126,heard on Pandora,99
127,fav,98
128,great song,97
129,2008,95
130,great lyrics,93
131,all the best,93
132,urban,92
133,<3,92
134,atmospheric,91
135,Alternative  Punk,90
136,heavy metal,89
137,50s,88
138,Uplifting,87
139,covers,87
140,singer songwriter,87
141,brilliant,86
142,cute,86
143,perfect,85
144,Rock and Roll,85
145,My pop music,84
146,songs I absolutely love,83
147,groovy,83
148,rap,82
149,sex,82
150,electropop,81
151,vocal jazz,81
152,synthpop,81
153,calm,81
154,r and b,80
155,easy,80
156,trip-hop,78
157,ballads,78
158,latin,78
159,my favorite,77
160,House,77
161,the best,76
162,motown,75
163,world,75
164,adult contemporary,74
165,2009,74
166,Grunge,74
167,close harmony,74
168,Retro,73
169,Psychedelic Rock,72
170,Favorite Artists,72
171,swing,72
172,new,71
173,hot,71
174,sensual,71
175,energy,70
176,jazz vocal,70
177,Smooth Jazz,69
178,americana,69
179,major key tonality,69
180,jazzy,67
181,80's,67
182,alt rock,67
183,nostalgic,66
184,poprock,66
185,powerful,65
186,genius,65
187,friendsofthekingofrummelpop,65
188,Gothic,65
189,All time favourites,65
190,melodic,64
191,Progressive,64
192,feelgood,64
193,vocals,64
194,pretty,64
195,Canadian,64
196,post-punk,64
197,1970s,63
198,favorite by this singer,63
199,sing along,63
200,folk-rock,62
201,soulful,62
202,club,62
203,My Favorites,62
204,groove,61
205,other,61
206,instrumental,61
207,techno,61
208,classic country,61
209,slow jams,61
210,drjazzmrfunkmusic,61
211,reggae,61
212,Old School soul,61
213,classics,60
214,my music,60
215,Faves,60
216,1960s,59
217,chill out,59
218,french,59
219,acclaimed music top 3000,59
220,old school,59
221,UK top 40,58
222,haunting,58
223,favs,58
224,german,57
225,vocalization,56
226,funny,56
227,top artists,56
228,Garage Rock,55
229,england,54
230,1980s,53
231,fH Projex,53
232,Jills Station,53
233,rockabilly,53
234,1990s,53
235,night,52
236,quirky,51
237,girl power,51
238,trance,51
239,Neo-Soul,50
240,i am a party girl here is my soundtrack,50
241,rockin,50
242,golden oldies,50
243,legend,50
244,intense,50
245,Rock  Roll,49
246,new york,49
247,indietronica,49
248,swedish,49
249,dance pop,49
250,Bittersweet,49
251,interesting,49
252,title is a full sentence,49
253,California,49
254,Gothic Metal,48
255,spanish,48
256,Masterpiece,48
257,irish,48
258,glam rock,47
259,extensive vamping,47
260,a subtle use of vocal harmony,47
261,pop punk,47
262,alternative pop,46
263,alternative metal,46
264,classic soul,46
265,art rock,46
266,kot,45
267,synth,45
268,best song ever,45
269,brit rock,45
270,brit pop,45
271,aitch,45
272,power pop,44
273,slgdm,44
274,ethereal,44
275,hardcore,44
276,freedom,44
277,scandinavian,44
278,Alt-country,44
279,2giveme5,43
280,Brems Tagg radio,43
281,Soundtrack Of My Life,43
282,download,43
283,Radiotsar approved,43
284,angry,43
285,malloy2000 playlist - top songs - classical to metal,43
286,gute laune,43
287,piano rock,43
288,1,43
289,heavy,43
290,indie folk,43
291,2006,42
292,political,42
293,work,42
294,best songs of the 00s,42
295,Awesome Guitar Jams,42
296,2004,42
297,makes me happy,42
298,handclaps,42
299,20th Century,42
300,australian,42
301,a vocal-centric aesthetic,41
302,diva,41
303,GH10,41
304,Like,41
305,industrial,41
306,synth pop,41
307,Black,41
308,2003,41
309,addictive,40
310,Gothic Rock,40
311,70's,40
312,names,40
313,yeah,40
314,heartbreak,40
315,guitar virtuoso,40
316,I like,40
317,yes,40
318,lovesongs,40
319,best songs ever,40
320,lyrics,40
321,top 2000,39
322,christian,39
323,quiet storm,39
324,Nu Metal,39
325,teen pop,39
326,slgdmbestof,39
327,personal favourites,38
328,RockPop,38
329,5,38
330,music,38
331,drums,38
332,tantotempotaste,38
333,musicspirit,37
334,my soundtrack,37
335,90s Rock,37
336,symphonic metal,37
337,Soundtracks,37
338,strings,37
339,goth,37
340,moody,37
341,us,36
342,2005,36
343,favorite song,36
344,hiphop,36
345,attitude,36
346,1950s,36
347,repetitive melodic phrasing,36
348,post-grunge,36
349,4,36
350,Sentimental,36
351,soothing,35
352,morning,35
353,out of our heads,35
354,Adult Alternative,35
355,eurodance,35
356,ska,35
357,billboard number ones,35
358,popular,34
359,wow,34
360,dance-pop,34
361,annymix,34
362,late night,34
363,celtic,34
364,Makes Me Smile,34
365,r'n'b,34
366,rex ferric faves,34
367,Britrock,34
368,great songs,34
369,High School,33
370,linedance,33
371,Progressive metal,33
372,powerpop,33
373,modern rock,33
374,christian rock,33
375,minor key tonality,33
376,good music,33
377,garage,33
378,Excellent tune,32
379,all time favorites,32
380,Rolling Stone 500 Greatest Songs of All Time,32
381,blingtacular,32
382,woman,32
383,blues-rock,32
384,to classify,32
385,1999,32
386,pop music tag,32
387,influential,32
388,60's,32
389,performed on top of the pops,32
390,quiet,32
391,acid jazz,31
392,dramatic,31
393,good song,31
394,favourite tracks,31
395,Scottish,31
396,i feel good,31
397,chilled,31
398,peaceful,31
399,Acoustic Rock,31
400,chick rock,31
401,Power metal,31
402,old favorites,31
403,loved tracks,31
404,new age,31
405,Favorite Bands,31
406,trip hop,31
407,Ion B radio,30
408,relaxed,30
409,Pop Life,30
410,fast,30
411,acoustic rhythm piano,30
412,sixties,30
413,Foxy Lady,30
414,rhythum and blues tag,30
415,songwriter,30
416,favouritestreamable,30
417,80s Pop,30
418,Southern Rock,30
419,favorite tracks,30
420,NYC,30
421,country rock,29
422,remix,29
423,positive,29
424,good mood,29
425,winter,29
426,Experimental Rock,29
427,me,29
428,life,29
429,Electro Pop,29
430,Dream,29
431,usa hot 100 number one hit,29
432,Radio,29
433,most loved,29
434,World Music,29
435,solx,29
436,drugs,29
437,damned good,29
438,Avant-Garde,29
439,singersongwriter,29
440,eighties,28
441,gh 3,28
442,british rock,28
443,spotify,28
444,romantic tension,28
445,3,28
446,melodic metal,28
447,hypnotic,28
448,Playful,28
449,the singles,28
450,loneliness after dusk,28
451,web-found,28
452,michael jackson,28
453,bouncy,28
454,romance,28
455,Rainy Day,28
456,Rolling Stones Top 500 Songs of All Time,28
457,soul tag,28
458,blue,28
459,chaser i,28
460,inspirational,28
461,Great Lyricists,28
462,deutsch,28
463,mild rhythmic syncopation,27
464,album rock,27
465,latin pop,27
466,girls,27
467,inspiring,27
468,de todo mio favoritos,27
469,number one hits,27
470,best songs of the 80s,27
471,fhEasy,27
472,gdchills90s,27
473,albums I own,27
474,crooners,27
475,acoustic guitar,27
476,vocal trance,27
477,Sleep,27
478,soul and rnb classics,26
479,depressing,26
480,all time faves,26
481,LOVE LOVE LOVE,26
482,f,26
483,alt,26
484,super,26
485,cheerful,26
486,pop singles,26
487,crowe,26
488,dream pop,26
489,glam,26
490,violin,26
491,germany,26
492,Perfection,25
493,Miscellaneous,25
494,2000,25
495,top,25
496,Voice,25
497,slgdmtopalbums,25
498,breakup,25
499,uptempo,25
500,90's,25
501,duets,25
502,road trip,25
503,1995,25
504,Brit,25
505,Emotional Adult Rock,25
506,ost,25
507,Favorite songs ever,25
508,beautiful voices,25
509,wonderful,25
510,Tag,25
511,rock ballad,25
512,clean,25
513,good shit,25
514,norwegian,25
515,brain2brain,24
516,I love this song,24
517,weallgetold,24
518,childhood,24
519,Noah Eatons All-Time Favorite Songs,24
520,60s Gold,24
521,Vocal Music,24
522,ok,24
523,My Favourites,24
524,slordig,24
525,sad songs,24
526,sunny,24
527,bass,24
528,good beat,24
529,Electroclash,24
530,best songs of the 70s,24
531,Pop Music,24
532,leapsandbounds favorite songs,24
533,mixed acoustic and electric instrumentation,24
534,leapsandloved,24
535,Jakes Station,24
536,Workout,24
537,roots,24
538,radioultra,24
539,power,23
540,trippy,23
541,rock top,23
542,electro-pop,23
543,Fusion,23
544,sunday,23
545,indiepop,23
546,fhNotBad,23
547,doo wop,23
548,divas,23
549,easyrock,23
550,favorite by this group,23
551,Singer/Songwriter,23
552,seattle,23
553,danceable,23
554,slow jams tag,23
555,best songs of the 60s,23
556,halloween,23
557,sleek,23
558,Lo-Fi,23
559,song noir,23
560,vv,23
561,i love it,22
562,best of 2008,22
563,Fave,22
564,Orgasmic,22
565,darkwave,22
566,emotive,22
567,famisa,22
568,ik ben,22
569,seventies,22
570,sampled,22
571,2002,22
572,hair metal,22
573,electric rock instrumentation,22
574,newbest,22
575,Jam,22
576,americain,22
577,Neo Soul,22
578,1973,22
579,pozytywne wibracje,22
580,gold,22
581,death metal,22
582,4 Star,22
583,West Coast swing,22
584,freakey stylish,22
585,like it,22
586,1996,22
587,beat,22
588,essentials,22
589,boybands,22
590,1979,22
591,gorgeous,22
592,midbest,22
593,best of 2009,22
594,loves it,22
595,britt,21
596,folkrock,21
597,Bossa Nova,21
598,alt country,21
599,halftoned singles club,21
600,slowjamz,21
601,40s,21
602,shoegaze,21
603,fotomotor,21
604,post-rock,21
605,light,21
606,singalong,21
607,canada,21
608,italian,21
609,Official UK Chart Number 1,21
610,gotanygoodmusic,21
611,4 Stars,21
612,1994,21
613,Europop,21
614,temazo,21
615,2010,21
616,san francisco,21
617,Heartbreaking,21
618,humor,21
619,weird,21
620,Dancemania,20
621,One Tree Hill,20
622,crazy,20
623,singer,20
624,singer-songwriters,20
625,bubblegum,20
626,girl group,20
627,old,20
628,my gang 09,20
629,aitchchill,20
630,london,20
631,christmas,20
632,spiritual,20
633,rock and roll mia favoritos,20
634,cheesy,20
635,northern soul,20
636,cover song,20
637,songs i love,20
638,excellent,20
639,songs that you wanna listen to over and over again,20
640,sonic rock,20
641,british i like,20
642,affirming,20
643,dakos hall of fame,20
644,1970's,20
645,2001,20
646,favoritas,20
647,cool down,20
648,european,20
649,thrash metal,20
650,acoustic rhythm guitars,19
651,horns,19
652,dance dance dance,19
653,lol,19
654,voce maschile,19
655,intelligent,19
656,Pop-punk,19
657,50's,19
658,cheese,19
659,texas,19
660,r n b,19
661,temazo de tres pares de cojones,19
662,one hit wonder,19
663,BeatbabeBop selection,19
664,heartache,19
665,131,19
666,it is party time,19
667,death,19
668,great voice,19
669,1978,19
670,Big Band,19
671,modern country,19
672,dub,19
673,favourite artists,19
674,1966,19
675,women,19
676,maschi,19
677,Another reason to live and love,19
678,Voci maschili,19
679,over 5 minutes long,19
680,Tyler Adam,19
681,symphonic,19
682,Old School Slow Jams,19
683,a long red glare,19
684,france,19
685,ls,19
686,british invasion,19
687,beautiful voice,19
688,maschio,19
689,UK Gold,19
690,silly,19
691,hippie,19
692,lush,19
693,rayharel,19
694,electric guitar riffs,19
695,Post punk,19
696,Symphonic Rock,19
697,collection,18
698,catchy as hell,18
699,loved tracks ocam,18
700,all of my songs,18
701,Hope,18
702,wistful,18
703,optimistic,18
704,poetry,18
705,bestone,18
706,sound storm,18
707,3-star,18
708,New Soul - Hip Hop - Rap,18
709,Awesome Guitar Jam,18
710,aitchsonic,18
711,Classical,18
712,sunowo,18
713,1969,18
714,Disney,18
715,underrated,18
716,1997,18
717,duet,18
718,Stoner Rock,18
719,my life,18
720,misc,18
721,latino,18
722,heart,18
723,Leo Lastimosa,18
724,infectious,18
725,comedy,18
726,allboutguitar,18
727,cover version,18
728,good songs,18
729,mainstream,18
730,gjamr,18
731,eddie,18
732,legal drug,18
733,fon,18
734,club-dance,18
735,dancehall,18
736,goth rock,18
737,party music,18
738,at ease,18
739,basic rock song structures,17
740,-favorites-,17
741,70s Blockbusters,17
742,special,17
743,songs that make me cry,17
744,Sweden,17
745,stonesoup,17
746,You and Me,17
747,Standards,17
748,Espanol,17
749,sunday morning,17
750,supercla,17
751,Beach,17
752,us number one,17
753,beats,17
754,rain,17
755,3 star,17
756,top rock songs,17
757,britannique,17
758,laptop,17
759,prog,17
760,lovesong,17
761,Glam Metal,17
762,fresh,17
763,alterindie,17
764,metro downtempo,17
765,wymmyn,17
766,roots reggae,17
767,rock ballads,17
768,jazz vocalist tag,17
769,My Country,17
770,trumpet,17
771,bestallof,17
772,jacksons,17
773,DJPMan-loved-tracks,17
774,badass,17
775,hits,17
776,1992,17
777,q3,17
778,I Like It,17
779,hupin,17
780,myfavo,17
781,MOONH8SUN,17
782,Sousaphonic AOTM 201102,17
783,Reflective,17
784,finnish,17
785,1986,17
786,dance party,17
787,-fenol,17
788,Feel Good Music,17
789,5 Star,17
790,acordes geniales,17
791,new rave,17
792,I could listen to this song forever,17
793,Guitar Hero,17
794,Guitar Gods,17
795,Sommer,17
796,-3,17
797,Jazz Vocal Tag,17
798,king of pop,17
799,1998,17
800,2,17
801,leapsandbounds CDCollection,17
802,repeat,17
803,awesomeness,17
804,progressive trance,17
805,grew up on,17
806,aggressive,17
807,deep,17
808,lyricism,17
809,black music,17
810,Drum and bass,17
811,Progressive House,17
812,girl band,16
813,cold case,16
814,tangy,16
815,1971,16
816,Coldplay,16
817,eclectonia,16
818,francais,16
819,greys anatomy,16
820,on repeat,16
821,a clear focus on recording studio production,16
822,1968,16
823,sing,16
824,gentle,16
825,dj,16
826,crossover,16
827,magical,16
828,angst,16
829,Alternative PopRock,16
830,mood,16
831,breakbeat,16
832,music to fall asleep to,16
833,twee,16
834,religious,16
835,tv,16
836,girlish,16
837,5 Stars,16
838,pop dance,16
839,dancing,16
840,kuschelrock,16
841,girly,16
842,Power ballad,16
843,real,16
844,Remember,16
845,lacrimaindarkness,16
846,special to me songs,16
847,fhRockin,16
848,Allgemein,16
849,smile,16
850,bluesy,16
851,ladies,16
852,Remakes,16
853,rocknroll,16
854,music for H,16
855,60s pop,16
856,Pop/Rock,16
857,natillita,16
858,songs that i will still be listening to in a billion years,16
859,Passionate,16
860,Fantasterific,16
861,anthem,16
862,1993,16
863,worship,16
864,hott,16
865,Cynical,16
866,AM Gold,15
867,oldie,15
868,1972,15
869,Smooth Soul,15
