,Tag,Frequency
0,rock,1168
1,pop,1105
2,alternative,739
3,Love,711
4,favorites,689
5,indie,572
6,singer-songwriter,524
7,00s,493
8,beautiful,484
9,american,456
10,Mellow,427
11,dance,412
12,alternative rock,411
13,Awesome,397
14,british,376
15,Favourites,371
16,oldies,366
17,chillout,362
18,chill,354
19,classic rock,353
20,Favorite,345
21,electronic,327
22,90s,327
23,soul,326
24,acoustic,314
25,indie rock,308
26,folk,306
27,cool,294
28,sexy,294
29,catchy,289
30,easy listening,279
31,80s,276
32,guitar,272
33,favorite songs,265
34,fun,265
35,pop rock,264
36,party,264
37,favourite,258
38,rnb,244
39,sad,239
40,happy,235
41,classic,232
42,70s,231
43,jazz,225
44,melancholy,221
45,blues,209
46,electronica,208
47,indie pop,207
48,loved,205
49,Ballad,204
50,amazing,204
51,60s,200
52,Soundtrack,199
53,romantic,194
54,hard rock,184
55,seen live,184
56,USA,183
57,relax,180
58,soft rock,180
59,piano,174
60,2000s,172
61,smooth,169
62,upbeat,169
63,UK,164
64,english,164
65,punk,164
66,Love it,163
67,metal,160
68,Favourite Songs,159
69,country,158
70,summer,157
71,britpop,155
72,melancholic,154
73,good,152
74,memories,149
75,relaxing,148
76,love songs,148
77,slow,141
78,sweet,140
79,funk,139
80,epic,135
81,soft,134
82,lovely,133
83,cover,131
84,vocal,129
85,love at first listen,128
86,experimental,127
87,rhythm and blues,127
88,lounge,125
89,great,119
90,funky,117
91,new wave,117
92,nice,114
93,downtempo,112
94,punk rock,112
95,Hip-Hop,110
96,rock n roll,109
97,emo,109
98,r&b,109
99,great lyrics,108
100,Progressive rock,106
101,nostalgia,106
102,best,103
103,ambient,103
104,live,103
105,Energetic,102
106,electro,98
107,Disco,96
108,fav,94
109,folk rock,93
110,covers,92
111,Guilty Pleasures,92
112,heard on Pandora,92
113,77davez-all-tracks,92
114,FUCKING AWESOME,91
115,top 40,91
116,Dreamy,90
117,singer songwriter,89
118,psychedelic,87
119,feel good,87
120,dark,86
121,hip hop,85
122,post-punk,85
123,atmospheric,85
124,Uplifting,85
125,brilliant,84
126,urban,84
127,love song,84
128,alt rock,82
129,all the best,82
130,Alternative  Punk,82
131,heavy metal,82
132,House,81
133,perfect,79
134,close harmony,78
135,emotional,78
136,songs I absolutely love,78
137,synthpop,77
138,Good Stuff,77
139,guilty pleasure,77
140,RB,77
141,calm,76
142,r and b,76
143,50s,75
144,Rock and Roll,75
145,2007,75
146,blues rock,75
147,melodic,74
148,Retro,73
149,trip-hop,73
150,Driving,73
151,Pop-Rock,72
152,Canadian,71
153,americana,71
154,rap,70
155,My pop music,70
156,groovy,69
157,cute,67
158,the best,66
159,My Favorites,66
160,new,66
161,major key tonality,65
162,vocal jazz,65
163,Grunge,65
164,2008,64
165,drjazzmrfunkmusic,64
166,<3,64
167,adult contemporary,64
168,feelgood,64
169,jazzy,64
170,Bittersweet,63
171,friendsofthekingofrummelpop,63
172,great song,62
173,latin,62
174,Favorite Artists,62
175,easy,61
176,sex,61
177,electropop,61
178,sensual,61
179,instrumental,61
180,poprock,60
181,Gothic,60
182,groove,60
183,Radiotsar approved,60
184,techno,60
185,funny,59
186,vocals,58
187,ballads,58
188,pretty,58
189,chill out,58
190,Faves,57
191,trance,57
192,jazz vocal,56
193,swing,56
194,reggae,56
195,1990s,56
196,club,55
197,old school,54
198,hot,54
199,haunting,53
200,2009,53
201,spanish,53
202,favs,52
203,slow jams,52
204,my favorite,52
205,soulful,52
206,acclaimed music top 3000,51
207,Alt-country,51
208,sing along,51
209,world,51
210,1980s,51
211,powerful,51
212,rockin,50
213,my music,50
214,pop punk,50
215,best songs ever,50
216,2005,50
217,folk-rock,50
218,german,50
219,garage,49
220,1970s,49
221,glam rock,49
222,quirky,49
223,other,49
224,Neo-Soul,49
225,ethereal,48
226,classic country,48
227,heavy,48
228,interesting,48
229,Psychedelic Rock,48
230,GH10,48
231,swedish,48
232,nostalgic,47
233,i am a party girl here is my soundtrack,47
234,motown,47
235,Old School soul,47
236,Soundtracks,47
237,french,47
238,fH Projex,46
239,Garage Rock,46
240,title is a full sentence,46
241,California,46
242,genius,46
243,Soundtrack Of My Life,46
244,synth pop,45
245,1960s,45
246,names,45
247,I like,44
248,Masterpiece,44
249,indie folk,44
250,2006,44
251,favorite by this singer,44
252,rockabilly,43
253,classics,43
254,80's,43
255,moody,43
256,Rock  Roll,43
257,synth,43
258,girl power,43
259,power pop,43
260,Progressive,43
261,industrial,42
262,alternative metal,42
263,vocalization,42
264,Sentimental,42
265,trip hop,42
266,brit pop,42
267,addictive,42
268,diva,42
269,Gothic Metal,42
270,Jills Station,41
271,best song ever,41
272,irish,41
273,All time favourites,41
274,intense,41
275,UK top 40,41
276,Smooth Jazz,41
277,energy,41
278,a subtle use of vocal harmony,41
279,political,40
280,freedom,40
281,top artists,40
282,england,40
283,australian,40
284,Lo-Fi,40
285,new york,40
286,Gothic Rock,40
287,best songs of the 00s,40
288,hardcore,39
289,legend,39
290,aitch,39
291,lyrics,39
292,lovesongs,39
293,soul tag,39
294,night,39
295,angry,38
296,top 2000,38
297,great songs,37
298,minor key tonality,37
299,scandinavian,37
300,goth,37
301,annymix,37
302,indietronica,37
303,extensive vamping,37
304,gute laune,36
305,morning,36
306,brit rock,36
307,out of our heads,36
308,depressing,36
309,makes me happy,35
310,Neo Soul,35
311,slgdmbestof,35
312,ska,35
313,2003,35
314,RockPop,35
315,download,35
316,fon,34
317,heartbreak,34
318,deutsch,34
319,good shit,34
320,2004,34
321,blues-rock,34
322,golden oldies,33
323,piano rock,33
324,1,33
325,Progressive metal,33
326,60's,33
327,art rock,33
328,4,33
329,quiet,33
330,good song,33
331,dramatic,33
332,Like,33
333,hiphop,33
334,malloy2000 playlist - top songs - classical to metal,32
335,Nu Metal,32
336,good music,32
337,rock ballad,32
338,NYC,32
339,symphonic metal,32
340,country rock,32
341,loneliness after dusk,32
342,personal favourites,32
343,strings,32
344,Radio,31
345,quiet storm,31
346,slgdm,31
347,handclaps,31
348,20th Century,31
349,beat,31
350,new age,31
351,favourite tracks,31
352,positive,31
353,yeah,31
354,web-found,30
355,Sleep,30
356,favouritestreamable,30
357,2001,30
358,Favorite Bands,30
359,wonderful,30
360,a vocal-centric aesthetic,30
361,wow,30
362,chilled,30
363,christian,30
364,super,30
365,Awesome Guitar Jams,29
366,1950s,29
367,tantotempotaste,29
368,Brems Tagg radio,29
369,60s Gold,29
370,winter,29
371,inspiring,29
372,life,29
373,dance pop,29
374,like it,29
375,italian,29
376,late night,28
377,underrated,28
378,to classify,28
379,rex ferric faves,28
380,blue,28
381,teen pop,28
382,vocal trance,28
383,Southern Rock,28
384,singersongwriter,28
385,Scottish,28
386,doo wop,28
387,soothing,28
388,Dream,28
389,classic soul,27
390,sunny,27
391,melodic songwriting,27
392,solx,27
393,80s Pop,27
394,2giveme5,27
395,us,27
396,all time favorites,27
397,popular,27
398,Rolling Stone 500 Greatest Songs of All Time,27
399,70's,27
