,Tag,Frequency
0,pop,420
1,rock,409
2,favorites,281
3,Love,270
4,alternative,260
5,00s,209
6,beautiful,206
7,indie,201
8,singer-songwriter,192
9,Mellow,184
10,american,179
11,dance,169
12,chillout,157
13,chill,153
14,oldies,151
15,alternative rock,150
16,classic rock,150
17,soul,144
18,Awesome,144
19,electronic,131
20,Favorite,126
21,Favourites,125
22,90s,123
23,british,123
24,indie rock,121
25,sexy,118
26,cool,113
27,folk,113
28,easy listening,112
29,acoustic,112
30,80s,108
31,catchy,106
32,rnb,103
33,70s,103
34,favourite,102
35,pop rock,98
36,favorite songs,98
37,party,98
38,blues,92
39,fun,92
40,60s,92
41,happy,92
42,classic,88
43,jazz,88
44,upbeat,87
45,romantic,86
46,guitar,85
47,melancholy,83
48,hard rock,83
49,sad,82
50,seen live,81
51,loved,81
52,country,78
53,amazing,77
54,electronica,77
55,Soundtrack,73
56,indie pop,73
57,relax,73
58,summer,72
59,Ballad,70
60,love songs,69
61,soft rock,68
62,USA,68
63,punk,65
64,2000s,63
65,metal,63
66,funk,63
67,relaxing,63
68,memories,61
69,Love it,61
70,rhythm and blues,60
71,r&b,59
72,UK,58
73,english,57
74,melancholic,57
75,piano,54
76,smooth,53
77,love at first listen,53
78,funky,52
79,sweet,52
80,good,52
81,vocal,51
82,britpop,50
83,punk rock,50
84,rock n roll,50
85,Favourite Songs,50
86,slow,48
87,live,47
88,Energetic,46
89,lounge,46
90,Hip-Hop,45
91,ambient,45
92,experimental,44
93,lovely,44
94,top 40,43
95,downtempo,43
96,RB,42
97,soft,42
98,Alternative  Punk,42
99,new wave,41
100,77davez-all-tracks,41
101,best,41
102,urban,41
103,FUCKING AWESOME,40
104,r and b,39
105,Good Stuff,39
106,cover,39
107,nice,39
108,fav,38
109,hip hop,38
110,feelgood,37
111,Disco,37
112,all the best,36
113,psychedelic,36
114,Rock and Roll,36
115,Guilty Pleasures,36
116,love song,35
117,heavy metal,35
118,50s,35
119,cute,35
120,Progressive rock,35
121,epic,35
122,blues rock,34
123,great,34
124,brilliant,34
125,the best,34
126,electro,34
127,emo,34
128,<3,34
129,great lyrics,33
130,dark,33
131,drjazzmrfunkmusic,33
132,soulful,33
133,folk rock,33
134,atmospheric,33
135,guilty pleasure,32
136,major key tonality,32
137,groovy,32
138,Dreamy,32
139,great song,32
140,Neo-Soul,32
141,2007,32
142,adult contemporary,31
143,Uplifting,31
144,2009,31
145,my favorite,31
146,2008,31
147,close harmony,30
148,latin,30
149,synthpop,30
150,songs I absolutely love,29
151,friendsofthekingofrummelpop,29
152,vocals,29
153,covers,29
154,post-punk,29
155,heard on Pandora,29
156,emotional,29
157,1970s,28
158,electropop,28
159,other,28
160,Pop-Rock,28
161,Canadian,28
162,Bittersweet,27
163,House,27
164,Driving,27
165,sensual,27
166,feel good,27
167,alt rock,27
168,perfect,27
169,pretty,27
170,nostalgia,26
171,vocal jazz,26
172,poprock,26
173,calm,26
174,world,26
175,melodic,26
176,trip-hop,26
177,glam rock,25
178,groove,25
179,My pop music,25
180,my music,25
181,motown,25
182,easy,25
183,legend,25
184,rap,25
185,ballads,24
186,americana,24
187,haunting,24
188,hot,23
189,favorite by this singer,23
190,80's,23
191,annymix,23
192,favs,23
193,Garage Rock,23
194,classic country,23
195,70's,22
196,Faves,22
197,title is a full sentence,22
198,heartbreak,22
199,1980s,21
200,jazzy,21
201,Like,21
202,swedish,21
203,a subtle use of vocal harmony,21
204,reggae,21
205,All time favourites,21
206,Soundtrack Of My Life,21
207,diva,20
208,2006,20
209,GH10,20
210,classic soul,20
211,My Favorites,20
212,rockabilly,20
213,2005,20
214,dance-pop,20
215,techno,20
216,Neo Soul,20
217,ethereal,20
218,Retro,20
219,brit pop,20
220,club,20
221,synth pop,20
222,sing along,20
223,folk-rock,20
224,indie folk,20
225,Gothic,20
226,jazz vocal,20
227,genius,19
228,spanish,19
229,brit rock,19
230,fH Projex,19
231,California,19
232,energy,19
233,french,19
234,instrumental,19
235,singer songwriter,19
236,powerful,19
237,Psychedelic Rock,18
238,top 2000,18
239,i am a party girl here is my soundtrack,18
240,rockin,18
241,1990s,18
242,england,18
243,Grunge,18
244,vocalization,18
245,swing,18
246,pop punk,18
247,Alt-country,18
248,intense,18
249,Gothic Metal,18
250,1960s,17
251,Favorite Artists,17
252,gh 3,17
253,personal favourites,17
254,indietronica,17
255,extensive vamping,17
256,classics,17
257,top artists,17
258,billboard number ones,17
259,angry,17
260,Jills Station,17
261,old school,17
262,nostalgic,17
263,60's,17
264,Black,17
265,acclaimed music top 3000,17
266,moody,17
267,UK top 40,16
268,soul and rnb classics,16
269,Progressive,16
270,alternative pop,16
271,Radiotsar approved,16
272,Foxy Lady,16
273,best songs ever,16
274,soul tag,16
275,funny,16
276,Sentimental,16
277,Scottish,16
278,dramatic,16
279,interesting,16
280,quiet,16
281,tantotempotaste,16
282,slow jams,16
283,quiet storm,16
284,20th Century,16
285,Excellent tune,15
286,a vocal-centric aesthetic,15
287,quirky,15
288,synth,15
289,blues-rock,15
290,breakup,15
291,political,15
292,best song ever,15
293,Britrock,15
294,favouritestreamable,15
295,4,15
296,r'n'b,15
297,Old School soul,15
298,good song,15
299,powerpop,15
300,best songs of the 00s,15
301,aitch,15
302,trance,15
303,winter,15
304,morning,15
305,irish,15
306,chill out,15
307,Masterpiece,15
308,night,15
309,british rock,14
310,Rock  Roll,14
311,girl power,14
312,strings,14
313,gute laune,14
314,sixties,14
315,guitar virtuoso,14
316,out of our heads,14
317,repetitive melodic phrasing,14
318,mixed acoustic and electric instrumentation,14
319,80s Pop,14
320,scandinavian,14
321,new york,14
322,60s Gold,14
323,german,14
324,favourite artists,14
325,Lo-Fi,14
326,gh fgh,14
327,sex,14
328,power pop,14
329,hiphop,14
330,hardcore,14
331,new age,14
332,Sleep,14
333,Brems Tagg radio,13
334,addictive,13
335,new,13
336,favorite song,13
337,songs i love,13
338,teen pop,13
339,gospel,13
340,canada,13
341,Adult Alternative,13
342,australian,13
343,collection,13
344,trip hop,13
345,chilled,13
346,alternative metal,13
347,lyrics,13
348,Smooth Jazz,13
349,work,13
350,acoustic rhythm guitars,12
351,us,12
352,50's,12
353,popular,12
354,yeah,12
355,RockPop,12
356,ik ben,12
357,names,12
358,the singles,12
359,Official UK Chart Number 1,12
360,gotanygoodmusic,12
361,drums,12
362,handclaps,12
363,black music,12
364,attitude,12
365,Southern Rock,12
366,slgdmbestof,12
367,ok,12
368,2004,12
369,1,12
370,blue,12
371,all time favorites,12
372,clean,12
373,RandB,12
374,Pop-punk,12
375,romantic tension,12
376,peaceful,12
377,soothing,12
378,late night,12
379,christian,12
380,songwriter,12
381,Progressive metal,12
382,goth,12
383,like it,12
384,2giveme5,11
385,all of my songs,11
386,album rock,11
387,emotive,11
388,us number one,11
389,dance pop,11
390,1966,11
391,acoustic rhythm piano,11
392,freakey stylish,11
393,slgdm,11
394,golden oldies,11
395,Great Lyricists,11
396,yes,11
397,1993,11
398,good music,11
399,rock ballad,11
400,Brit,11
401,slordig,11
402,danceable,11
403,groovyacousticsoul,11
404,vocal trance,11
405,basic rock song structures,11
406,4 Stars,11
407,heavy,11
408,romance,11
409,synthesizer,11
410,alt country,11
411,garage,11
412,post-hardcore,11
413,party music,11
